"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C02_001E","S1902_C02_001M","S1902_C01_002E","S1902_C01_002M","S1902_C02_002E","S1902_C02_002M","S1902_C01_003E","S1902_C01_003M","S1902_C02_003E","S1902_C02_003M","S1902_C01_004E","S1902_C01_004M","S1902_C02_004E","S1902_C02_004M","S1902_C01_005E","S1902_C01_005M","S1902_C02_005E","S1902_C02_005M","S1902_C01_006E","S1902_C01_006M","S1902_C02_006E","S1902_C02_006M","S1902_C01_007E","S1902_C01_007M","S1902_C02_007E","S1902_C02_007M","S1902_C01_008E","S1902_C01_008M","S1902_C02_008E","S1902_C02_008M","S1902_C01_009E","S1902_C01_009M","S1902_C02_009E","S1902_C02_009M","S1902_C01_010E","S1902_C01_010M","S1902_C02_010E","S1902_C02_010M","S1902_C01_011E","S1902_C01_011M","S1902_C02_011E","S1902_C02_011M","S1902_C01_012E","S1902_C01_012M","S1902_C02_012E","S1902_C02_012M","S1902_C01_013E","S1902_C01_013M","S1902_C02_013E","S1902_C02_013M","S1902_C01_014E","S1902_C01_014M","S1902_C02_014E","S1902_C02_014M","S1902_C01_015E","S1902_C01_015M","S1902_C02_015E","S1902_C02_015M","S1902_C01_016E","S1902_C01_016M","S1902_C02_016E","S1902_C02_016M","S1902_C01_017E","S1902_C01_017M","S1902_C02_017E","S1902_C02_017M","S1902_C01_018E","S1902_C01_018M","S1902_C02_018E","S1902_C02_018M","S1902_C01_019E","S1902_C01_019M","S1902_C02_019E","S1902_C02_019M","S1902_C01_020E","S1902_C01_020M","S1902_C02_020E","S1902_C02_020M","S1902_C01_021E","S1902_C01_021M","S1902_C02_021E","S1902_C02_021M","S1902_C01_022E","S1902_C01_022M","S1902_C02_022E","S1902_C02_022M","S1902_C01_023E","S1902_C01_023M","S1902_C02_023E","S1902_C02_023M","S1902_C01_024E","S1902_C01_024M","S1902_C02_024E","S1902_C02_024M","S1902_C01_025E","S1902_C01_025M","S1902_C02_025E","S1902_C02_025M","S1902_C01_026E","S1902_C01_026M","S1902_C02_026E","S1902_C02_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_027E","S1902_C02_027M",
"Geography","Geographic Area Name","Total!!Estimate!!All households","Total!!Margin of Error!!All households","Mean income (dollars)!!Estimate!!All households","Mean income (dollars)!!Margin of Error!!All households","Total!!Estimate!!All households!!With earnings","Total!!Margin of Error!!All households!!With earnings","Mean income (dollars)!!Estimate!!All households!!With earnings","Mean income (dollars)!!Margin of Error!!All households!!With earnings","Total!!Estimate!!All households!!With interest, dividends, or net rental income","Total!!Margin of Error!!All households!!With interest, dividends, or net rental income","Mean income (dollars)!!Estimate!!All households!!With interest, dividends, or net rental income","Mean income (dollars)!!Margin of Error!!All households!!With interest, dividends, or net rental income","Total!!Estimate!!All households!!With Social Security income","Total!!Margin of Error!!All households!!With Social Security income","Mean income (dollars)!!Estimate!!All households!!With Social Security income","Mean income (dollars)!!Margin of Error!!All households!!With Social Security income","Total!!Estimate!!All households!!With Supplemental Security Income (SSI)","Total!!Margin of Error!!All households!!With Supplemental Security Income (SSI)","Mean income (dollars)!!Estimate!!All households!!With Supplemental Security Income (SSI)","Mean income (dollars)!!Margin of Error!!All households!!With Supplemental Security Income (SSI)","Total!!Estimate!!All households!!With cash public assistance income","Total!!Margin of Error!!All households!!With cash public assistance income","Mean income (dollars)!!Estimate!!All households!!With cash public assistance income","Mean income (dollars)!!Margin of Error!!All households!!With cash public assistance income","Total!!Estimate!!All households!!With retirement income","Total!!Margin of Error!!All households!!With retirement income","Mean income (dollars)!!Estimate!!All households!!With retirement income","Mean income (dollars)!!Margin of Error!!All households!!With retirement income","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!No workers","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!No workers","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!No workers","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!No workers","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!1 worker","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!1 worker","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!1 worker","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!1 worker","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, husband and wife worked","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, husband and wife worked","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, husband and wife worked","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, husband and wife worked","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, other","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, other","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, other","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, other","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, husband and wife worked","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, husband and wife worked","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, husband and wife worked","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, husband and wife worked","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, other","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, other","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, other","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, other","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!White","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!White","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!White","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!White","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Black or African American","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Black or African American","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Black or African American","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Black or African American","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!American Indian and Alaska Native","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!American Indian and Alaska Native","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!American Indian and Alaska Native","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!American Indian and Alaska Native","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Asian","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Asian","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Asian","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Asian","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Some other race","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Some other race","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Some other race","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Some other race","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!Two or more races","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!Two or more races","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!Two or more races","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!Two or more races","Total!!Estimate!!Hispanic or Latino origin (of any race)","Total!!Margin of Error!!Hispanic or Latino origin (of any race)","Mean income (dollars)!!Estimate!!Hispanic or Latino origin (of any race)","Mean income (dollars)!!Margin of Error!!Hispanic or Latino origin (of any race)","Total!!Estimate!!White alone, not Hispanic or Latino","Total!!Margin of Error!!White alone, not Hispanic or Latino","Mean income (dollars)!!Estimate!!White alone, not Hispanic or Latino","Mean income (dollars)!!Margin of Error!!White alone, not Hispanic or Latino","Total!!Estimate!!PERCENT ALLOCATED!!Household income in the past 12 months","Total!!Margin of Error!!PERCENT ALLOCATED!!Household income in the past 12 months","Mean income (dollars)!!Estimate!!PERCENT ALLOCATED!!Household income in the past 12 months","Mean income (dollars)!!Margin of Error!!PERCENT ALLOCATED!!Household income in the past 12 months","Total!!Estimate!!PERCENT ALLOCATED!!Family income in the past 12 months","Total!!Margin of Error!!PERCENT ALLOCATED!!Family income in the past 12 months","Mean income (dollars)!!Estimate!!PERCENT ALLOCATED!!Family income in the past 12 months","Mean income (dollars)!!Margin of Error!!PERCENT ALLOCATED!!Family income in the past 12 months","Total!!Estimate!!PERCENT ALLOCATED!!Individual income in the past 12 months","Total!!Margin of Error!!PERCENT ALLOCATED!!Individual income in the past 12 months","Mean income (dollars)!!Estimate!!PERCENT ALLOCATED!!Individual income in the past 12 months","Mean income (dollars)!!Margin of Error!!PERCENT ALLOCATED!!Individual income in the past 12 months",
"0400000US06","California","12807387","18852","91149","244","80.4","0.1","91564","232","21.6","0.1","26078","307","26.7","0.1","17741","38","6.2","0.1","9861","41","3.8","0.1","4727","45","15.9","0.1","30242","160","8800019","24923","101373","330","13.1","0.1","52840","416","34.0","0.1","81155","461","28.4","0.2","142290","540","11.3","0.1","84278","538","8.7","0.1","140406","724","4.5","0.1","104890","708","38654206","*****","31458","99","61.3","0.1","35519","122","5.9","0.1","24723","189","0.7","0.1","20827","438","13.9","0.1","35810","216","0.4","0.1","23751","921","13.3","0.1","15974","89","4.6","0.1","19945","222","38.6","*****","17013","74","38.4","0.1","46083","172","33.3","(X)","(X)","(X)","33.9","(X)","(X)","(X)","25.6","(X)","(X)","(X)",
"0500000US06001","Alameda County, California","564293","1576","107194","840","83.1","0.3","108630","744","26.7","0.3","21268","1183","23.6","0.2","17628","174","5.9","0.2","9983","215","3.6","0.2","4732","201","15.4","0.3","31993","800","375294","2344","123757","1012","10.3","0.3","57051","2131","32.5","0.6","96130","1856","33.7","0.5","169136","1818","10.9","0.4","97107","2564","8.8","0.3","164073","4053","3.8","0.2","122055","3576","1605217","*****","39042","316","43.9","0.2","47724","519","11.3","0.1","27687","851","0.6","0.1","27695","2479","28.2","0.1","40148","523","0.9","0.1","26382","2041","8.8","0.2","19920","496","6.4","0.2","23686","1268","22.6","*****","21215","389","32.6","0.1","56212","609","28.0","(X)","(X)","(X)","28.6","(X)","(X)","(X)","22.4","(X)","(X)","(X)",
"0500000US06003","Alpine County, California","343","69","82922","17313","67.6","7.9","78831","22927","28.0","8.6","31568","20947","45.5","10.0","14840","2343","11.4","5.7","9859","4318","2.6","1.9","2589","1879","27.7","9.1","41125","13813","236","60","104503","22647","25.4","10.0","N","N","26.3","9.4","N","N","28.4","10.6","N","N","11.9","8.1","N","N","7.2","4.8","N","N","0.8","1.3","N","N","1184","191","26783","5636","72.4","4.8","33728","7599","0.8","1.2","-","**","18.9","5.3","9271","2321","0.8","1.1","N","N","0.0","2.7","-","**","0.0","2.7","-","**","7.1","3.7","7775","4229","7.8","4.1","12374","6078","67.9","5.5","34730","8061","35.0","(X)","(X)","(X)","34.3","(X)","(X)","(X)","28.7","(X)","(X)","(X)",
"0500000US06005","Amador County, California","14248","470","70061","3182","63.2","2.2","69294","4212","28.0","2.2","14816","2480","47.8","2.2","18260","694","4.9","1.3","11850","1840","2.7","0.9","5559","1225","34.0","2.1","31009","3973","9646","433","82965","4215","26.3","2.3","61983","4959","33.8","3.1","72716","8228","25.7","3.2","110193","11677","5.9","1.8","90799","14646","6.2","1.9","98767","11345","2.2","1.1","108600","29472","36963","*****","27496","1320","86.7","0.8","29802","1374","2.4","0.3","1029","851","1.4","0.4","20226","9836","1.5","0.3","23194","8435","0.2","0.1","20408","22296","4.2","1.0","11661","4615","3.6","0.8","13413","4125","13.0","*****","14157","1953","79.6","0.1","31009","1455","31.9","(X)","(X)","(X)","31.2","(X)","(X)","(X)","21.8","(X)","(X)","(X)",
"0500000US06007","Butte County, California","85505","991","63127","1549","69.8","0.8","63295","1921","21.0","0.7","18273","2466","35.3","0.7","17656","369","8.5","0.6","10808","546","4.5","0.5","4094","515","21.8","0.8","26346","1176","50904","871","77607","2313","22.5","1.2","47008","2879","33.7","1.4","65695","3523","29.3","1.1","107579","5593","8.0","0.9","67390","4963","5.0","0.6","138887","12323","1.4","0.3","68283","7947","223877","*****","25077","550","83.1","0.4","27077","647","1.5","0.1","13026","2350","1.1","0.2","19878","2684","4.3","0.2","16296","2102","0.2","0.1","40379","15258","3.6","0.4","15054","1552","6.1","0.4","13447","1733","15.4","*****","15150","836","73.4","0.1","28551","704","29.6","(X)","(X)","(X)","28.4","(X)","(X)","(X)","24.8","(X)","(X)","(X)",
"0500000US06009","Calaveras County, California","17713","499","75402","3988","59.8","2.3","79310","5868","27.3","2.1","22309","5891","48.6","2.1","19155","575","7.4","1.4","10532","1476","3.0","0.9","5726","1273","30.8","2.2","30966","3114","11986","511","90379","5607","30.1","2.6","59970","8490","32.4","3.4","86270","9725","23.3","2.7","125428","10995","7.3","1.8","72880","10823","5.1","1.5","157169","30617","1.8","0.9","100357","28903","44787","*****","30577","1558","92.2","0.5","31949","1711","0.6","0.3","13904","6359","1.0","0.5","15445","9348","1.0","0.2","29243","7775","0.3","0.4","10459","6590","0.9","0.4","17838","6699","4.0","0.7","9842","2383","11.2","*****","20107","3345","82.3","0.1","33282","1787","36.8","(X)","(X)","(X)","39.3","(X)","(X)","(X)","28.7","(X)","(X)","(X)",
"0500000US06011","Colusa County, California","6962","200","74958","7961","78.2","2.1","74849","9851","16.7","2.1","25710","6742","28.9","2.2","17805","1304","3.7","1.1","9674","2042","3.0","1.3","4233","1073","19.1","2.4","24500","3890","5390","222","80207","10022","15.2","2.5","42437","6810","26.7","3.6","57633","7324","35.1","3.6","109511","25856","9.7","2.2","56782","7703","9.2","2.1","121028","45397","4.1","1.7","80422","12553","21361","*****","25745","2444","87.6","2.1","26369","2480","1.0","0.3","54198","74363","1.0","0.4","31470","12158","1.6","0.2","32168","7694","0.1","0.1","23675","11023","5.7","1.9","13050","2954","2.9","1.0","16280","6355","57.8","*****","14294","846","36.9","0.2","42642","6078","27.7","(X)","(X)","(X)","28.5","(X)","(X)","(X)","20.2","(X)","(X)","(X)",
"0500000US06013","Contra Costa County, California","387540","1199","113991","1065","80.7","0.3","114639","1207","29.1","0.5","23910","1063","28.2","0.3","19606","239","5.2","0.2","10042","294","2.9","0.2","4617","295","19.5","0.3","34678","823","276292","1913","129918","1339","12.7","0.4","67903","2659","32.7","0.6","114466","3012","31.4","0.5","171274","2679","10.4","0.4","101636","3497","9.1","0.4","166160","4578","3.7","0.3","118321","4984","1107925","*****","40792","386","59.7","0.3","47880","629","8.8","0.1","28159","882","0.5","0.1","24503","2589","15.5","0.2","42101","967","0.5","0.1","23124","2845","8.6","0.3","18948","728","6.4","0.3","20722","1009","25.1","*****","21116","479","45.6","0.1","55577","780","32.9","(X)","(X)","(X)","33.2","(X)","(X)","(X)","25.8","(X)","(X)","(X)",
"0500000US06015","Del Norte County, California","9443","359","56408","3922","64.8","3.0","57667","5707","19.9","2.5","11808","3069","37.1","2.1","16560","1207","15.1","2.5","9539","888","6.2","1.9","4447","933","22.7","2.5","28360","2939","5774","368","67680","5581","24.3","3.6","38572","5195","37.0","4.0","53986","4277","24.6","3.3","104611","18677","7.4","1.9","85311","28045","5.3","2.1","100131","17539","1.4","1.1","71111","7769","27628","*****","20282","1416","77.8","1.1","21501","1315","2.3","0.5","5804","3848","6.6","1.2","25627","13725","2.4","0.5","29585","20700","0.1","0.1","N","N","2.4","0.8","11507","5690","8.3","1.3","8689","1734","19.3","*****","7637","1612","63.1","0.2","24764","1568","31.9","(X)","(X)","(X)","32.0","(X)","(X)","(X)","35.5","(X)","(X)","(X)",
