"GEO_ID","NAME","S1602_C01_001E","S1602_C01_001M","S1602_C01_002E","S1602_C01_002M","S1602_C01_003E","S1602_C01_003M","S1602_C01_004E","S1602_C01_004M","S1602_C01_005E","S1602_C01_005M","S1602_C02_001E","S1602_C02_001M","S1602_C02_002E","S1602_C02_002M","S1602_C02_003E","S1602_C02_003M","S1602_C02_004E","S1602_C02_004M","S1602_C02_005E","S1602_C02_005M","S1602_C03_001E","S1602_C03_001M","S1602_C03_002E","S1602_C03_002M","S1602_C03_003E","S1602_C03_003M","S1602_C03_004E","S1602_C03_004M","S1602_C03_005E","S1602_C03_005M","S1602_C04_001E","S1602_C04_001M","S1602_C04_002E","S1602_C04_002M","S1602_C04_003E","S1602_C04_003M","S1602_C04_004E","S1602_C04_004M","S1602_C04_005E","S1602_C04_005M",
"0500000US06017","El Dorado County, California","75190","847","5028","458","2766","382","2491","338","317","128","(X)","(X)","6.7","0.6","3.7","0.5","3.3","0.4","0.4","0.2","1054","235","529","184","136","74","370","150","19","29","1.4","0.3","10.5","3.7","4.9","2.6","14.9","5.9","6.0","8.9",
"0500000US06019","Fresno County, California","318322","1104","114244","1685","12454","875","20449","796","3061","547","(X)","(X)","35.9","0.5","3.9","0.3","6.4","0.2","1.0","0.2","30852","1305","23039","1204","1942","331","4865","550","1006","320","9.7","0.4","20.2","1.0","15.6","2.7","23.8","2.4","32.9","8.1",
"0500000US06021","Glenn County, California","9742","209","3034","200","256","114","217","117","20","17","(X)","(X)","31.1","2.0","2.6","1.2","2.2","1.2","0.2","0.2","578","192","542","188","36","40","0","25","0","25","5.9","2.0","17.9","6.0","14.1","16.6","0.0","16.8","0.0","73.6",
"0500000US06023","Humboldt County, California","54495","612","4206","461","1040","255","1116","215","358","114","(X)","(X)","7.7","0.8","1.9","0.5","2.0","0.4","0.7","0.2","876","271","541","231","142","77","193","94","0","31","1.6","0.5","12.9","5.2","13.7","7.1","17.3","9.1","0.0","10.6",
"0500000US06025","Imperial County, California","47024","737","36358","870","215","90","474","95","295","186","(X)","(X)","77.3","1.2","0.5","0.2","1.0","0.2","0.6","0.4","11571","763","11378","797","5","9","142","94","46","71","24.6","1.5","31.3","1.9","2.3","4.3","30.0","16.8","15.6","26.7",
"0500000US06027","Inyo County, California","7849","199","1095","209","93","46","123","60","161","54","(X)","(X)","14.0","2.6","1.2","0.6","1.6","0.8","2.1","0.7","68","49","23","29","4","7","32","33","9","9","0.9","0.6","2.1","2.7","4.3","8.4","26.0","24.1","5.6","5.2",
"0500000US06029","Kern County, California","277499","1252","109235","1691","6037","688","10011","725","2227","411","(X)","(X)","39.4","0.6","2.2","0.2","3.6","0.3","0.8","0.1","24706","1324","22177","1250","785","294","1484","293","260","132","8.9","0.5","20.3","1.1","13.0","4.5","14.8","2.9","11.7","5.7",
"0500000US06031","Kings County, California","43594","511","17025","598","1252","264","1763","258","279","167","(X)","(X)","39.1","1.2","2.9","0.6","4.0","0.6","0.6","0.4","5667","624","5236","614","70","44","360","113","1","23","13.0","1.4","30.8","3.4","5.6","3.7","20.4","5.9","0.4","9.1",
"0500000US06033","Lake County, California","26487","550","3664","339","657","176","208","116","49","60","(X)","(X)","13.8","1.3","2.5","0.7","0.8","0.4","0.2","0.2","589","232","468","219","77","95","37","37","7","12","2.2","0.9","12.8","6.0","11.7","12.9","17.8","18.2","14.3","27.8",
"0500000US06035","Lassen County, California","8925","269","666","172","142","70","163","52","34","40","(X)","(X)","7.5","1.9","1.6","0.8","1.8","0.6","0.4","0.4","199","135","139","128","3","5","54","44","3","5","2.2","1.5","20.9","17.7","2.1","4.0","33.1","19.6","8.8","16.3",
"0500000US06037","Los Angeles County, California","3363093","4811","1171236","4818","243835","4278","423886","3643","51738","1720","(X)","(X)","34.8","0.1","7.3","0.1","12.6","0.1","1.5","0.1","404852","4766","217282","3460","52545","2020","127591","2312","7434","833","12.0","0.1","18.6","0.3","21.5","0.7","30.1","0.5","14.4","1.4",
"0500000US06039","Madera County, California","43857","598","18387","685","1181","197","494","144","202","78","(X)","(X)","41.9","1.5","2.7","0.5","1.1","0.3","0.5","0.2","4232","572","3987","581","98","56","108","82","39","46","9.6","1.3","21.7","3.2","8.3","4.4","21.9","16.5","19.3","20.3",
"0500000US06041","Marin County, California","103709","626","9614","611","7463","766","4304","432","1067","249","(X)","(X)","9.3","0.6","7.2","0.7","4.2","0.4","1.0","0.2","3993","517","2031","411","907","247","947","253","108","78","3.9","0.5","21.1","3.8","12.2","3.0","22.0","5.5","10.1","7.2",
"0500000US06043","Mariposa County, California","7597","277","438","156","127","72","107","68","42","49","(X)","(X)","5.8","2.0","1.7","1.0","1.4","0.9","0.6","0.6","98","64","55","58","20","23","23","24","0","21","1.3","0.9","12.6","12.6","15.7","19.8","21.5","24.9","0.0","50.8",
"0500000US06045","Mendocino County, California","34557","536","4959","383","633","170","667","242","160","101","(X)","(X)","14.4","1.1","1.8","0.5","1.9","0.7","0.5","0.3","751","229","633","220","54","51","60","49","4","8","2.2","0.7","12.8","4.2","8.5","7.8","9.0","6.4","2.5","4.7",
"0500000US06047","Merced County, California","82760","585","37893","865","4942","557","3644","389","234","173","(X)","(X)","45.8","1.0","6.0","0.7","4.4","0.5","0.3","0.2","10088","799","8642","769","865","282","581","143","0","31","12.2","1.0","22.8","2.0","17.5","5.0","15.9","4.0","0.0","15.7",
"0500000US06049","Modoc County, California","3403","223","371","90","40","32","1","2","0","19","(X)","(X)","10.9","2.5","1.2","0.9","0.0","0.1","0.0","1.2","73","52","73","52","0","19","0","19","0","19","2.1","1.5","19.7","14.2","0.0","52.0","0.0","100.0","-","**",
"0500000US06051","Mono County, California","5473","393","807","205","187","138","45","50","40","41","(X)","(X)","14.7","3.4","3.4","2.5","0.8","0.9","0.7","0.7","201","141","82","77","115","115","0","21","4","7","3.7","2.6","10.2","8.6","61.5","35.1","0.0","49.0","10.0","21.8",
"0500000US06053","Monterey County, California","130973","703","57528","1057","5020","525","6270","400","1101","260","(X)","(X)","43.9","0.8","3.8","0.4","4.8","0.3","0.8","0.2","13756","976","11906","956","586","145","1050","177","214","119","10.5","0.7","20.7","1.6","11.7","2.7","16.7","2.7","19.4","10.0",
"0500000US06055","Napa County, California","49218","530","10879","468","2276","337","2103","209","161","77","(X)","(X)","22.1","0.9","4.6","0.7","4.3","0.4","0.3","0.2","2598","416","2141","374","227","99","218","91","12","16","5.3","0.8","19.7","3.1","10.0","4.0","10.4","4.2","7.5","10.3",
"0500000US06057","Nevada County, California","41415","733","2160","286","1199","275","522","151","315","278","(X)","(X)","5.2","0.7","2.9","0.7","1.3","0.4","0.8","0.7","413","211","309","176","9","14","75","59","20","32","1.0","0.5","14.3","7.6","0.8","1.2","14.4","10.6","6.3","14.9",
"0500000US06059","Orange County, California","1066286","2681","236175","2129","66807","2114","184197","2322","15704","1094","(X)","(X)","22.1","0.2","6.3","0.2","17.3","0.2","1.5","0.1","85067","2069","27585","1273","7367","729","48006","1633","2109","370","8.0","0.2","11.7","0.5","11.0","1.0","26.1","0.8","13.4","2.3",
"0500000US06061","Placer County, California","152537","841","11431","652","9152","769","7166","464","1017","262","(X)","(X)","7.5","0.4","6.0","0.5","4.7","0.3","0.7","0.2","3050","459","1200","277","1005","259","733","169","112","76","2.0","0.3","10.5","2.4","11.0","2.7","10.2","2.3","11.0","7.1",
"0500000US06063","Plumas County, California","8104","289","479","136","169","105","24","31","6","9","(X)","(X)","5.9","1.6","2.1","1.3","0.3","0.4","0.1","0.1","93","64","76","60","0","21","17","30","0","21","1.1","0.8","15.9","12.4","0.0","20.9","70.8","55.4","0.0","100.0",
"0500000US06065","Riverside County, California","749976","2293","263590","2825","20880","1171","39867","996","6998","657","(X)","(X)","35.1","0.4","2.8","0.2","5.3","0.1","0.9","0.1","53837","2002","43421","1890","2346","435","7116","579","954","256","7.2","0.3","16.5","0.7","11.2","1.9","17.8","1.5","13.6","3.2",
"0500000US06067","Sacramento County, California","563856","1293","77123","1719","48487","1484","59065","1234","7327","808","(X)","(X)","13.7","0.3","8.6","0.3","10.5","0.2","1.3","0.1","34745","1647","9646","895","10828","936","13426","753","845","248","6.2","0.3","12.5","1.1","22.3","1.7","22.7","1.3","11.5","3.2",
"0500000US06069","San Benito County, California","19852","157","7665","513","513","155","463","141","60","55","(X)","(X)","38.6","2.5","2.6","0.8","2.3","0.7","0.3","0.3","1495","252","1289","238","52","44","118","77","36","55","7.5","1.3","16.8","2.9","10.1","7.4","25.5","14.5","60.0","58.8",
"0500000US06071","San Bernardino County, California","659928","1852","242249","2923","14501","1010","43938","1340","8363","781","(X)","(X)","36.7","0.4","2.2","0.2","6.7","0.2","1.3","0.1","41203","1842","27793","1528","1198","220","10955","778","1257","377","6.2","0.3","11.5","0.6","8.3","1.6","24.9","1.6","15.0","4.1",
"0500000US06073","San Diego County, California","1149157","2527","268394","2911","54041","1987","103665","1877","21363","1304","(X)","(X)","23.4","0.2","4.7","0.2","9.0","0.2","1.9","0.1","69218","2423","38247","1904","6719","666","19035","1229","5217","705","6.0","0.2","14.3","0.7","12.4","1.2","18.4","1.1","24.4","2.8",
"0500000US06075","San Francisco County, California","360842","2015","36744","1125","30136","1485","88315","1601","4690","653","(X)","(X)","10.2","0.3","8.4","0.4","24.5","0.4","1.3","0.2","39434","1507","6054","612","3370","435","29190","1300","820","356","10.9","0.4","16.5","1.6","11.2","1.4","33.1","1.3","17.5","6.9",
"0500000US06077","San Joaquin County, California","237423","1003","62423","1121","14016","1050","24352","1034","1830","428","(X)","(X)","26.3","0.5","5.9","0.4","10.3","0.4","0.8","0.2","19348","1204","12263","986","2425","393","4420","519","240","157","8.1","0.5","19.6","1.5","17.3","2.4","18.2","2.0","13.1","8.0",
"0500000US06079","San Luis Obispo County, California","108099","885","12676","704","3129","391","2975","391","767","222","(X)","(X)","11.7","0.7","2.9","0.4","2.8","0.4","0.7","0.2","2274","382","1564","340","188","88","423","143","99","73","2.1","0.4","12.3","2.6","6.0","2.7","14.2","4.4","12.9","8.6",
"0500000US06081","San Mateo County, California","264323","1022","41552","1175","24110","969","58766","1152","3756","609","(X)","(X)","15.7","0.4","9.1","0.4","22.2","0.4","1.4","0.2","20177","1037","6497","683","2528","461","10622","722","530","283","7.6","0.4","15.6","1.6","10.5","1.8","18.1","1.2","14.1","6.5",
"0500000US06083","Santa Barbara County, California","148032","766","43080","1167","6598","618","6338","376","1321","313","(X)","(X)","29.1","0.8","4.5","0.4","4.3","0.3","0.9","0.2","9939","738","8193","675","501","182","994","236","251","121","6.7","0.5","19.0","1.5","7.6","2.8","15.7","3.5","19.0","8.5",
"0500000US06085","Santa Clara County, California","650352","1811","101877","1799","79710","2139","184673","2514","10811","822","(X)","(X)","15.7","0.3","12.3","0.3","28.4","0.4","1.7","0.1","66226","2073","14366","1020","7970","669","42395","1608","1495","342","10.2","0.3","14.1","0.9","10.0","0.8","23.0","0.8","13.8","2.9",
"0500000US06087","Santa Cruz County, California","96487","790","21342","889","4747","660","3497","406","919","279","(X)","(X)","22.1","0.9","4.9","0.7","3.6","0.4","1.0","0.3","4462","563","3622","491","258","134","502","163","80","108","4.6","0.6","17.0","2.3","5.4","2.8","14.4","4.5","8.7","11.2",
"0500000US06089","Shasta County, California","71107","598","3387","414","1463","262","1474","222","235","106","(X)","(X)","4.8","0.6","2.1","0.4","2.1","0.3","0.3","0.1","737","168","374","146","41","36","307","109","15","26","1.0","0.2","11.0","3.9","2.8","2.4","20.8","7.2","6.4","11.2",
"0500000US06091","Sierra County, California","1135","127","122","73","21","33","0","13","0","13","(X)","(X)","10.7","6.1","1.9","2.9","0.0","3.5","0.0","3.5","0","13","0","13","0","13","0","13","0","13","0.0","3.5","0.0","27.3","0.0","71.8","-","**","-","**",
"0500000US06093","Siskiyou County, California","18768","383","1162","165","276","72","258","82","106","56","(X)","(X)","6.2","0.8","1.5","0.4","1.4","0.4","0.6","0.3","237","79","142","61","3","4","92","48","0","28","1.3","0.4","12.2","5.5","1.1","1.4","35.7","12.8","0.0","30.4",
"0500000US06095","Solano County, California","154987","685","27013","897","4803","584","18418","779","924","202","(X)","(X)","17.4","0.6","3.1","0.4","11.9","0.5","0.6","0.1","7775","697","4169","587","465","164","3009","436","132","70","5.0","0.4","15.4","2.1","9.7","3.0","16.3","2.3","14.3","7.2",
"0500000US06097","Sonoma County, California","189653","981","31713","1065","7434","668","5906","406","1243","308","(X)","(X)","16.7","0.5","3.9","0.3","3.1","0.2","0.7","0.2","7921","786","5853","709","654","204","1214","252","200","119","4.2","0.4","18.5","2.0","8.8","2.5","20.6","3.9","16.1","9.0",
"0500000US06099","Stanislaus County, California","175747","767","61212","1281","9980","748","6042","510","3530","529","(X)","(X)","34.8","0.7","5.7","0.4","3.4","0.3","2.0","0.3","12793","925","9088","776","1434","316","1465","347","806","171","7.3","0.5","14.8","1.2","14.4","3.1","24.2","4.9","22.8","5.3",
"0500000US06101","Sutter County, California","33041","315","6687","400","3652","322","1058","237","122","89","(X)","(X)","20.2","1.2","11.1","1.0","3.2","0.7","0.4","0.3","2177","367","1263","277","607","200","284","139","23","35","6.6","1.1","18.9","4.0","16.6","4.9","26.8","11.8","18.9","25.5",
"0500000US06103","Tehama County, California","24623","412","4121","372","230","86","274","88","69","119","(X)","(X)","16.7","1.5","0.9","0.3","1.1","0.4","0.3","0.5","508","204","448","188","11","12","49","69","0","31","2.1","0.8","10.9","4.6","4.8","5.6","17.9","23.6","0.0","39.6",
"0500000US06105","Trinity County, California","5483","208","80","40","120","81","73","50","6","7","(X)","(X)","1.5","0.7","2.2","1.5","1.3","0.9","0.1","0.1","69","50","53","43","0","21","16","22","0","21","1.3","0.9","66.3","47.2","0.0","27.7","21.9","26.8","0.0","100.0",
"0500000US06107","Tulare County, California","140670","865","67249","1177","2961","342","3233","358","758","248","(X)","(X)","47.8","0.8","2.1","0.2","2.3","0.3","0.5","0.2","19801","1249","18521","1204","403","188","736","186","141","108","14.1","0.9","27.5","1.8","13.6","6.2","22.8","5.8","18.6","13.5",
"0500000US06109","Tuolumne County, California","22831","587","784","210","549","192","236","62","70","62","(X)","(X)","3.4","0.9","2.4","0.8","1.0","0.3","0.3","0.3","100","63","37","32","33","32","30","30","0","31","0.4","0.3","4.7","3.8","6.0","6.0","12.7","12.3","0.0","39.3",
"0500000US06111","Ventura County, California","275653","1072","74968","1246","12737","783","14392","608","2862","467","(X)","(X)","27.2","0.4","4.6","0.3","5.2","0.2","1.0","0.2","16147","885","12018","851","1023","235","2444","330","662","185","5.9","0.3","16.0","1.1","8.0","1.8","17.0","2.1","23.1","5.4",
"0500000US06113","Yolo County, California","76107","513","16388","714","5347","513","7146","445","639","154","(X)","(X)","21.5","0.9","7.0","0.7","9.4","0.6","0.8","0.2","4546","511","2158","364","879","267","1471","276","38","33","6.0","0.7","13.2","2.1","16.4","4.4","20.6","3.8","5.9","5.0",
"0500000US06115","Yuba County, California","27567","375","4608","394","663","209","1432","212","170","159","(X)","(X)","16.7","1.4","2.4","0.8","5.2","0.8","0.6","0.6","921","208","707","180","3","5","134","90","77","106","3.3","0.7","15.3","3.7","0.5","0.9","9.4","6.4","45.3","44.8",
