"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C02_001E","S1902_C02_001M","S1902_C01_002E","S1902_C01_002M","S1902_C02_002E","S1902_C02_002M","S1902_C01_003E","S1902_C01_003M","S1902_C02_003E","S1902_C02_003M","S1902_C01_004E","S1902_C01_004M","S1902_C02_004E","S1902_C02_004M","S1902_C01_005E","S1902_C01_005M","S1902_C02_005E","S1902_C02_005M","S1902_C01_006E","S1902_C01_006M","S1902_C02_006E","S1902_C02_006M","S1902_C01_007E","S1902_C01_007M","S1902_C02_007E","S1902_C02_007M","S1902_C01_008E","S1902_C01_008M","S1902_C02_008E","S1902_C02_008M","S1902_C01_009E","S1902_C01_009M","S1902_C02_009E","S1902_C02_009M","S1902_C01_010E","S1902_C01_010M","S1902_C02_010E","S1902_C02_010M","S1902_C01_011E","S1902_C01_011M","S1902_C02_011E","S1902_C02_011M","S1902_C01_012E","S1902_C01_012M","S1902_C02_012E","S1902_C02_012M","S1902_C01_013E","S1902_C01_013M","S1902_C02_013E","S1902_C02_013M","S1902_C01_014E","S1902_C01_014M","S1902_C02_014E","S1902_C02_014M","S1902_C01_015E","S1902_C01_015M","S1902_C02_015E","S1902_C02_015M","S1902_C01_016E","S1902_C01_016M","S1902_C02_016E","S1902_C02_016M","S1902_C01_017E","S1902_C01_017M","S1902_C02_017E","S1902_C02_017M","S1902_C01_018E","S1902_C01_018M","S1902_C02_018E","S1902_C02_018M","S1902_C01_019E","S1902_C01_019M","S1902_C02_019E","S1902_C02_019M","S1902_C01_020E","S1902_C01_020M","S1902_C02_020E","S1902_C02_020M","S1902_C01_021E","S1902_C01_021M","S1902_C02_021E","S1902_C02_021M","S1902_C01_022E","S1902_C01_022M","S1902_C02_022E","S1902_C02_022M","S1902_C01_023E","S1902_C01_023M","S1902_C02_023E","S1902_C02_023M","S1902_C01_024E","S1902_C01_024M","S1902_C02_024E","S1902_C02_024M","S1902_C01_025E","S1902_C01_025M","S1902_C02_025E","S1902_C02_025M","S1902_C01_026E","S1902_C01_026M","S1902_C02_026E","S1902_C02_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_027E","S1902_C02_027M",
"0500000US06091","Sierra County, California","1291","163","62469","10108","69.3","7.2","62595","14550","27.9","6.3","5855","2395","41.4","7.1","20038","2660","9.4","5.7","6431","2664","3.5","3.8","3136","1185","26.2","6.9","25201","8282","840","121","77963","14540","20.0","7.1","N","N","39.4","8.6","N","N","35.2","9.3","N","N","3.7","3.5","N","N","1.7","1.7","N","N","0.0","4.1","N","N","3019","190","28030","4801","92.5","3.7","28862","5017","0.1","0.2","6700","4572","0.7","0.7","56062","22370","0.1","0.1","N","N","0.5","0.7","N","N","4.2","3.3","5049","3324","1.9","1.7","37184","15165","9.4","1.9","12245","7314","87.3","2.6","29508","5167","36.5","(X)","(X)","(X)","36.1","(X)","(X)","(X)","30.2","(X)","(X)","(X)",
"0500000US06093","Siskiyou County, California","19380","354","50453","1700","65.2","1.5","46764","2023","25.3","1.6","15577","2635","40.8","1.2","16305","517","10.6","1.1","10212","666","5.5","0.8","4268","743","24.1","1.2","25791","2102","12050","427","59171","2546","26.8","1.9","38284","3633","35.0","2.1","51875","4130","26.9","2.1","85913","6180","6.3","1.3","54582","8038","4.1","1.2","91766","10605","0.9","0.4","50962","11493","44261","*****","22482","799","86.1","0.4","23738","867","1.3","0.2","20487","6021","3.0","0.4","10821","1281","1.4","0.3","15628","3922","0.5","0.2","7664","4146","1.5","0.4","16124","5277","6.2","0.6","15395","2561","11.1","*****","11976","1089","78.5","0.1","24924","961","29.0","(X)","(X)","(X)","28.7","(X)","(X)","(X)","21.6","(X)","(X)","(X)",
"0500000US06095","Solano County, California","142521","1395","83471","1226","80.6","0.5","80797","1321","19.6","0.6","15125","2368","28.2","0.6","16957","307","5.7","0.4","10154","497","3.4","0.3","4758","469","23.2","0.6","30664","1503","102042","1471","92862","1527","13.2","0.6","51347","2913","35.1","1.0","72587","2555","27.5","1.0","122873","3203","11.1","0.6","90966","3672","9.4","0.6","132811","4453","3.7","0.4","114957","8588","421624","*****","29132","579","53.8","0.6","33513","844","14.1","0.3","25328","1100","0.6","0.1","24479","4528","15.0","0.2","30227","1319","0.9","0.1","25119","2768","8.7","0.6","16773","1065","7.0","0.4","17047","1760","24.9","*****","17900","724","40.1","0.1","38594","1126","28.7","(X)","(X)","(X)","28.4","(X)","(X)","(X)","21.9","(X)","(X)","(X)",
"0500000US06097","Sonoma County, California","186935","1208","85285","1423","78.3","0.5","82006","1387","29.1","0.6","24225","2595","31.2","0.5","17949","229","4.7","0.3","10316","451","2.4","0.2","5093","548","19.4","0.5","29982","1038","117825","1559","98811","2147","13.8","0.6","66624","5263","32.9","0.9","79001","2758","31.9","0.9","129020","4379","9.6","0.6","82053","5212","8.6","0.5","130425","5094","3.3","0.4","105655","6990","491790","*****","33361","529","78.7","0.6","37002","612","1.5","0.1","21413","2366","1.2","0.2","19783","2809","4.0","0.2","30192","1913","0.4","0.1","23258","4657","10.0","0.6","16105","992","4.1","0.3","18253","1828","25.6","*****","16960","543","65.2","0.1","40971","755","27.6","(X)","(X)","(X)","27.3","(X)","(X)","(X)","21.7","(X)","(X)","(X)",
"0500000US06099","Stanislaus County, California","168090","903","65348","1128","78.2","0.6","65643","1227","14.7","0.5","16841","2985","28.0","0.6","16653","262","7.8","0.5","10029","361","5.8","0.4","5206","275","16.4","0.5","22875","966","124916","1129","71481","1349","15.2","0.6","36346","1646","36.4","1.1","56694","1886","25.7","0.9","101249","4153","10.6","0.7","66078","3090","8.8","0.6","106348","3433","3.2","0.3","90421","4989","522794","*****","21729","374","75.9","0.7","23067","378","2.8","0.1","21837","7960","0.8","0.1","17678","4007","5.3","0.2","24230","1866","0.7","0.1","16198","3121","10.0","0.7","13841","766","4.5","0.3","15416","1700","43.0","*****","13716","309","45.4","0.1","29229","550","33.1","(X)","(X)","(X)","32.9","(X)","(X)","(X)","23.4","(X)","(X)","(X)",
"0500000US06101","Sutter County, California","31723","387","69606","3168","77.3","1.4","67646","2434","18.7","1.3","22206","11596","31.0","1.2","16485","548","8.8","1.1","10229","588","4.8","0.8","5581","860","19.2","1.2","25108","1781","23137","545","77083","4171","14.7","1.3","41761","3658","35.2","2.3","62784","4041","29.7","1.9","96493","5295","8.7","1.2","69909","7946","7.9","1.3","139005","39245","3.7","0.9","82927","17371","95067","*****","23828","1033","68.6","1.0","26782","1315","2.0","0.3","24002","3963","1.3","0.3","16260","4023","14.6","0.5","19272","2747","0.3","0.1","20047","8726","7.5","0.9","14803","1750","5.6","0.7","13490","2259","29.4","*****","13307","684","49.0","0.1","32073","1724","25.5","(X)","(X)","(X)","25.7","(X)","(X)","(X)","19.0","(X)","(X)","(X)",
"0500000US06103","Tehama County, California","23480","447","55092","1677","67.2","1.7","55480","2480","17.6","1.5","14156","3515","38.1","1.7","17651","599","10.8","1.3","12120","879","6.1","1.2","6384","1482","21.4","1.6","22493","1836","16245","544","62075","2152","25.7","2.0","39436","3784","35.5","2.7","53278","3764","26.4","2.4","85657","5405","5.1","1.1","70684","10830","5.8","1.1","98243","9904","1.5","0.8","72832","17615","63284","*****","21002","651","86.9","1.4","21922","697","0.5","0.2","12821","11398","2.4","0.6","15681","3624","1.3","0.2","24515","13636","0.1","0.1","17010","10947","4.8","1.2","12817","1885","4.1","0.7","14114","2958","23.0","*****","13198","1218","70.7","0.1","23912","781","31.4","(X)","(X)","(X)","32.2","(X)","(X)","(X)","24.9","(X)","(X)","(X)",
"0500000US06105","Trinity County, California","5521","215","52729","3919","58.5","4.1","50495","5165","24.0","3.5","14613","4386","44.2","2.6","17910","1207","10.0","2.5","11379","1878","3.6","1.7","4446","1944","28.4","3.4","26287","4450","3394","252","62094","5433","32.8","4.8","42079","5059","35.3","4.6","64856","9673","20.5","4.6","86687","14586","6.1","3.1","46961","16867","4.2","2.8","98758","51628","1.2","0.7","56418","27086","13515","*****","23145","1681","88.2","1.1","24244","1810","0.8","0.6","17761","13468","2.9","1.3","12016","4170","1.2","0.4","20368","6992","0.5","0.7","5964","16978","0.9","0.6","18695","9101","5.6","1.6","15202","6950","7.1","*****","18681","6103","83.1","0.2","24469","1920","25.7","(X)","(X)","(X)","27.0","(X)","(X)","(X)","19.6","(X)","(X)","(X)",
"0500000US06107","Tulare County, California","132706","771","58798","1137","80.1","0.7","58295","1175","10.9","0.5","18616","3611","26.1","0.6","15819","283","8.0","0.6","9318","369","10.3","0.7","5058","337","13.3","0.5","23957","955","104044","1119","61858","1282","14.8","0.7","33677","2242","36.9","1.1","45639","1327","25.0","1.0","89578","3401","10.5","0.7","62486","3608","9.0","0.6","93286","6174","3.8","0.4","70999","4434","451108","*****","17888","354","81.1","0.7","18613","399","1.7","0.2","15299","1981","1.3","0.2","12741","1807","3.3","0.2","24264","3049","0.1","0.1","19719","6338","8.9","0.7","12816","873","3.5","0.4","11131","1520","61.9","*****","11726","293","31.3","0.1","29442","866","38.2","(X)","(X)","(X)","38.1","(X)","(X)","(X)","27.0","(X)","(X)","(X)",
"0500000US06109","Tuolumne County, California","22181","573","62446","2369","63.8","2.1","59266","3635","31.0","2.2","15681","2901","44.4","1.7","17429","655","8.0","1.2","9658","965","4.1","1.1","5650","1409","31.4","2.3","27871","3012","14709","634","73234","3481","29.1","2.2","48257","4167","33.9","2.8","61707","5127","26.3","2.8","108255","7961","6.1","1.6","76377","12461","3.5","1.0","126049","22206","1.1","0.7","68154","16848","54347","*****","26063","1177","88.0","1.0","27802","1281","1.9","0.2","9124","5715","1.7","0.3","18296","3808","1.4","0.2","22095","8344","0.2","0.1","33869","30176","3.5","1.1","9067","2130","3.3","0.4","12595","4301","11.1","*****","16339","2636","81.0","0.9","28578","1299","30.9","(X)","(X)","(X)","32.6","(X)","(X)","(X)","23.9","(X)","(X)","(X)",
"0500000US06111","Ventura County, California","267829","963","100397","1014","82.2","0.4","98200","1031","26.2","0.5","23662","1685","27.8","0.4","18356","212","4.6","0.3","9279","352","2.7","0.2","5837","389","18.8","0.4","30183","1244","197214","1457","110467","1375","10.9","0.4","61710","2930","31.8","0.7","95574","2951","30.7","0.6","139087","2833","10.4","0.4","93785","4329","11.1","0.5","138996","4323","5.0","0.3","107470","4203","835790","*****","33308","308","77.7","0.5","35079","378","1.8","0.1","32876","2561","0.7","0.1","28240","4214","7.0","0.1","41383","1467","0.2","0.1","28028","5091","8.5","0.5","18213","611","4.1","0.2","18702","1205","41.2","*****","17680","283","47.5","0.1","46110","601","28.4","(X)","(X)","(X)","28.5","(X)","(X)","(X)","21.1","(X)","(X)","(X)",
"0500000US06113","Yolo County, California","70953","626","78494","1605","80.9","0.7","76752","1725","24.3","1.0","16838","2383","22.9","0.7","16625","523","6.4","0.6","9007","504","3.2","0.6","5282","747","16.3","0.7","32957","1393","43978","835","97158","2430","11.4","0.8","57222","7139","34.1","1.4","74124","4209","35.2","1.3","126733","4875","7.8","0.9","89825","7619","8.3","0.9","130846","8012","3.2","0.6","90479","13459","204162","*****","28080","557","66.0","0.8","32389","752","2.6","0.2","22071","3496","1.0","0.2","21881","3938","13.2","0.4","22325","1813","0.6","0.1","23985","6477","10.6","0.8","16419","1184","5.9","0.6","17957","1843","31.0","*****","16590","635","48.8","0.1","37898","945","25.9","(X)","(X)","(X)","24.5","(X)","(X)","(X)","19.3","(X)","(X)","(X)",
"0500000US06115","Yuba County, California","24712","425","56357","2315","75.7","1.5","54213","3175","16.4","1.7","10560","3911","31.2","1.4","15871","703","9.7","1.3","10454","761","7.7","1.0","5452","699","18.6","1.3","24761","2199","17914","538","60639","3060","18.0","1.7","36573","4122","38.8","2.4","54843","6166","27.0","2.4","78586","3937","8.3","1.4","59826","8309","5.1","0.8","87625","8917","2.8","0.8","75150","9651","73059","*****","19586","774","70.0","1.2","21859","1162","3.3","0.5","19306","4289","1.6","0.4","19849","4345","7.0","0.3","15036","2576","0.4","0.1","17430","7886","10.2","1.3","13459","1618","7.6","0.8","11235","1747","26.3","*****","12645","804","57.4","0.4","23806","1382","21.5","(X)","(X)","(X)","21.0","(X)","(X)","(X)","14.8","(X)","(X)","(X)",
