"GEO_ID","NAME","S1602_C01_001E","S1602_C01_001M","S1602_C02_001E","S1602_C02_001M","S1602_C03_001E","S1602_C03_001M","S1602_C04_001E","S1602_C04_001M","S1602_C01_002E","S1602_C01_002M","S1602_C02_002E","S1602_C02_002M","S1602_C03_002E","S1602_C03_002M","S1602_C04_002E","S1602_C04_002M","S1602_C01_003E","S1602_C01_003M","S1602_C02_003E","S1602_C02_003M","S1602_C03_003E","S1602_C03_003M","S1602_C04_003E","S1602_C04_003M","S1602_C01_004E","S1602_C01_004M","S1602_C02_004E","S1602_C02_004M","S1602_C03_004E","S1602_C03_004M","S1602_C04_004E","S1602_C04_004M","S1602_C01_005E","S1602_C01_005M","S1602_C02_005E","S1602_C02_005M","S1602_C03_005E","S1602_C03_005M","S1602_C04_005E","S1602_C04_005M",
"0500000US06025","Imperial County, California","45800","778","(X)","(X)","9793","636","21.4","1.3","34607","760","75.6","1.0","9591","650","27.7","1.7","342","134","0.7","0.3","0","28","0.0","9.1","550","122","1.2","0.3","177","72","32.2","11.6","124","52","0.3","0.1","25","21","20.2","14.4",
"0500000US06027","Inyo County, California","7973","167","(X)","(X)","168","69","2.1","0.9","789","106","9.9","1.3","153","70","19.4","8.5","55","33","0.7","0.4","3","4","5.5","8.2","78","50","1.0","0.6","5","8","6.4","10.2","98","41","1.2","0.5","7","8","7.1","8.2",
"0500000US06029","Kern County, California","262337","1275","(X)","(X)","23012","1101","8.8","0.4","95458","1232","36.4","0.4","20505","1042","21.5","1.0","5170","464","2.0","0.2","673","179","13.0","3.3","7883","457","3.0","0.2","1491","230","18.9","2.8","1760","351","0.7","0.1","343","153","19.5","7.5",
"0500000US06031","Kings County, California","41845","558","(X)","(X)","4022","437","9.6","1.0","15084","528","36.0","1.2","3567","422","23.6","2.7","1278","241","3.1","0.6","118","50","9.2","4.1","1576","205","3.8","0.5","260","110","16.5","6.3","166","68","0.4","0.2","77","50","46.4","25.0",
"0500000US06033","Lake County, California","26194","615","(X)","(X)","673","170","2.6","0.7","2979","327","11.4","1.2","611","160","20.5","5.3","478","147","1.8","0.6","13","22","2.7","4.5","165","81","0.6","0.3","49","48","29.7","25.5","41","52","0.2","0.2","0","28","0.0","46.3",
"0500000US06035","Lassen County, California","9501","310","(X)","(X)","78","36","0.8","0.4","342","94","3.6","0.9","35","25","10.2","6.6","96","51","1.0","0.5","8","9","8.3","9.6","107","39","1.1","0.4","35","25","32.7","24.1","98","81","1.0","0.8","0","25","0.0","27.6",
"0500000US06037","Los Angeles County, California","3281845","5067","(X)","(X)","443717","3916","13.5","0.1","1133955","3888","34.6","0.1","250581","2718","22.1","0.2","238711","3163","7.3","0.1","56792","1781","23.8","0.6","403400","2351","12.3","0.1","128292","2166","31.8","0.5","45795","1399","1.4","0.1","8052","631","17.6","1.3",
"0500000US06039","Madera County, California","43574","660","(X)","(X)","4251","433","9.8","1.0","16624","612","38.2","1.3","4033","419","24.3","2.3","873","158","2.0","0.4","86","55","9.9","6.2","475","128","1.1","0.3","37","37","7.8","7.7","359","134","0.8","0.3","95","92","26.5","20.6",
"0500000US06041","Marin County, California","104400","772","(X)","(X)","4772","478","4.6","0.5","11169","647","10.7","0.6","2670","359","23.9","2.9","8666","618","8.3","0.6","1037","219","12.0","2.4","3927","331","3.8","0.3","916","178","23.3","4.5","654","166","0.6","0.2","149","86","22.8","11.3",
"0500000US06043","Mariposa County, California","7255","313","(X)","(X)","48","47","0.7","0.6","400","103","5.5","1.3","34","39","8.5","9.4","251","112","3.5","1.5","0","19","0.0","12.1","73","50","1.0","0.7","14","24","19.2","28.5","45","40","0.6","0.6","0","19","0.0","44.2",
"0500000US06045","Mendocino County, California","34594","568","(X)","(X)","1575","290","4.6","0.8","4982","310","14.4","0.9","1452","280","29.1","5.4","847","194","2.4","0.6","96","68","11.3","7.4","314","105","0.9","0.3","16","15","5.1","4.9","75","43","0.2","0.1","11","16","14.7","20.0",
"0500000US06047","Merced County, California","78270","664","(X)","(X)","10413","654","13.3","0.8","34124","743","43.6","0.8","8778","641","25.7","1.9","4340","403","5.5","0.5","959","245","22.1","5.1","3507","293","4.5","0.4","572","141","16.3","4.0","302","156","0.4","0.2","104","122","34.4","28.3",
"0500000US06049","Modoc County, California","3670","176","(X)","(X)","90","60","2.5","1.6","266","84","7.2","2.2","90","60","33.8","18.3","48","47","1.3","1.3","0","17","0.0","42.8","26","24","0.7","0.7","0","17","0.0","58.2","3","5","0.1","0.1","0","17","0.0","100.0",
"0500000US06051","Mono County, California","4950","411","(X)","(X)","248","120","5.0","2.4","723","157","14.6","3.0","248","120","34.3","14.4","115","107","2.3","2.2","0","19","0.0","24.3","7","9","0.1","0.2","0","19","0.0","100.0","7","12","0.1","0.2","0","19","0.0","100.0",
"0500000US06053","Monterey County, California","125916","701","(X)","(X)","17117","746","13.6","0.6","49565","861","39.4","0.6","15016","695","30.3","1.4","4874","436","3.9","0.3","499","137","10.2","2.7","6601","353","5.2","0.3","1351","188","20.5","2.8","998","181","0.8","0.1","251","99","25.2","7.9",
"0500000US06055","Napa County, California","49375","570","(X)","(X)","3350","331","6.8","0.7","11507","378","23.3","0.7","2918","318","25.4","2.8","1763","181","3.6","0.4","157","64","8.9","3.5","2341","179","4.7","0.4","258","90","11.0","3.5","214","74","0.4","0.1","17","26","7.9","12.4",
"0500000US06057","Nevada County, California","40587","664","(X)","(X)","523","177","1.3","0.4","1919","223","4.7","0.5","364","145","19.0","7.3","1503","259","3.7","0.6","92","56","6.1","3.9","493","180","1.2","0.4","67","58","13.6","11.8","147","70","0.4","0.2","0","28","0.0","19.7",
"0500000US06059","Orange County, California","1017012","2328","(X)","(X)","93274","2008","9.2","0.2","222240","2275","21.9","0.2","39388","1347","17.7","0.6","58248","1634","5.7","0.2","7035","629","12.1","1.0","154413","1635","15.2","0.2","44620","1092","28.9","0.6","12509","862","1.2","0.1","2231","364","17.8","2.7",
"0500000US06061","Placer County, California","136730","754","(X)","(X)","2958","318","2.2","0.2","9653","499","7.1","0.4","1462","230","15.1","2.4","6522","488","4.8","0.4","576","141","8.8","2.1","5267","372","3.9","0.3","838","172","15.9","3.2","772","193","0.6","0.1","82","51","10.6","6.4",
"0500000US06063","Plumas County, California","8376","321","(X)","(X)","110","73","1.3","0.9","566","129","6.8","1.5","88","70","15.5","11.4","225","106","2.7","1.3","22","26","9.8","10.4","80","73","1.0","0.9","0","19","0.0","32.1","5","7","0.1","0.1","0","19","0.0","100.0",
"0500000US06065","Riverside County, California","705716","2381","(X)","(X)","48938","1390","6.9","0.2","221935","1888","31.4","0.2","39316","1287","17.7","0.6","21413","799","3.0","0.1","2244","323","10.5","1.4","33254","801","4.7","0.1","6730","436","20.2","1.2","6055","479","0.9","0.1","648","152","10.7","2.5",
"0500000US06067","Sacramento County, California","527335","1526","(X)","(X)","35323","1245","6.7","0.2","69298","1142","13.1","0.2","12310","823","17.8","1.2","39263","1168","7.4","0.2","8301","536","21.1","1.1","51978","1136","9.9","0.2","13575","622","26.1","1.0","5381","615","1.0","0.1","1137","278","21.1","3.8",
"0500000US06069","San Benito County, California","17390","159","(X)","(X)","1475","220","8.5","1.3","6405","275","36.8","1.5","1323","212","20.7","3.2","439","137","2.5","0.8","101","85","23.0","15.2","298","80","1.7","0.5","38","35","12.8","11.8","23","27","0.1","0.2","13","22","56.5","56.5",
"0500000US06071","San Bernardino County, California","618922","2288","(X)","(X)","43978","1505","7.1","0.2","206913","1954","33.4","0.3","32329","1305","15.6","0.6","14567","860","2.4","0.1","2015","266","13.8","1.8","36830","945","6.0","0.2","8513","662","23.1","1.6","7435","558","1.2","0.1","1121","221","15.1","2.7",
"0500000US06073","San Diego County, California","1103128","2860","(X)","(X)","78467","1797","7.1","0.2","248447","2267","22.5","0.2","45512","1351","18.3","0.6","49061","1602","4.4","0.1","6680","719","13.6","1.3","96316","1432","8.7","0.1","20910","844","21.7","0.8","17815","934","1.6","0.1","5365","662","30.1","3.1",
"0500000US06075","San Francisco County, California","356797","1619","(X)","(X)","43571","1321","12.2","0.4","36305","1099","10.2","0.3","7627","628","21.0","1.5","30185","1200","8.5","0.3","5130","483","17.0","1.5","83454","1300","23.4","0.3","30248","1084","36.2","1.2","4329","423","1.2","0.1","566","159","13.1","3.7",
"0500000US06077","San Joaquin County, California","221707","951","(X)","(X)","19070","882","8.6","0.4","57670","948","26.0","0.4","12389","723","21.5","1.3","11815","744","5.3","0.3","1687","249","14.3","1.9","21043","699","9.5","0.3","4736","443","22.5","1.8","1537","340","0.7","0.2","258","124","16.8","7.2",
"0500000US06079","San Luis Obispo County, California","104404","919","(X)","(X)","3541","421","3.4","0.4","14641","631","14.0","0.6","2813","370","19.2","2.5","3459","420","3.3","0.4","241","102","7.0","2.7","2175","292","2.1","0.3","437","141","20.1","5.8","255","92","0.2","0.1","50","56","19.6","20.4",
"0500000US06081","San Mateo County, California","261010","932","(X)","(X)","24351","944","9.3","0.4","44786","962","17.2","0.4","10249","691","22.9","1.4","21627","895","8.3","0.3","2578","347","11.9","1.5","53923","973","20.7","0.4","11053","702","20.5","1.2","3232","304","1.2","0.1","471","142","14.6","4.3",
"0500000US06083","Santa Barbara County, California","143051","855","(X)","(X)","10987","843","7.7","0.6","40077","1030","28.0","0.7","9010","709","22.5","1.7","6432","456","4.5","0.3","381","132","5.9","2.0","5467","349","3.8","0.2","1331","245","24.3","4.0","1051","212","0.7","0.1","265","118","25.2","9.6",
"0500000US06085","Santa Clara County, California","626579","1547","(X)","(X)","68935","1707","11.0","0.3","102571","1355","16.4","0.2","18319","1017","17.9","1.0","66318","1574","10.6","0.2","6892","540","10.4","0.8","160632","1517","25.6","0.2","42527","1418","26.5","0.9","9147","643","1.5","0.1","1197","232","13.1","2.3",
"0500000US06087","Santa Cruz County, California","95062","658","(X)","(X)","5643","450","5.9","0.5","20105","631","21.1","0.6","4798","433","23.9","2.2","4186","443","4.4","0.5","246","86","5.9","2.0","2698","310","2.8","0.3","537","125","19.9","4.4","417","138","0.4","0.1","62","44","14.9","10.3",
"0500000US06089","Shasta County, California","69713","574","(X)","(X)","771","193","1.1","0.3","3942","397","5.7","0.6","260","115","6.6","2.8","1828","329","2.6","0.5","233","124","12.7","6.7","1168","191","1.7","0.3","265","95","22.7","8.3","262","124","0.4","0.2","13","23","5.0","9.0",
"0500000US06091","Sierra County, California","1275","144","(X)","(X)","23","24","1.8","1.9","101","43","7.9","3.1","23","24","22.8","24.7","16","23","1.3","1.8","0","12","0.0","74.1","12","18","0.9","1.4","0","12","0.0","85.6","0","12","0.0","2.5","0","12","-","**",
"0500000US06093","Siskiyou County, California","19045","385","(X)","(X)","191","55","1.0","0.3","1014","124","5.3","0.6","138","43","13.6","4.2","277","89","1.5","0.5","12","9","4.3","3.3","139","48","0.7","0.3","36","34","25.9","20.7","40","21","0.2","0.1","5","5","12.5","10.8",
"0500000US06095","Solano County, California","145315","947","(X)","(X)","6611","505","4.5","0.3","22199","674","15.3","0.5","3535","358","15.9","1.6","4917","483","3.4","0.3","503","139","10.2","2.8","16883","572","11.6","0.4","2514","312","14.9","1.8","842","183","0.6","0.1","59","35","7.0","4.3",
"0500000US06097","Sonoma County, California","189043","1028","(X)","(X)","8572","629","4.5","0.3","30435","886","16.1","0.5","6710","576","22.0","1.8","8056","605","4.3","0.3","658","166","8.2","2.0","5468","405","2.9","0.2","1092","200","20.0","3.8","1034","224","0.5","0.1","112","75","10.8","6.7",
"0500000US06099","Stanislaus County, California","170328","901","(X)","(X)","15173","897","8.9","0.5","53903","1101","31.6","0.6","10912","780","20.2","1.4","8019","656","4.7","0.4","1458","290","18.2","3.1","5930","461","3.5","0.3","1237","242","20.9","3.9","4050","481","2.4","0.3","1566","274","38.7","5.8",
"0500000US06101","Sutter County, California","32028","361","(X)","(X)","2544","331","7.9","1.0","6606","322","20.6","1.0","1625","250","24.6","3.7","3386","266","10.6","0.8","729","186","21.5","5.3","1043","204","3.3","0.6","174","75","16.7","6.8","115","72","0.4","0.2","16","26","13.9","22.4",
"0500000US06103","Tehama County, California","23573","477","(X)","(X)","802","195","3.4","0.8","3604","313","15.3","1.2","711","179","19.7","4.8","215","78","0.9","0.3","40","33","18.6","15.0","208","90","0.9","0.4","51","47","24.5","24.0","109","76","0.5","0.3","0","28","0.0","25.3",
"0500000US06105","Trinity County, California","5468","225","(X)","(X)","15","21","0.3","0.4","411","133","7.5","2.4","3","4","0.7","1.0","127","66","2.3","1.2","0","19","0.0","22.3","78","63","1.4","1.1","12","21","15.4","26.9","15","24","0.3","0.4","0","19","0.0","76.6",
"0500000US06107","Tulare County, California","134153","756","(X)","(X)","19986","879","14.9","0.7","61545","1080","45.9","0.8","18093","776","29.4","1.3","3055","292","2.3","0.2","480","150","15.7","4.5","3847","393","2.9","0.3","1277","282","33.2","5.9","497","178","0.4","0.1","136","60","27.4","12.4",
"0500000US06109","Tuolumne County, California","22083","509","(X)","(X)","185","98","0.8","0.4","897","193","4.1","0.9","105","70","11.7","7.8","448","153","2.0","0.7","48","69","10.7","14.2","154","58","0.7","0.3","32","21","20.8","17.1","8","11","0.0","0.1","0","28","0.0","100.0",
"0500000US06111","Ventura County, California","269338","1020","(X)","(X)","17708","837","6.6","0.3","72941","1027","27.1","0.4","13927","817","19.1","1.1","12011","660","4.5","0.2","990","234","8.2","1.9","14461","526","5.4","0.2","2299","258","15.9","1.6","2361","352","0.9","0.1","492","162","20.8","5.5",
"0500000US06113","Yolo County, California","72544","578","(X)","(X)","5067","493","7.0","0.7","15368","538","21.2","0.7","2888","354","18.8","2.3","5409","473","7.5","0.6","761","200","14.1","3.5","6266","395","8.6","0.5","1349","260","21.5","4.1","542","161","0.7","0.2","69","45","12.7","8.8",
"0500000US06115","Yuba County, California","25655","402","(X)","(X)","1187","267","4.6","1.0","4521","305","17.6","1.1","830","229","18.4","5.0","564","162","2.2","0.6","99","85","17.6","13.5","1327","155","5.2","0.6","200","90","15.1","6.4","118","73","0.5","0.3","58","55","49.2","32.7",
