"GEO_ID","NAME","S1602_C01_001E","S1602_C01_001M","S1602_C01_002E","S1602_C01_002M","S1602_C01_003E","S1602_C01_003M","S1602_C01_004E","S1602_C01_004M","S1602_C01_005E","S1602_C01_005M","S1602_C02_001E","S1602_C02_001M","S1602_C02_002E","S1602_C02_002M","S1602_C02_003E","S1602_C02_003M","S1602_C02_004E","S1602_C02_004M","S1602_C02_005E","S1602_C02_005M","S1602_C03_001E","S1602_C03_001M","S1602_C03_002E","S1602_C03_002M","S1602_C03_003E","S1602_C03_003M","S1602_C03_004E","S1602_C03_004M","S1602_C03_005E","S1602_C03_005M","S1602_C04_001E","S1602_C04_001M","S1602_C04_002E","S1602_C04_002M","S1602_C04_003E","S1602_C04_003M","S1602_C04_004E","S1602_C04_004M","S1602_C04_005E","S1602_C04_005M",
"0500000US06017","El Dorado County, California","68084","749","4746","438","2399","351","1989","288","326","125","(X)","(X)","7.0","0.6","3.5","0.5","2.9","0.4","0.5","0.2","1155","209","694","179","224","108","212","99","25","41","1.7","0.3","14.6","4.0","9.3","4.2","10.7","5.1","7.7","12.8",
"0500000US06019","Fresno County, California","301824","1180","105754","1313","11727","715","17424","677","2206","343","(X)","(X)","35.0","0.4","3.9","0.2","5.8","0.2","0.7","0.1","30049","1035","23870","971","1718","287","3962","359","499","204","10.0","0.3","22.6","0.9","14.6","2.3","22.7","1.9","22.6","8.4",
"0500000US06021","Glenn County, California","9936","238","3008","221","91","40","270","61","20","20","(X)","(X)","30.3","2.1","0.9","0.4","2.7","0.6","0.2","0.2","1081","221","1000","207","13","12","56","56","12","18","10.9","2.2","33.2","6.3","14.3","13.0","20.7","19.7","60.0","45.3",
"0500000US06023","Humboldt County, California","53966","755","3919","401","1588","279","1248","201","434","118","(X)","(X)","7.3","0.7","2.9","0.5","2.3","0.4","0.8","0.2","840","208","535","194","59","49","243","85","3","5","1.6","0.4","13.7","4.5","3.7","3.2","19.5","6.3","0.7","1.3",
"0500000US06025","Imperial County, California","45198","731","34710","828","225","82","518","133","106","46","(X)","(X)","76.8","1.2","0.5","0.2","1.1","0.3","0.2","0.1","9885","682","9684","674","9","17","166","88","26","24","21.9","1.5","27.9","1.9","4.0","7.3","32.0","16.6","24.5","21.9",
"0500000US06027","Inyo County, California","8026","218","724","114","118","58","79","53","91","32","(X)","(X)","9.0","1.4","1.5","0.7","1.0","0.7","1.1","0.4","191","74","181","73","2","4","5","7","3","5","2.4","0.9","25.0","9.4","1.7","3.5","6.3","10.7","3.3","5.3",
"0500000US06029","Kern County, California","264993","1465","97161","1538","5226","487","8127","430","1849","284","(X)","(X)","36.7","0.5","2.0","0.2","3.1","0.2","0.7","0.1","23550","1122","20867","1068","765","190","1555","279","363","167","8.9","0.4","21.5","1.0","14.6","3.4","19.1","3.2","19.6","8.5",
"0500000US06031","Kings County, California","42349","476","14950","607","1052","187","1575","200","256","95","(X)","(X)","35.3","1.3","2.5","0.4","3.7","0.5","0.6","0.2","4769","365","4266","353","98","51","304","124","101","59","11.3","0.8","28.5","2.3","9.3","4.9","19.3","7.0","39.5","15.0",
"0500000US06033","Lake County, California","26327","607","3313","330","407","150","202","90","35","43","(X)","(X)","12.6","1.2","1.5","0.6","0.8","0.3","0.1","0.2","685","163","649","158","13","21","23","29","0","29","2.6","0.6","19.6","4.5","3.2","5.0","11.4","14.1","0.0","52.0",
"0500000US06035","Lassen County, California","9441","341","350","114","109","50","112","41","73","53","(X)","(X)","3.7","1.2","1.2","0.5","1.2","0.4","0.8","0.6","70","37","18","21","5","7","47","26","0","26","0.7","0.4","5.1","5.5","4.6","6.8","42.0","21.4","0.0","35.8",
"0500000US06037","Los Angeles County, California","3295198","5018","1140673","3577","237655","2883","409453","3026","46283","1181","(X)","(X)","34.6","0.1","7.2","0.1","12.4","0.1","1.4","0.1","435557","3802","243565","2608","55583","1812","128591","2121","7818","630","13.2","0.1","21.4","0.2","23.4","0.6","31.4","0.4","16.9","1.3",
"0500000US06039","Madera County, California","44458","588","17547","671","704","175","476","120","285","124","(X)","(X)","39.5","1.3","1.6","0.4","1.1","0.3","0.6","0.3","4675","464","4472","489","72","57","44","43","87","89","10.5","1.0","25.5","2.6","10.2","8.0","9.2","9.0","30.5","24.1",
"0500000US06041","Marin County, California","104846","794","11040","533","8556","602","4043","307","762","197","(X)","(X)","10.5","0.5","8.2","0.6","3.9","0.3","0.7","0.2","4493","496","2535","374","933","186","875","188","150","79","4.3","0.5","23.0","3.1","10.9","2.0","21.6","4.6","19.7","9.7",
"0500000US06043","Mariposa County, California","7434","366","413","111","298","102","50","46","47","39","(X)","(X)","5.6","1.4","4.0","1.4","0.7","0.6","0.6","0.5","54","48","54","48","0","19","0","19","0","19","0.7","0.6","13.1","11.8","0.0","11.1","0.0","43.5","0.0","44.9",
"0500000US06045","Mendocino County, California","34182","589","5348","338","848","165","386","112","80","46","(X)","(X)","15.6","1.0","2.5","0.5","1.1","0.3","0.2","0.1","1563","283","1446","276","96","60","9","11","12","14","4.6","0.8","27.0","4.9","11.3","7.4","2.3","2.8","15.0","16.5",
"0500000US06047","Merced County, California","79261","562","34212","832","4232","374","3535","261","332","155","(X)","(X)","43.2","1.0","5.3","0.5","4.5","0.3","0.4","0.2","10314","753","8752","686","901","208","539","138","122","124","13.0","0.9","25.6","1.8","21.3","4.5","15.2","3.7","36.7","29.0",
"0500000US06049","Modoc County, California","3638","220","330","85","60","44","45","39","2","4","(X)","(X)","9.1","2.2","1.6","1.2","1.2","1.1","0.1","0.1","101","72","101","72","0","17","0","17","0","17","2.8","1.9","30.6","17.6","0.0","39.7","0.0","45.9","0.0","100.0",
"0500000US06051","Mono County, California","4899","445","618","162","135","123","14","15","13","23","(X)","(X)","12.6","3.0","2.8","2.4","0.3","0.3","0.3","0.5","166","105","166","105","0","19","0","19","0","19","3.4","2.1","26.9","13.8","0.0","22.6","0.0","82.3","0.0","85.4",
"0500000US06053","Monterey County, California","125939","761","50491","818","4876","376","6594","415","948","197","(X)","(X)","40.1","0.6","3.9","0.3","5.2","0.3","0.8","0.2","16647","741","14518","712","484","129","1383","211","262","103","13.2","0.6","28.8","1.4","9.9","2.6","21.0","3.0","27.6","8.9",
"0500000US06055","Napa County, California","49044","524","11103","399","1751","196","2412","217","184","75","(X)","(X)","22.6","0.8","3.6","0.4","4.9","0.4","0.4","0.2","3124","322","2699","316","152","62","273","100","0","29","6.4","0.6","24.3","2.7","8.7","3.5","11.3","3.8","0.0","17.2",
"0500000US06057","Nevada County, California","40386","668","1983","289","1495","298","387","138","114","62","(X)","(X)","4.9","0.7","3.7","0.7","1.0","0.3","0.3","0.2","502","195","367","163","77","54","58","59","0","29","1.2","0.5","18.5","8.0","5.2","3.7","15.0","14.3","0.0","26.0",
"0500000US06059","Orange County, California","1024976","2063","222006","1920","58162","1663","159763","1792","12750","825","(X)","(X)","21.7","0.2","5.7","0.2","15.6","0.2","1.2","0.1","92845","1940","38181","1372","7080","500","45364","1235","2220","376","9.1","0.2","17.2","0.6","12.2","0.9","28.4","0.7","17.4","2.7",
"0500000US06061","Placer County, California","138564","758","9501","509","6647","459","5328","308","976","195","(X)","(X)","6.9","0.4","4.8","0.3","3.8","0.2","0.7","0.1","2890","363","1439","262","491","129","861","166","99","53","2.1","0.3","15.1","2.8","7.4","1.9","16.2","2.8","10.1","5.2",
"0500000US06063","Plumas County, California","8287","349","560","170","287","126","48","38","6","8","(X)","(X)","6.8","2.1","3.5","1.5","0.6","0.5","0.1","0.1","63","51","40","46","23","24","0","19","0","19","0.8","0.6","7.1","8.2","8.0","8.1","0.0","44.4","0.0","100.0",
"0500000US06065","Riverside County, California","711724","2199","226547","1999","21050","952","34286","912","5905","607","(X)","(X)","31.8","0.3","3.0","0.1","4.8","0.1","0.8","0.1","51957","1455","42035","1295","2143","314","7075","528","704","169","7.3","0.2","18.6","0.6","10.2","1.4","20.6","1.5","11.9","2.7",
"0500000US06067","Sacramento County, California","532050","1445","71007","1105","39861","1281","53830","1101","5389","539","(X)","(X)","13.3","0.2","7.5","0.2","10.1","0.2","1.0","0.1","36035","1074","12501","750","8238","579","14211","710","1085","244","6.8","0.2","17.6","1.0","20.7","1.3","26.4","1.3","20.1","4.0",
"0500000US06069","San Benito County, California","17440","175","6455","255","460","112","326","97","35","32","(X)","(X)","37.0","1.4","2.6","0.6","1.9","0.6","0.2","0.2","1417","240","1303","226","61","58","39","47","14","25","8.1","1.4","20.2","3.4","13.3","11.9","12.0","14.2","40.0","45.2",
"0500000US06071","San Bernardino County, California","623642","2348","208776","2170","14135","774","37160","873","7150","610","(X)","(X)","33.5","0.3","2.3","0.1","6.0","0.1","1.1","0.1","42803","1220","30946","1037","1714","279","9121","554","1022","243","6.9","0.2","14.8","0.5","12.1","1.9","24.5","1.4","14.3","3.2",
"0500000US06073","San Diego County, California","1111739","2983","254577","2258","49684","1685","98367","1536","18758","927","(X)","(X)","22.9","0.2","4.5","0.2","8.8","0.1","1.7","0.1","75694","1672","43374","1291","6296","573","20601","935","5423","476","6.8","0.2","17.0","0.5","12.7","1.1","20.9","1.0","28.9","1.9",
"0500000US06075","San Francisco County, California","358772","1742","36443","944","29880","1175","85050","1393","4442","516","(X)","(X)","10.2","0.3","8.3","0.3","23.7","0.4","1.2","0.1","42509","1308","7182","646","4847","482","29921","899","559","213","11.8","0.4","19.7","1.7","16.2","1.4","35.2","0.9","12.6","4.6",
"0500000US06077","San Joaquin County, California","223808","1054","58990","945","12050","833","21412","769","1600","307","(X)","(X)","26.4","0.4","5.4","0.4","9.6","0.3","0.7","0.1","19118","885","12338","743","1711","326","4815","490","254","117","8.5","0.4","20.9","1.2","14.2","2.5","22.5","2.2","15.9","7.2",
"0500000US06079","San Luis Obispo County, California","105044","886","14529","568","3229","417","2197","291","261","113","(X)","(X)","13.8","0.5","3.1","0.4","2.1","0.3","0.2","0.1","3328","474","2586","437","248","91","427","137","67","65","3.2","0.4","17.8","2.9","7.7","2.8","19.4","6.2","25.7","21.0",
"0500000US06081","San Mateo County, California","261796","1009","43936","811","22392","876","55299","1007","3122","411","(X)","(X)","16.8","0.3","8.6","0.3","21.1","0.4","1.2","0.2","23691","988","9610","664","2939","363","10821","636","321","129","9.0","0.4","21.9","1.4","13.1","1.5","19.6","1.1","10.3","3.8",
"0500000US06083","Santa Barbara County, California","144015","864","41363","768","5601","485","5506","354","1035","202","(X)","(X)","28.7","0.5","3.9","0.3","3.8","0.2","0.7","0.1","11140","728","9127","664","385","130","1358","200","270","117","7.7","0.5","22.1","1.5","6.9","2.2","24.7","3.0","26.1","10.0",
"0500000US06085","Santa Clara County, California","630451","1707","102294","1471","70622","1578","163044","1776","9583","589","(X)","(X)","16.2","0.2","11.2","0.3","25.9","0.3","1.5","0.1","67815","1354","16940","954","7035","574","42732","1217","1108","251","10.8","0.2","16.6","0.9","10.0","0.8","26.2","0.7","11.6","2.4",
"0500000US06087","Santa Cruz County, California","95536","702","20311","676","4284","411","2824","284","413","127","(X)","(X)","21.3","0.7","4.5","0.4","3.0","0.3","0.4","0.1","5418","477","4590","479","234","102","552","173","42","39","5.7","0.5","22.6","2.2","5.5","2.3","19.5","5.9","10.2","9.3",
"0500000US06089","Shasta County, California","70486","734","4087","361","1707","305","1223","176","300","130","(X)","(X)","5.8","0.5","2.4","0.4","1.7","0.2","0.4","0.2","848","183","317","118","244","118","264","90","23","27","1.2","0.3","7.8","2.9","14.3","6.0","21.6","7.7","7.7","8.9",
"0500000US06091","Sierra County, California","1208","156","118","60","0","12","15","23","0","12","(X)","(X)","9.8","4.8","0.0","2.9","1.2","1.9","0.0","2.9","3","5","3","5","0","12","0","12","0","12","0.2","0.4","2.5","4.0","-","**","0.0","79.5","-","**",
"0500000US06093","Siskiyou County, California","19018","362","1076","140","372","105","131","36","44","16","(X)","(X)","5.7","0.7","2.0","0.6","0.7","0.2","0.2","0.1","207","56","157","49","12","10","30","28","8","6","1.1","0.3","14.6","4.9","3.2","2.6","22.9","18.0","18.2","13.4",
"0500000US06095","Solano County, California","147352","738","22756","714","4592","425","17252","595","767","188","(X)","(X)","15.4","0.5","3.1","0.3","11.7","0.4","0.5","0.1","6792","456","3692","380","399","119","2637","324","64","40","4.6","0.3","16.2","1.7","8.7","2.5","15.3","1.7","8.3","4.6",
"0500000US06097","Sonoma County, California","190058","1004","30638","925","7575","504","5631","426","1159","220","(X)","(X)","16.1","0.5","4.0","0.3","3.0","0.2","0.6","0.1","8068","686","6248","627","619","178","1113","210","88","69","4.2","0.4","20.4","1.9","8.2","2.3","19.8","3.6","7.6","5.8",
"0500000US06099","Stanislaus County, California","171324","939","55064","937","8189","605","6195","472","3957","491","(X)","(X)","32.1","0.5","4.8","0.4","3.6","0.3","2.3","0.3","15277","808","11197","708","1464","259","1204","261","1412","237","8.9","0.5","20.3","1.3","17.9","2.8","19.4","3.8","35.7","4.6",
"0500000US06101","Sutter County, California","32188","390","6635","304","3561","248","1045","202","123","80","(X)","(X)","20.6","0.9","11.1","0.8","3.2","0.6","0.4","0.2","2619","333","1637","221","787","242","176","74","19","24","8.1","1.0","24.7","3.2","22.1","6.8","16.8","6.9","15.4","20.6",
"0500000US06103","Tehama County, California","23712","493","3539","285","219","103","228","109","71","62","(X)","(X)","14.9","1.2","0.9","0.4","1.0","0.5","0.3","0.3","799","167","735","163","18","17","46","41","0","29","3.4","0.7","20.8","4.3","8.2","8.3","20.2","17.7","0.0","36.4",
"0500000US06105","Trinity County, California","5462","241","395","147","123","69","87","71","15","25","(X)","(X)","7.2","2.7","2.3","1.3","1.6","1.3","0.3","0.4","36","41","7","13","0","19","29","39","0","19","0.7","0.7","1.8","3.3","0.0","24.4","33.3","41.3","0.0","79.5",
"0500000US06107","Tulare County, California","135144","801","62892","951","3027","343","3726","380","521","216","(X)","(X)","46.5","0.7","2.2","0.3","2.8","0.3","0.4","0.2","21951","985","20008","944","595","151","1218","293","130","66","16.2","0.7","31.8","1.4","19.7","4.5","32.7","7.1","25.0","15.8",
"0500000US06109","Tuolumne County, California","22267","535","1181","220","466","156","172","67","3","5","(X)","(X)","5.3","1.0","2.1","0.7","0.8","0.3","0.0","0.1","294","118","185","89","56","74","53","32","0","29","1.3","0.5","15.7","7.1","12.0","14.6","30.8","17.4","0.0","100.0",
"0500000US06111","Ventura County, California","270046","1040","72702","1068","11692","869","14677","628","2455","330","(X)","(X)","26.9","0.4","4.3","0.3","5.4","0.2","0.9","0.1","16854","783","13330","734","962","200","2037","237","525","157","6.2","0.3","18.3","1.0","8.2","1.6","13.9","1.6","21.4","5.6",
"0500000US06113","Yolo County, California","72845","576","15694","516","5526","401","6043","408","506","140","(X)","(X)","21.5","0.7","7.6","0.6","8.3","0.6","0.7","0.2","5045","423","2809","353","865","190","1313","216","58","40","6.9","0.6","17.9","2.2","15.7","3.2","21.7","3.3","11.5","7.9",
"0500000US06115","Yuba County, California","25880","472","4789","337","558","149","1222","168","136","113","(X)","(X)","18.5","1.2","2.2","0.6","4.7","0.6","0.5","0.4","1089","235","737","200","84","54","211","126","57","55","4.2","0.9","15.4","3.9","15.1","9.3","17.3","9.3","41.9","36.7",
