"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C02_001E","S1902_C02_001M","S1902_C01_002E","S1902_C01_002M","S1902_C02_002E","S1902_C02_002M","S1902_C01_003E","S1902_C01_003M","S1902_C02_003E","S1902_C02_003M","S1902_C01_004E","S1902_C01_004M","S1902_C02_004E","S1902_C02_004M","S1902_C01_005E","S1902_C01_005M","S1902_C02_005E","S1902_C02_005M","S1902_C01_006E","S1902_C01_006M","S1902_C02_006E","S1902_C02_006M","S1902_C01_007E","S1902_C01_007M","S1902_C02_007E","S1902_C02_007M","S1902_C01_008E","S1902_C01_008M","S1902_C02_008E","S1902_C02_008M","S1902_C01_009E","S1902_C01_009M","S1902_C02_009E","S1902_C02_009M","S1902_C01_010E","S1902_C01_010M","S1902_C02_010E","S1902_C02_010M","S1902_C01_011E","S1902_C01_011M","S1902_C02_011E","S1902_C02_011M","S1902_C01_012E","S1902_C01_012M","S1902_C02_012E","S1902_C02_012M","S1902_C01_013E","S1902_C01_013M","S1902_C02_013E","S1902_C02_013M","S1902_C01_014E","S1902_C01_014M","S1902_C02_014E","S1902_C02_014M","S1902_C01_015E","S1902_C01_015M","S1902_C02_015E","S1902_C02_015M","S1902_C01_016E","S1902_C01_016M","S1902_C02_016E","S1902_C02_016M","S1902_C01_017E","S1902_C01_017M","S1902_C02_017E","S1902_C02_017M","S1902_C01_018E","S1902_C01_018M","S1902_C02_018E","S1902_C02_018M","S1902_C01_019E","S1902_C01_019M","S1902_C02_019E","S1902_C02_019M","S1902_C01_020E","S1902_C01_020M","S1902_C02_020E","S1902_C02_020M","S1902_C01_021E","S1902_C01_021M","S1902_C02_021E","S1902_C02_021M","S1902_C01_022E","S1902_C01_022M","S1902_C02_022E","S1902_C02_022M","S1902_C01_023E","S1902_C01_023M","S1902_C02_023E","S1902_C02_023M","S1902_C01_024E","S1902_C01_024M","S1902_C02_024E","S1902_C02_024M","S1902_C01_025E","S1902_C01_025M","S1902_C02_025E","S1902_C02_025M","S1902_C01_026E","S1902_C01_026M","S1902_C02_026E","S1902_C02_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_027E","S1902_C02_027M",
"0500000US06017","El Dorado County, California","68812","798","88422","1981","78.5","1.0","86737","2304","30.4","1.2","16463","2109","31.2","0.8","17097","414","3.7","0.6","10034","880","2.5","0.4","5616","1272","23.8","1.0","30948","1543","49539","863","101693","2469","15.7","1.1","59637","4660","31.8","1.5","86623","3747","35.2","1.3","123594","3304","6.7","0.8","83834","6931","9.0","0.8","153886","14303","1.5","0.4","114464","18186","179878","*****","34385","744","87.8","0.5","35702","860","0.8","0.1","34731","9316","1.0","0.2","18703","4230","3.5","0.3","35600","3932","0.1","0.1","66640","42184","3.5","0.5","14531","1595","3.4","0.4","23301","3598","11.8","*****","19181","1495","80.4","0.1","36986","894","23.8","(X)","(X)","(X)","24.3","(X)","(X)","(X)","17.9","(X)","(X)","(X)",
"0500000US06019","Fresno County, California","285338","1666","64189","816","80.1","0.5","64411","875","16.1","0.4","15654","1554","25.0","0.3","15129","216","7.8","0.3","9421","284","7.1","0.4","5596","230","14.9","0.4","23243","948","207355","1717","70331","940","13.4","0.5","35757","2560","35.4","0.7","52802","1636","28.3","0.7","97739","2461","9.9","0.5","63632","3052","8.8","0.4","108860","4373","4.2","0.3","78736","4011","920623","*****","20638","244","60.0","0.5","24672","367","5.1","0.1","15405","823","1.0","0.1","16433","1850","9.5","0.1","19286","1017","0.1","0.1","13926","5423","20.4","0.5","12281","338","3.9","0.2","13710","1368","49.8","*****","12978","208","33.3","0.1","33394","609","36.0","(X)","(X)","(X)","36.1","(X)","(X)","(X)","26.6","(X)","(X)","(X)",
"0500000US06021","Glenn County, California","9483","334","59375","4995","76.9","3.1","54018","3899","21.7","2.6","24960","16995","35.0","2.8","15486","927","7.2","1.6","10273","1853","4.8","1.5","8411","3273","18.8","2.2","18654","3056","6885","320","68267","6617","15.7","3.2","46117","11920","36.5","4.1","60308","15340","26.7","3.7","84330","8374","10.7","2.8","72609","11732","8.6","2.5","88615","15085","1.8","0.8","60729","21139","28027","*****","21254","2150","78.3","2.2","23991","2796","0.9","0.3","15544","8740","2.7","0.6","13503","4406","2.3","0.5","7937","3223","0.0","0.1","N","N","12.3","2.1","11270","1420","3.4","0.9","10897","3758","36.6","*****","11967","811","56.5","0.1","28451","3715","30.5","(X)","(X)","(X)","30.5","(X)","(X)","(X)","22.9","(X)","(X)","(X)",
"0500000US06023","Humboldt County, California","53724","665","57356","2511","75.8","1.0","55642","2851","25.6","1.0","16240","2576","27.4","0.9","15512","411","7.9","0.7","10251","719","3.6","0.5","5174","630","18.1","0.8","23114","1425","31619","726","70571","4136","16.2","1.1","40218","4634","37.3","1.8","57565","6474","30.8","1.6","93347","7342","8.1","0.9","65296","7841","5.8","0.8","120528","15198","1.7","0.5","85699","10638","133585","*****","24209","1010","82.7","0.5","26380","1241","1.2","0.1","15650","3990","5.8","0.4","14425","1481","2.3","0.2","15926","2335","0.3","0.1","14689","3579","3.0","0.5","17150","3497","4.7","0.5","9583","1351","9.6","*****","14287","1604","77.7","0.1","27098","1301","27.2","(X)","(X)","(X)","25.5","(X)","(X)","(X)","21.2","(X)","(X)","(X)",
"0500000US06025","Imperial County, California","48117","731","55874","1859","76.3","1.1","58304","1994","9.8","0.7","19586","4059","29.6","1.0","13771","424","9.2","0.8","7902","602","7.3","0.9","5426","401","12.2","0.9","19804","1747","38398","920","59382","2128","17.4","1.1","25554","2658","35.7","1.8","46049","3143","23.2","1.7","89768","5458","11.8","1.0","59147","4036","8.2","0.9","90285","6058","3.8","0.6","87984","9535","171343","*****","16593","541","67.4","1.4","18131","702","3.5","0.2","11611","2890","1.8","0.3","13294","2739","1.6","0.1","26339","6961","0.0","0.1","10106","15212","22.5","1.3","13229","796","3.2","0.6","10251","2176","79.6","*****","13465","460","14.2","0.1","34518","2491","28.6","(X)","(X)","(X)","27.9","(X)","(X)","(X)","18.1","(X)","(X)","(X)",
"0500000US06027","Inyo County, California","7910","213","62042","2984","74.4","2.6","60980","3627","26.1","2.2","14832","2842","35.2","2.2","15353","1020","4.2","1.4","12109","2618","2.7","0.8","4928","1428","20.4","2.1","26246","4827","4634","278","76966","4510","13.9","2.2","58484","10268","36.4","3.8","56385","6844","35.0","4.2","100400","7457","7.8","1.9","72565","11281","6.4","2.2","112003","17717","0.5","0.6","71358","12332","18457","*****","27532","1330","77.7","2.0","30407","1719","1.1","0.2","10432","2599","10.0","0.6","17530","2400","1.5","0.2","26863","9276","0.4","0.3","40806","25143","7.4","2.0","16748","3105","1.9","0.8","13124","4781","18.7","*****","17406","2706","66.7","0.7","32364","1823","34.0","(X)","(X)","(X)","31.6","(X)","(X)","(X)","28.2","(X)","(X)","(X)",
"0500000US06029","Kern County, California","250999","1519","63893","843","80.1","0.5","64309","966","14.9","0.5","15650","1401","25.9","0.5","15006","195","7.3","0.4","9165","323","6.2","0.4","5330","234","14.6","0.5","24931","1042","188387","1917","68797","1172","13.7","0.6","35141","2348","37.3","0.9","52300","1304","27.5","0.8","97379","2708","10.0","0.4","64770","2471","8.3","0.5","103516","4073","3.2","0.3","81367","4382","829254","*****","20167","273","69.0","0.6","22291","383","5.7","0.1","15832","1096","1.1","0.1","19788","3125","4.0","0.1","24328","1282","0.1","0.1","20665","8556","16.5","0.6","13302","437","3.6","0.2","13189","1167","48.5","*****","12509","252","39.2","0.1","29976","532","32.7","(X)","(X)","(X)","32.8","(X)","(X)","(X)","22.8","(X)","(X)","(X)",
"0500000US06031","Kings County, California","40716","507","62379","1482","83.2","1.1","62270","1594","12.2","0.9","10462","1765","21.5","1.0","14786","481","5.2","0.7","9197","941","5.3","0.9","5216","683","14.1","0.9","24521","3337","31701","681","66406","2011","12.1","1.0","28365","3118","36.1","1.9","50624","4036","30.5","1.7","87757","3604","8.2","1.2","65468","5275","8.7","1.1","98919","6195","4.3","0.8","90421","10830","152335","*****","18296","457","72.0","1.2","19786","576","7.2","0.2","16171","2109","1.3","0.2","12486","3268","3.8","0.2","22616","2965","0.2","0.1","7937","8356","11.7","1.2","12371","1364","3.8","0.5","10608","2166","50.2","*****","11723","480","36.1","0.1","27966","1015","30.8","(X)","(X)","(X)","30.0","(X)","(X)","(X)","21.5","(X)","(X)","(X)",
"0500000US06033","Lake County, California","25654","803","53777","2173","69.0","1.9","52409","2632","20.5","2.0","13868","3775","39.3","1.8","15762","609","9.4","1.4","9847","1576","5.1","1.1","4945","1082","22.6","1.6","22902","3082","16157","753","63445","3051","21.7","2.3","44227","6380","37.7","3.1","50902","4083","29.8","2.9","86761","5527","5.0","1.2","54312","7793","5.1","1.1","106169","13194","0.8","0.6","94298","24915","64392","*****","22238","760","84.6","1.3","23526","916","2.2","0.2","12637","2718","3.2","0.6","16277","3858","1.1","0.2","42574","15838","0.2","0.2","13877","8473","5.3","1.4","11989","2529","3.3","0.6","11815","3159","16.7","*****","13032","1922","74.4","0.3","24839","942","21.1","(X)","(X)","(X)","22.1","(X)","(X)","(X)","16.3","(X)","(X)","(X)",
"0500000US06035","Lassen County, California","10097","499","63417","2957","77.4","2.5","62724","3506","18.7","2.3","11451","4801","28.5","2.2","13910","1001","5.8","1.3","8762","891","5.4","1.7","6500","2202","22.7","2.4","26999","3078","6717","450","75214","3658","16.0","2.9","46552","5465","40.2","3.6","60332","6315","30.8","3.8","104151","9630","6.0","2.0","71294","15816","5.6","1.8","107316","15514","1.5","1.5","80676","17353","35001","*****","19339","1120","70.0","1.2","24966","1299","8.7","0.6","3689","1769","3.7","0.4","11459","3689","1.3","0.1","6854","3950","0.5","0.1","10993","7419","12.8","1.4","5101","1561","3.0","0.8","10496","4600","17.4","*****","6732","1881","66.6","0.6","25534","1388","23.6","(X)","(X)","(X)","26.6","(X)","(X)","(X)","20.3","(X)","(X)","(X)",
"0500000US06037","Los Angeles County, California","3218518","5569","81636","344","83.2","0.1","81701","365","20.3","0.2","24490","664","22.2","0.1","15219","66","5.8","0.1","9449","74","3.9","0.1","5614","111","11.6","0.1","25738","411","2168086","7275","89432","485","11.1","0.1","42212","988","34.3","0.2","69847","767","26.6","0.2","127653","1167","13.2","0.2","75765","985","9.0","0.1","125835","1508","5.8","0.1","94986","1236","9787747","*****","27954","126","52.4","0.2","33793","198","8.6","0.1","24373","297","0.5","0.1","21971","1088","13.8","0.1","30450","317","0.3","0.1","21506","1127","21.1","0.2","14889","138","3.4","0.1","19333","795","47.5","*****","15634","89","28.1","0.1","48899","348","29.9","(X)","(X)","(X)","31.4","(X)","(X)","(X)","21.8","(X)","(X)","(X)",
"0500000US06039","Madera County, California","42032","718","62827","2196","77.0","1.2","62544","2318","16.3","1.1","15132","3139","30.3","1.0","16404","465","5.9","0.9","8618","730","5.5","0.8","6284","783","17.8","1.1","25072","3546","32655","743","67281","2423","17.4","1.1","36078","3121","33.8","1.9","56051","4618","27.5","1.5","88603","4424","9.8","1.1","63442","5802","7.6","1.0","109107","14237","3.9","0.8","81822","8555","149611","*****","18817","599","80.9","1.1","19846","706","3.3","0.4","13167","2881","1.7","0.3","22538","10319","2.0","0.2","17084","3273","0.5","0.4","19968","18018","8.1","0.9","13379","1272","3.5","0.6","11941","2455","52.8","*****","12046","648","38.9","0.1","28412","1146","35.9","(X)","(X)","(X)","35.3","(X)","(X)","(X)","24.4","(X)","(X)","(X)",
"0500000US06041","Marin County, California","102832","942","130703","2886","79.9","0.7","125636","2889","43.1","1.1","39202","3423","28.2","0.7","17682","387","2.6","0.4","9446","909","1.8","0.4","7512","1323","16.9","0.6","35023","1936","63729","1104","159270","3979","12.4","0.7","106907","10851","32.3","1.3","158172","8771","40.1","1.3","179439","7048","7.3","0.7","123013","15067","6.4","0.6","186199","11834","1.5","0.3","135907","31736","250666","*****","54605","1182","79.9","0.6","61875","1453","3.0","0.2","18793","2873","0.3","0.1","18873","8253","5.6","0.2","45446","4600","0.2","0.1","42436","9969","7.7","0.6","16857","1419","3.3","0.3","18598","3803","14.9","*****","21431","1318","73.6","0.1","64672","1559","28.0","(X)","(X)","(X)","28.0","(X)","(X)","(X)","22.3","(X)","(X)","(X)",
"0500000US06043","Mariposa County, California","7607","347","61656","4940","62.0","3.7","65825","7106","26.8","3.8","11178","2748","39.8","3.1","15667","1085","8.5","2.6","9716","1568","2.5","1.4","4137","1849","29.8","3.4","24698","2971","5221","382","68551","5797","30.0","4.1","N","N","30.4","5.6","N","N","28.7","5.2","N","N","7.0","3.0","N","N","3.5","1.8","N","N","0.4","0.5","N","N","18290","*****","27209","1920","89.4","1.2","27729","2061","1.0","0.3","17682","9476","1.8","0.9","30303","8953","1.1","0.3","33349","10598","0.3","0.3","33234","17447","2.5","1.4","13376","6679","3.9","1.0","22948","11177","9.4","*****","20834","8332","83.2","0.1","28361","2127","27.9","(X)","(X)","(X)","30.5","(X)","(X)","(X)","20.0","(X)","(X)","(X)",
"0500000US06045","Mendocino County, California","34102","585","58079","1958","74.6","1.6","56513","2157","27.1","1.4","16474","2040","32.4","1.0","15749","590","6.9","0.9","9107","817","3.4","0.7","4948","1468","17.7","1.3","21623","2274","21596","662","67568","2443","17.1","1.6","42053","3610","35.4","2.5","53990","4329","30.5","2.2","90639","4352","7.5","1.2","56581","6082","7.0","1.4","104163","10120","2.5","0.8","82831","13549","87525","*****","23585","753","82.9","1.1","25572","901","1.1","0.3","13623","4083","4.9","0.6","12123","1716","1.8","0.2","21661","8830","0.2","0.1","23823","12522","5.9","0.9","12696","1753","3.2","0.7","14010","2470","21.7","*****","13018","889","69.2","0.1","28092","1030","26.0","(X)","(X)","(X)","27.7","(X)","(X)","(X)","20.7","(X)","(X)","(X)",
"0500000US06047","Merced County, California","74079","774","60033","1820","79.5","1.0","59949","2184","16.5","0.9","14267","2118","24.5","0.7","14573","407","8.4","0.7","9643","640","8.0","0.7","5177","348","14.7","0.7","22130","1567","57841","892","64400","2121","15.5","0.9","30446","2431","36.2","1.3","49080","2975","27.4","1.3","93801","4947","9.0","0.8","63139","4804","8.0","0.8","94404","5705","3.9","0.5","77062","8532","253606","*****","18304","537","67.1","1.0","19823","662","3.9","0.2","15837","1899","1.0","0.2","13818","2901","7.5","0.2","19968","3057","0.2","0.1","20905","6168","17.3","0.9","13625","791","3.0","0.4","11730","1805","54.4","*****","12276","363","32.4","0.1","28557","1231","29.1","(X)","(X)","(X)","29.4","(X)","(X)","(X)","20.8","(X)","(X)","(X)",
"0500000US06049","Modoc County, California","3947","203","49554","3448","66.3","3.6","49516","4457","23.8","4.0","17981","7636","41.7","3.4","13754","1014","10.5","2.9","8933","1052","6.6","2.8","5629","3071","22.4","3.6","18391","2641","2496","220","59936","5016","23.2","4.7","N","N","29.8","5.3","N","N","32.2","5.4","N","N","5.6","2.6","N","N","8.3","3.1","N","N","0.8","0.7","N","N","9587","*****","20769","1644","87.5","1.9","21856","1813","1.1","0.6","2792","1768","3.4","1.0","14183","5644","0.8","0.6","50095","23968","0.1","0.1","N","N","4.1","1.9","8735","3834","3.0","1.3","12672","5145","13.5","*****","9254","3211","79.0","0.4","23118","2017","34.6","(X)","(X)","(X)","35.5","(X)","(X)","(X)","27.1","(X)","(X)","(X)",
"0500000US06051","Mono County, California","5416","484","69593","7748","84.2","3.2","66837","8542","29.3","5.8","13574","4250","19.8","2.9","16239","1966","2.4","1.4","8136","2769","1.2","1.5","2033","2606","13.9","3.1","33683","7879","3330","455","84637","11222","11.9","3.5","65567","13999","23.3","6.9","55131","11142","46.9","6.8","111920","18682","7.4","3.1","34619","8723","6.7","3.7","94589","20050","3.8","2.6","69474","26255","14016","*****","28789","3011","80.7","3.8","31634","3897","1.3","1.3","32908","12794","4.5","2.4","18665","4996","0.6","0.6","84687","20737","0.3","0.5","29521","22362","10.4","4.1","10022","2189","2.2","1.2","17277","17316","25.8","*****","13629","1895","68.7","0.6","34335","4315","23.4","(X)","(X)","(X)","22.8","(X)","(X)","(X)","19.9","(X)","(X)","(X)",
"0500000US06053","Monterey County, California","125217","1101","80672","1691","82.9","0.6","75167","1616","23.6","0.8","30339","3493","25.9","0.6","15798","320","4.0","0.4","8432","572","3.0","0.3","5333","614","16.4","0.7","28083","2487","90051","1353","87145","2120","11.1","0.6","70167","9105","32.6","1.1","70733","4401","30.6","1.0","106811","3098","11.0","0.7","77283","5955","10.5","0.8","107979","5839","4.3","0.5","89659","7198","411385","*****","25508","499","72.0","0.8","27817","698","3.1","0.1","19276","2165","0.9","0.2","14708","2507","6.2","0.2","30272","2022","0.5","0.1","29328","4445","13.7","0.8","15124","639","3.6","0.3","18322","2086","54.6","*****","14196","330","33.6","0.1","43951","1301","25.6","(X)","(X)","(X)","24.9","(X)","(X)","(X)","17.7","(X)","(X)","(X)",
"0500000US06055","Napa County, California","49640","661","94894","3175","79.3","1.0","92158","3081","28.1","1.2","29820","4053","30.3","1.0","16177","539","3.6","0.5","9591","972","1.7","0.5","6275","2001","21.6","1.1","26507","1513","33572","770","106743","3805","13.6","1.2","69228","8170","30.3","1.7","87001","7456","32.7","1.9","142443","7288","9.3","1.0","78662","7117","10.4","1.3","132290","7096","3.6","0.8","89709","10462","135377","*****","35309","1207","81.3","1.0","37768","1404","2.0","0.2","26332","6394","0.7","0.3","24125","8307","6.8","0.3","33744","2995","0.3","0.1","22320","7069","5.7","1.0","17910","1776","3.2","0.5","16619","3411","31.5","*****","17259","882","57.3","0.1","46224","1844","22.9","(X)","(X)","(X)","23.6","(X)","(X)","(X)","16.8","(X)","(X)","(X)",
"0500000US06057","Nevada County, California","41561","640","74488","2285","72.7","1.1","71534","2627","34.2","1.6","19632","3106","36.0","1.1","17444","571","4.5","0.7","9843","874","2.2","0.5","3889","1056","24.7","1.0","27778","1670","27689","679","86065","3067","21.6","1.3","58593","4720","31.5","2.2","71750","4601","33.1","2.4","112173","5716","7.5","1.3","77222","7788","5.5","0.9","130501","15837","0.8","0.4","89804","25291","98392","*****","31607","922","92.4","0.8","32413","986","0.5","0.1","15925","6518","1.2","0.5","19827","5073","1.4","0.2","28710","9653","0.2","0.1","36074","14541","1.8","0.6","16441","3610","2.5","0.3","23036","6657","8.3","*****","18249","1976","86.8","0.1","33330","1027","24.0","(X)","(X)","(X)","24.9","(X)","(X)","(X)","17.9","(X)","(X)","(X)",
"0500000US06059","Orange County, California","987164","2507","101382","568","84.3","0.2","100991","673","26.6","0.3","23584","813","23.4","0.2","16946","132","3.5","0.1","9604","191","2.2","0.1","6359","270","13.7","0.2","27471","618","702684","3232","112192","786","10.0","0.2","56939","1862","31.9","0.4","94928","1767","31.7","0.4","143208","1507","11.0","0.3","92448","2121","10.3","0.2","145097","2058","5.0","0.2","111790","3363","2989948","*****","34416","210","62.0","0.3","40603","323","1.7","0.1","34440","2150","0.4","0.1","27212","2668","17.8","0.1","31222","404","0.3","0.1","23099","3137","14.9","0.3","15931","285","2.9","0.1","19183","829","33.3","*****","17366","192","44.8","0.1","48956","429","29.8","(X)","(X)","(X)","30.2","(X)","(X)","(X)","22.7","(X)","(X)","(X)",
"0500000US06061","Placer County, California","130736","793","92249","1343","76.5","0.6","94520","1646","29.8","0.8","17427","1420","29.7","0.6","17724","322","3.1","0.3","10222","613","1.8","0.2","5184","834","22.5","0.7","31127","1158","92405","1002","106377","1906","16.4","0.7","60785","2673","30.2","1.1","87863","3333","35.9","1.1","135505","3285","7.1","0.5","95042","6269","8.4","0.6","147569","5973","1.8","0.3","104948","9820","343554","*****","35583","502","84.7","0.4","36985","573","1.3","0.1","37206","4299","0.8","0.1","37456","8638","6.0","0.2","35451","2562","0.2","0.1","28205","8722","3.3","0.4","20288","2496","3.7","0.3","16899","2078","12.6","*****","21038","1155","76.5","0.1","38548","592","21.5","(X)","(X)","(X)","21.3","(X)","(X)","(X)","16.0","(X)","(X)","(X)",
"0500000US06063","Plumas County, California","9434","407","58752","4135","66.8","3.0","57295","5532","26.2","3.0","21499","6577","34.6","2.4","15992","1135","6.4","2.1","9709","1843","2.9","1.3","5670","1545","27.3","3.0","22795","3521","5615","494","69420","4966","26.5","4.1","52639","7248","34.6","5.0","63122","9807","27.0","3.9","89713","11782","5.1","2.3","50298","8258","5.7","1.9","108109","29361","1.0","0.9","60279","13582","20192","*****","28104","2064","91.5","1.0","28696","2163","1.4","0.2","26627","33092","2.8","0.8","12324","4387","1.0","0.1","23899","17906","0.1","0.2","N","N","0.9","0.8","24496","23151","2.4","0.9","28746","8836","8.0","*****","16279","3466","85.4","0.2","29618","2350","22.8","(X)","(X)","(X)","28.5","(X)","(X)","(X)","18.0","(X)","(X)","(X)",
"0500000US06065","Riverside County, California","672896","2950","75907","609","78.8","0.3","74902","621","19.2","0.3","25095","1347","28.2","0.3","16534","139","4.9","0.2","9572","256","3.3","0.2","5696","258","18.0","0.3","25367","626","497596","3712","82602","720","14.2","0.3","54177","1993","33.5","0.5","65227","1356","27.8","0.5","106491","1449","10.4","0.3","74176","1941","9.8","0.3","118390","4079","4.3","0.2","96384","2972","2154844","*****","24516","193","66.0","0.4","27492","259","6.3","0.1","23068","712","1.0","0.1","22924","2204","5.9","0.1","26891","884","0.3","0.1","19363","2165","16.7","0.4","14947","340","3.8","0.2","14259","631","45.0","*****","14949","158","40.2","0.1","35408","388","30.3","(X)","(X)","(X)","30.7","(X)","(X)","(X)","21.3","(X)","(X)","(X)",
"0500000US06067","Sacramento County, California","510976","2189","73150","633","79.9","0.3","73008","709","22.3","0.4","13427","724","24.0","0.3","15324","134","7.0","0.2","10075","197","5.5","0.2","5129","182","18.9","0.4","27397","510","333894","2595","82349","891","13.8","0.4","44226","1421","34.3","0.6","62389","1175","31.5","0.6","113475","1749","10.0","0.4","72107","2117","7.6","0.3","122575","3179","2.8","0.2","91649","4148","1408480","*****","27180","249","60.0","0.3","31502","332","10.2","0.1","20303","658","0.9","0.1","21188","2272","14.3","0.1","25078","677","1.0","0.1","20610","1765","7.9","0.3","17262","991","5.6","0.2","15022","781","21.2","*****","16748","386","49.0","0.1","34634","351","23.5","(X)","(X)","(X)","24.6","(X)","(X)","(X)","17.4","(X)","(X)","(X)",
"0500000US06069","San Benito County, California","16785","279","82360","3100","84.8","1.4","78728","3118","25.9","1.8","19456","5548","24.6","1.4","15198","816","3.2","0.8","7880","1099","3.2","1.1","5572","1066","17.5","1.7","23326","2719","13326","382","88859","3607","8.9","1.5","49864","7902","30.7","2.6","75310","7217","33.5","3.1","104983","6058","12.5","2.0","74715","11528","11.6","2.0","121506","12009","2.7","1.0","96074","17784","54873","*****","26300","954","76.2","2.6","28939","1249","1.3","0.3","14055","7661","1.3","0.5","17304","6076","2.4","0.4","26985","9022","0.0","0.1","-","**","14.4","2.7","16959","1674","4.4","0.9","16987","3919","55.6","*****","17413","1101","38.6","0.3","39221","1830","22.5","(X)","(X)","(X)","23.2","(X)","(X)","(X)","15.5","(X)","(X)","(X)",
"0500000US06071","San Bernardino County, California","598822","2448","70778","603","82.5","0.3","71466","699","15.0","0.3","13195","995","23.5","0.3","15196","166","5.6","0.2","9562","262","4.9","0.2","5379","203","15.5","0.3","22276","565","457545","2728","76294","710","11.8","0.3","34778","1164","35.9","0.5","56478","1141","27.0","0.5","103435","1581","11.2","0.4","73642","1684","9.7","0.3","119339","2341","4.5","0.3","94205","3715","2023452","*****","21932","200","61.3","0.4","23903","299","8.7","0.1","20967","596","1.0","0.1","19434","1836","6.3","0.1","29560","1079","0.3","0.1","22799","5880","18.0","0.4","15228","305","4.4","0.2","13459","756","48.6","*****","15000","212","33.9","0.1","30928","420","31.1","(X)","(X)","(X)","31.4","(X)","(X)","(X)","21.7","(X)","(X)","(X)",
"0500000US06073","San Diego County, California","1064048","3015","84949","485","81.8","0.2","84180","579","25.4","0.3","20792","813","23.4","0.2","15825","115","4.0","0.1","9311","168","2.5","0.1","6039","223","16.7","0.3","28020","506","704879","3988","96341","670","12.6","0.3","53794","1776","33.7","0.4","78218","1485","32.6","0.4","125555","1374","9.8","0.2","82549","1720","8.2","0.2","135101","2652","3.2","0.1","99843","3050","3060849","*****","30955","187","71.3","0.3","33805","246","5.0","0.1","24353","770","0.7","0.1","25798","1983","10.9","0.1","30270","528","0.5","0.1","23933","1989","7.2","0.2","17281","460","4.4","0.1","18002","789","31.6","*****","16731","171","49.0","0.1","41565","313","26.1","(X)","(X)","(X)","26.1","(X)","(X)","(X)","19.9","(X)","(X)","(X)",
"0500000US06075","San Francisco County, California","338366","1947","105753","1507","80.0","0.4","111208","1465","30.5","0.6","27056","1907","21.8","0.4","14964","208","6.5","0.3","9909","258","2.5","0.2","5315","393","11.4","0.3","26015","984","151383","2059","126355","2652","13.3","0.7","56445","6064","29.1","0.9","103980","4466","35.5","0.8","178023","4328","9.8","0.5","90901","4022","7.7","0.5","140399","6811","4.7","0.4","124119","7166","797983","*****","46777","659","51.2","0.3","62297","1159","6.2","0.1","25705","1477","0.5","0.1","28478","6601","33.5","0.2","32576","757","0.4","0.1","21076","2590","4.4","0.3","22371","1657","3.8","0.2","30355","2044","14.9","*****","25907","994","42.0","0.1","69809","1374","28.0","(X)","(X)","(X)","30.1","(X)","(X)","(X)","24.0","(X)","(X)","(X)",
"0500000US06077","San Joaquin County, California","212902","1240","71083","974","80.4","0.5","71205","1163","17.6","0.5","15348","1382","25.9","0.5","15329","223","7.4","0.5","9679","297","5.8","0.4","5055","261","17.7","0.5","22735","837","157875","1644","77878","1278","12.7","0.5","39671","1829","36.2","0.9","60160","2564","28.5","0.8","105334","3079","9.9","0.6","70121","2650","9.1","0.5","117115","4551","3.7","0.3","95771","5555","680277","*****","22857","283","59.3","0.5","25933","468","7.4","0.2","19703","888","1.0","0.1","15850","1949","14.4","0.2","21572","881","0.5","0.1","19390","3528","11.6","0.5","16179","1184","5.8","0.3","13539","968","38.3","*****","14541","376","36.5","0.1","33180","609","29.4","(X)","(X)","(X)","29.6","(X)","(X)","(X)","21.5","(X)","(X)","(X)",
"0500000US06079","San Luis Obispo County, California","101993","968","77132","1560","76.7","0.7","72768","1625","31.2","1.0","23230","1964","30.3","0.6","16622","333","4.0","0.4","9565","702","2.3","0.3","5746","848","21.9","0.8","29632","1163","64511","904","92521","2020","17.0","0.9","63462","3290","31.6","1.4","81302","4277","33.7","1.3","114774","4874","8.7","0.8","78632","6012","6.8","0.7","125213","6435","2.3","0.4","91208","8817","267871","*****","30204","607","83.9","0.7","32509","687","2.2","0.1","16408","3920","1.0","0.2","23920","4065","3.2","0.2","28705","3747","0.1","0.1","10632","6287","6.2","0.7","13677","1096","3.3","0.4","16018","4147","20.4","*****","15458","751","71.4","0.1","35274","766","27.3","(X)","(X)","(X)","27.0","(X)","(X)","(X)","20.1","(X)","(X)","(X)",
"0500000US06081","San Mateo County, California","256423","1000","123451","1637","83.5","0.4","120993","1554","36.0","0.6","31243","1892","25.3","0.4","17455","222","3.0","0.2","10037","483","1.4","0.2","6588","748","16.0","0.4","28260","1013","173905","1576","143267","2352","10.1","0.4","76109","4376","29.0","0.7","132209","5914","36.9","0.7","175292","3856","9.9","0.5","112288","5954","10.0","0.5","163281","6294","4.1","0.4","124215","8104","711622","*****","45346","623","59.6","0.4","52541","958","2.9","0.1","30708","2285","0.3","0.1","30894","5838","24.6","0.2","42342","949","1.5","0.1","20962","1773","6.7","0.4","19186","1042","4.4","0.2","23302","1893","24.9","*****","21470","520","43.1","0.1","63950","1176","26.7","(X)","(X)","(X)","27.6","(X)","(X)","(X)","20.6","(X)","(X)","(X)",
