"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C02_001E","S1902_C02_001M","S1902_C01_002E","S1902_C01_002M","S1902_C02_002E","S1902_C02_002M","S1902_C01_003E","S1902_C01_003M","S1902_C02_003E","S1902_C02_003M","S1902_C01_004E","S1902_C01_004M","S1902_C02_004E","S1902_C02_004M","S1902_C01_005E","S1902_C01_005M","S1902_C02_005E","S1902_C02_005M","S1902_C01_006E","S1902_C01_006M","S1902_C02_006E","S1902_C02_006M","S1902_C01_007E","S1902_C01_007M","S1902_C02_007E","S1902_C02_007M","S1902_C01_008E","S1902_C01_008M","S1902_C02_008E","S1902_C02_008M","S1902_C01_009E","S1902_C01_009M","S1902_C02_009E","S1902_C02_009M","S1902_C01_010E","S1902_C01_010M","S1902_C02_010E","S1902_C02_010M","S1902_C01_011E","S1902_C01_011M","S1902_C02_011E","S1902_C02_011M","S1902_C01_012E","S1902_C01_012M","S1902_C02_012E","S1902_C02_012M","S1902_C01_013E","S1902_C01_013M","S1902_C02_013E","S1902_C02_013M","S1902_C01_014E","S1902_C01_014M","S1902_C02_014E","S1902_C02_014M","S1902_C01_015E","S1902_C01_015M","S1902_C02_015E","S1902_C02_015M","S1902_C01_016E","S1902_C01_016M","S1902_C02_016E","S1902_C02_016M","S1902_C01_017E","S1902_C01_017M","S1902_C02_017E","S1902_C02_017M","S1902_C01_018E","S1902_C01_018M","S1902_C02_018E","S1902_C02_018M","S1902_C01_019E","S1902_C01_019M","S1902_C02_019E","S1902_C02_019M","S1902_C01_020E","S1902_C01_020M","S1902_C02_020E","S1902_C02_020M","S1902_C01_021E","S1902_C01_021M","S1902_C02_021E","S1902_C02_021M","S1902_C01_022E","S1902_C01_022M","S1902_C02_022E","S1902_C02_022M","S1902_C01_023E","S1902_C01_023M","S1902_C02_023E","S1902_C02_023M","S1902_C01_024E","S1902_C01_024M","S1902_C02_024E","S1902_C02_024M","S1902_C01_025E","S1902_C01_025M","S1902_C02_025E","S1902_C02_025M","S1902_C01_026E","S1902_C01_026M","S1902_C02_026E","S1902_C02_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_027E","S1902_C02_027M",
"0500000US06017","El Dorado County, California","68394","784","88872","2023","80.5","0.9","86000","2196","32.8","1.1","16287","1910","29.1","0.8","16999","455","3.8","0.5","9671","850","2.3","0.4","5344","882","23.1","0.9","30111","1522","49338","859","101588","2433","14.8","1.0","60402","4658","31.7","1.3","88195","4261","35.9","1.2","122000","4194","6.9","0.8","78085","5314","9.2","0.9","151184","11769","1.5","0.4","105731","14017","179053","-555555555","34393","766","88.1","0.6","35329","812","0.6","0.1","31922","8231","0.9","0.2","25892","8196","3.4","0.2","40229","4600","0.1","0.1","60170","29155","3.6","0.5","16110","1905","3.3","0.4","24887","3200","11.5","*****","18896","1173","80.8","0.1","36692","853","22.7","-888888888.0","(X)","(X)","22.6","-888888888.0","(X)","(X)","17.0","-888888888.0","(X)","(X)",
"0500000US06019","Fresno County, California","283836","1408","62710","769","80.5","0.4","62935","828","16.8","0.4","15366","1468","24.6","0.4","14455","200","7.8","0.3","9235","280","6.9","0.3","5501","235","14.9","0.4","21322","742","205821","1731","69075","948","12.9","0.4","35336","2252","34.4","0.6","51610","1532","29.7","0.5","93633","2119","10.1","0.5","63475","2600","8.7","0.5","106330","3901","4.3","0.3","77664","3749","908830","-555555555","20329","233","61.2","0.6","23955","439","5.0","0.1","15292","826","1.0","0.1","14796","1614","9.4","0.1","19044","696","0.1","0.1","19681","4238","19.3","0.6","12549","360","3.9","0.2","12948","1270","49.2","*****","12758","167","34.0","0.1","32642","657","35.7","-888888888.0","(X)","(X)","35.8","-888888888.0","(X)","(X)","26.6","-888888888.0","(X)","(X)",
"0500000US06021","Glenn County, California","9660","247","55814","3198","77.6","2.5","53113","3661","23.8","2.5","16593","6058","34.6","2.6","14498","641","7.5","1.7","9872","1801","4.3","1.5","9256","3299","15.6","2.0","16081","2295","7233","308","62445","4208","15.2","2.5","44646","12122","35.4","3.4","50682","5050","29.5","3.3","78619","7842","9.1","2.1","62017","8318","9.1","2.2","84674","10531","1.7","0.7","69634","16003","27935","-555555555","19987","1094","75.2","2.2","22561","1472","0.7","0.3","14131","9693","2.7","0.6","11939","3493","2.3","0.5","13125","5845","0.0","0.1","N","N","15.7","2.3","12309","1506","3.4","1.1","10304","4687","35.8","*****","12332","832","57.4","0.1","25715","1840","28.2","-888888888.0","(X)","(X)","27.8","-888888888.0","(X)","(X)","22.3","-888888888.0","(X)","(X)",
"0500000US06023","Humboldt County, California","54276","600","56483","2416","76.8","1.0","54836","2635","26.5","1.2","15040","2455","27.0","0.9","14637","404","7.2","0.7","10010","721","3.7","0.5","5047","564","17.5","1.0","22491","1190","31668","774","69043","3917","15.5","1.3","37659","3278","36.2","1.7","58932","8046","31.7","1.8","87241","7278","8.4","1.0","61395","6351","6.3","0.7","117023","11804","1.8","0.5","88750","9947","133058","-555555555","24025","982","82.8","0.4","26057","1180","1.1","0.1","16038","3165","5.8","0.3","14463","1329","2.2","0.2","16682","2770","0.3","0.1","14971","3279","3.2","0.4","14950","2724","4.7","0.4","11991","2090","9.2","*****","14229","1433","78.3","0.1","26674","1223","26.4","-888888888.0","(X)","(X)","25.5","-888888888.0","(X)","(X)","21.0","-888888888.0","(X)","(X)",
"0500000US06025","Imperial County, California","47304","673","54947","1726","76.9","1.0","57512","2145","10.4","0.8","16729","3447","29.6","1.0","13428","434","8.4","0.8","7056","496","7.7","0.9","5385","440","12.7","1.0","18729","1318","38146","721","58648","2006","17.0","1.2","24799","2508","36.5","1.7","44672","2552","23.4","1.5","90194","6159","11.5","1.2","58451","4373","7.8","1.0","85875","5807","3.8","0.7","94566","9673","168052","-555555555","16395","520","69.3","1.4","17604","734","3.5","0.2","10896","2774","1.6","0.2","12140","2624","1.6","0.1","26378","7233","0.1","0.1","25918","21012","21.2","1.3","13490","780","2.7","0.4","11526","2357","79.0","*****","13372","480","14.7","0.1","33292","2391","25.4","-888888888.0","(X)","(X)","25.6","-888888888.0","(X)","(X)","16.9","-888888888.0","(X)","(X)",
"0500000US06027","Inyo County, California","7982","215","60031","2776","73.5","2.5","60026","3203","28.4","2.8","13381","2689","34.9","2.1","15149","868","5.2","1.6","12114","2213","2.7","1.0","3786","950","19.9","2.0","23367","3945","4838","255","73978","4070","14.9","2.9","51878","8536","33.2","4.1","53316","5842","35.8","3.7","96857","7656","10.0","2.4","78697","13770","5.6","1.6","101957","17811","0.5","0.4","60409","16820","18434","-555555555","26762","1162","75.4","1.6","30217","1503","1.0","0.1","10784","3150","10.2","0.6","17238","2568","1.4","0.3","25679","10851","0.1","0.1","N","N","9.8","1.8","14592","3087","2.2","0.8","14773","4576","18.0","*****","15523","2233","67.5","0.7","31777","1556","32.6","-888888888.0","(X)","(X)","32.3","-888888888.0","(X)","(X)","26.9","-888888888.0","(X)","(X)",
"0500000US06029","Kern County, California","248057","1704","63003","748","80.6","0.4","63339","798","15.9","0.4","14773","1359","25.6","0.4","14361","187","6.8","0.4","8808","310","6.0","0.3","5388","255","15.0","0.4","23192","969","185559","1732","67798","819","13.2","0.5","34805","2123","36.7","0.7","50803","1121","28.5","0.7","94863","2362","9.8","0.5","64091","2954","8.5","0.5","101170","3620","3.4","0.3","79272","3496","815693","-555555555","20100","260","65.9","0.6","22805","360","5.6","0.1","15224","1074","1.0","0.1","23035","4772","3.9","0.1","24102","1292","0.1","0.1","20366","8023","19.6","0.6","12930","350","3.9","0.2","12545","1196","47.7","*****","12344","220","40.1","0.1","29771","532","32.3","-888888888.0","(X)","(X)","32.4","-888888888.0","(X)","(X)","22.7","-888888888.0","(X)","(X)",
"0500000US06031","Kings County, California","40606","743","60784","1477","83.5","1.1","59842","1688","12.9","1.1","10268","1516","22.1","1.1","14170","493","6.1","0.8","8942","733","5.8","0.9","5086","610","16.1","1.3","22617","3368","31777","761","65119","1891","11.4","1.2","30587","3705","34.6","1.8","49037","3087","30.8","1.9","84481","3553","8.9","1.1","61233","4355","9.5","1.2","96862","6008","4.7","1.0","83585","10365","151122","-555555555","17875","485","71.0","1.2","19193","550","7.6","0.3","17308","2401","1.3","0.2","13298","2988","3.8","0.2","23050","2620","0.1","0.1","21293","5238","12.9","1.1","10974","1413","3.2","0.5","13426","2837","49.4","*****","11187","593","36.6","0.1","26622","925","29.7","-888888888.0","(X)","(X)","29.6","-888888888.0","(X)","(X)","19.8","-888888888.0","(X)","(X)",
"0500000US06033","Lake County, California","25180","633","51867","2023","68.3","2.2","51904","2282","21.4","1.7","12377","2432","38.7","1.8","14978","602","9.6","1.5","9798","1438","5.0","1.2","5816","1752","23.0","2.0","21563","2031","16075","688","61835","2829","21.3","2.6","41204","5121","38.2","3.4","51244","3715","30.6","2.8","83696","5767","4.2","1.0","52699","8508","4.8","1.3","102155","11973","0.9","0.6","84981","23495","64371","-555555555","21531","778","85.8","1.2","22642","830","2.1","0.2","12605","3090","2.2","0.7","17370","5752","1.1","0.2","33662","16324","0.4","0.4","9646","4446","4.8","1.2","12178","2940","3.6","0.8","13090","3482","16.3","*****","13911","2035","75.2","0.1","23680","855","19.6","-888888888.0","(X)","(X)","20.3","-888888888.0","(X)","(X)","15.8","-888888888.0","(X)","(X)",
"0500000US06035","Lassen County, California","10276","505","63013","3631","76.4","2.7","64194","4749","20.8","2.8","11026","4288","28.2","2.2","13674","827","5.3","1.6","7491","1320","5.8","1.9","5786","1375","21.0","2.5","26008","2712","6859","414","73633","4401","16.5","2.7","43001","5802","37.5","3.8","56695","4936","31.0","3.8","105800","11850","6.9","1.8","66733","13318","6.3","1.7","106157","15722","1.8","1.7","66622","17742","35081","-555555555","19756","1379","71.2","1.1","25107","1667","8.5","0.9","2897","1216","3.7","0.6","9277","2109","1.9","0.4","14349","8412","0.6","0.3","18761","11644","11.8","1.1","5550","1881","2.4","0.7","10906","5733","17.0","*****","7595","2492","67.3","0.4","25778","1710","24.3","-888888888.0","(X)","(X)","26.7","-888888888.0","(X)","(X)","26.0","-888888888.0","(X)","(X)",
"0500000US06037","Los Angeles County, California","3217889","5500","79658","344","83.8","0.1","79701","325","20.9","0.2","22860","542","21.6","0.1","14588","67","5.5","0.1","9188","97","3.7","0.1","5566","100","11.5","0.1","24405","372","2170227","6617","87289","446","10.6","0.1","41154","877","34.1","0.2","67753","795","27.1","0.2","123013","1094","13.1","0.2","74170","849","9.2","0.1","122236","1238","5.9","0.1","94023","1347","9758256","-555555555","27344","125","50.8","0.2","33641","180","8.7","0.1","23582","310","0.5","0.1","21577","965","13.7","0.1","29743","358","0.3","0.1","21209","1286","22.7","0.2","14722","123","3.2","0.1","18293","657","47.1","*****","15356","84","28.4","0.1","47503","323","29.1","-888888888.0","(X)","(X)","30.7","-888888888.0","(X)","(X)","21.2","-888888888.0","(X)","(X)",
"0500000US06039","Madera County, California","42089","649","62094","1967","77.6","1.2","62287","2216","17.3","1.2","14352","2793","30.0","1.0","15492","528","5.9","0.8","8988","810","5.2","0.8","6620","810","17.6","1.1","23060","2642","32768","771","66698","2486","17.3","1.1","35165","2614","33.1","1.9","55070","4002","27.4","1.7","88711","5169","10.4","1.3","62650","6831","8.3","1.0","105672","11179","3.6","0.7","79317","10565","147738","-555555555","18724","621","79.6","1.2","19754","682","3.8","0.2","15068","4170","1.6","0.4","21592","8783","2.0","0.2","18217","3610","0.1","0.1","18506","22703","9.2","1.2","13256","1228","3.7","0.6","12922","3034","51.9","*****","11830","673","39.7","0.1","27913","1029","34.2","-888888888.0","(X)","(X)","34.2","-888888888.0","(X)","(X)","23.3","-888888888.0","(X)","(X)",
"0500000US06041","Marin County, California","102727","816","128544","2801","80.2","0.7","122871","3146","44.6","0.9","38929","3054","28.1","0.8","16825","352","2.4","0.4","9315","835","1.8","0.3","7579","1143","17.0","0.7","33328","1404","62241","953","157352","4251","11.8","0.7","106286","10540","31.8","1.4","151907","8347","40.3","1.6","180591","7080","7.7","0.7","120225","15113","6.9","0.6","182609","13135","1.5","0.4","123831","23921","248601","-555555555","53940","1218","80.5","0.7","60906","1431","3.0","0.2","21038","2766","0.3","0.1","20770","7545","5.6","0.2","42508","3258","0.2","0.1","39918","9333","7.4","0.7","16123","1554","3.0","0.3","19193","3728","14.4","*****","20100","1294","74.2","0.1","63738","1509","28.3","-888888888.0","(X)","(X)","27.7","-888888888.0","(X)","(X)","22.3","-888888888.0","(X)","(X)",
"0500000US06043","Mariposa County, California","7724","336","61362","5189","63.0","4.2","67323","6225","28.5","3.6","10780","2491","39.6","2.8","14924","1160","8.3","2.6","8599","2043","2.0","1.3","5953","2639","30.3","3.4","22073","3245","5089","361","70488","6824","29.9","4.2","N","N","28.6","6.2","N","N","30.4","5.7","N","N","7.4","2.9","N","N","3.5","2.1","N","N","0.2","0.4","N","N","18290","-555555555","27064","1959","90.3","1.3","27323","2087","0.5","0.4","25164","5550","2.1","0.9","34000","9645","1.1","0.2","40051","10714","0.3","0.3","39476","17072","1.5","1.1","11857","7547","4.2","1.1","19284","9221","9.3","*****","20232","6704","83.4","0.2","28134","2283","28.7","-888888888.0","(X)","(X)","29.8","-888888888.0","(X)","(X)","21.8","-888888888.0","(X)","(X)",
"0500000US06045","Mendocino County, California","34374","547","56951","2084","74.9","1.5","55678","2370","28.0","1.5","16826","2652","31.7","1.3","14878","553","6.4","0.8","8584","736","3.1","0.7","5618","1980","17.7","1.4","20562","1779","21644","618","65686","2538","18.0","1.6","40606","4060","34.5","2.1","51229","4382","31.8","2.0","88056","3477","7.6","1.2","53946","4912","5.9","1.1","111601","14465","2.3","0.8","90637","15532","87487","-555555555","23357","730","83.7","1.1","25135","835","1.0","0.3","13407","4641","4.8","0.5","15865","4997","1.8","0.1","18512","5588","0.2","0.1","23243","13853","5.5","0.9","12650","1807","3.0","0.6","11703","2728","21.1","*****","12526","771","69.9","0.1","27698","891","24.9","-888888888.0","(X)","(X)","26.5","-888888888.0","(X)","(X)","18.8","-888888888.0","(X)","(X)",
"0500000US06047","Merced County, California","73586","778","58913","1546","80.4","0.9","59316","1705","16.3","0.8","12781","1616","24.0","0.8","13956","368","7.7","0.8","9222","717","7.2","0.7","5006","357","14.8","0.8","19851","1322","57613","985","62875","1926","14.9","0.9","29518","2455","34.8","1.4","46737","2981","28.5","1.5","89852","4804","9.3","0.9","61220","5099","8.6","0.7","92996","4857","3.9","0.6","74949","9893","250699","-555555555","18041","452","66.2","1.1","19670","565","3.9","0.2","16549","1755","1.0","0.2","12302","3249","7.4","0.2","19719","2740","0.2","0.1","29946","7632","18.1","1.1","12970","710","3.1","0.4","11722","1875","53.8","*****","12146","419","33.1","0.1","27589","944","29.3","-888888888.0","(X)","(X)","30.0","-888888888.0","(X)","(X)","21.4","-888888888.0","(X)","(X)",
"0500000US06049","Modoc County, California","3977","201","47898","3207","65.9","4.0","47382","3872","22.7","3.9","14978","4325","41.8","3.2","13675","1055","8.3","2.3","8206","1059","5.5","2.9","7309","3168","25.5","3.8","18934","3685","2583","219","57726","4551","23.6","5.6","N","N","29.0","5.3","N","N","32.4","5.5","N","N","6.7","3.0","N","N","7.5","3.4","N","N","0.7","0.7","N","N","9605","-555555555","20536","1425","88.2","1.7","20954","1551","1.0","0.7","873","1463","3.6","1.1","18929","7877","1.3","0.4","48160","19541","0.3","0.3","N","N","3.4","1.7","8265","3506","2.3","1.1","19598","8199","13.1","*****","11481","2370","79.2","0.4","21807","1706","32.4","-888888888.0","(X)","(X)","33.0","-888888888.0","(X)","(X)","26.8","-888888888.0","(X)","(X)",
"0500000US06051","Mono County, California","5283","472","67544","7539","87.0","3.1","63431","7734","29.0","4.6","10430","3437","19.0","3.1","16537","2231","2.2","1.4","7332","2656","1.3","1.6","2470","3048","13.2","3.0","31169","10052","3131","379","84646","10992","9.7","2.6","62295","16025","24.5","7.0","59158","10727","43.9","7.0","115428","22157","8.6","4.0","34198","9001","8.3","4.6","85345","17430","4.9","2.9","67953","27206","13905","-555555555","27321","2743","81.8","3.9","29974","3200","0.8","0.8","38843","4355","4.8","3.0","15943","5442","0.3","0.3","82943","45971","0.8","1.0","N","N","9.2","3.5","10415","2934","2.3","1.4","16506","13990","25.1","*****","13460","1759","69.4","0.7","32500","3751","26.0","-888888888.0","(X)","(X)","23.9","-888888888.0","(X)","(X)","20.2","-888888888.0","(X)","(X)",
"0500000US06053","Monterey County, California","124963","1083","79575","1761","83.2","0.6","74719","1632","24.7","0.7","27984","3183","25.6","0.6","15056","247","3.8","0.3","7937","490","3.1","0.4","4981","507","16.6","0.5","26087","2078","89606","1134","86031","2036","10.7","0.6","60310","6029","31.5","1.0","68940","4032","32.0","0.9","107545","4107","10.8","0.7","76730","5324","10.6","0.7","107054","4803","4.4","0.5","87112","6239","407435","-555555555","25776","706","69.8","0.7","28646","1003","3.2","0.1","19805","1935","0.9","0.2","14387","2970","6.3","0.2","29013","1983","0.4","0.1","29447","5664","15.8","0.8","15241","718","3.6","0.3","18357","1828","53.7","*****","14147","378","34.2","0.1","44236","1999","24.2","-888888888.0","(X)","(X)","23.4","-888888888.0","(X)","(X)","16.8","-888888888.0","(X)","(X)",
"0500000US06055","Napa County, California","49179","742","92424","2960","79.0","0.9","90520","3160","29.7","1.2","27193","3172","30.2","1.1","15020","539","3.3","0.5","9416","1016","1.6","0.4","5262","1944","22.1","1.0","25716","1775","32917","848","104950","3550","12.5","0.9","72421","8615","30.5","1.7","83441","6875","33.2","1.8","134688","7398","8.9","1.1","75377","8331","10.9","1.1","140572","9927","4.1","0.8","93338","9592","134051","-555555555","34310","1087","80.8","0.9","36913","1338","2.2","0.1","24585","7140","0.9","0.3","19670","7867","6.5","0.3","32759","3635","0.3","0.1","21387","7020","6.4","0.9","16422","1336","2.8","0.4","17484","3273","30.6","*****","16164","939","58.3","0.1","44815","1659","23.2","-888888888.0","(X)","(X)","24.0","-888888888.0","(X)","(X)","16.9","-888888888.0","(X)","(X)",
"0500000US06057","Nevada County, California","41255","656","72571","2237","74.1","1.2","69557","2487","36.7","1.3","17770","2300","34.6","1.3","16689","517","4.1","0.7","9130","758","2.1","0.5","3932","1130","24.8","1.1","26128","1684","27918","836","83575","3471","20.1","1.4","55519","4506","31.3","2.2","70104","4327","33.3","2.3","107618","6588","8.4","1.2","76647","8938","5.8","0.9","125501","13205","1.0","0.4","82955","18332","98186","-555555555","30727","910","92.6","0.6","31494","984","0.4","0.1","19173","7273","1.5","0.5","14539","3442","1.3","0.2","30385","10753","0.2","0.1","36726","14810","1.6","0.5","19630","5582","2.4","0.3","19926","3817","8.1","*****","17660","1834","87.3","0.1","32348","1039","23.7","-888888888.0","(X)","(X)","23.4","-888888888.0","(X)","(X)","17.4","-888888888.0","(X)","(X)",
"0500000US06059","Orange County, California","984503","2487","99719","707","84.6","0.2","99164","720","27.6","0.4","22857","864","23.1","0.2","16225","108","3.2","0.1","9313","178","2.2","0.1","6161","295","13.7","0.2","26327","637","699333","3098","110493","874","9.7","0.2","56739","1954","31.5","0.4","94371","1536","31.9","0.4","139408","1779","11.1","0.2","91075","2174","10.6","0.2","141458","2388","5.1","0.2","109220","2636","2965525","-555555555","34017","239","62.0","0.3","40252","340","1.6","0.1","34225","1878","0.4","0.1","28051","3205","17.6","0.1","30513","469","0.3","0.1","25130","2757","15.2","0.3","15834","286","2.8","0.1","18422","940","32.8","*****","17028","199","45.5","0.1","48220","425","28.9","-888888888.0","(X)","(X)","29.3","-888888888.0","(X)","(X)","22.1","-888888888.0","(X)","(X)",
"0500000US06061","Placer County, California","129153","926","92155","1246","77.4","0.5","94070","1525","31.3","0.8","17733","1276","29.0","0.6","16866","275","3.0","0.4","10103","803","1.6","0.3","5225","884","22.2","0.6","29555","1020","92254","922","105774","1829","15.8","0.6","60760","2198","29.5","0.9","89517","3353","36.8","1.1","132441","3354","7.6","0.6","95316","5098","8.5","0.5","140107","4749","1.9","0.3","103199","10774","336477","-555555555","35680","531","84.5","0.4","37292","594","1.3","0.1","36195","4033","0.9","0.2","29322","4814","5.9","0.2","34535","2444","0.3","0.1","24447","6143","3.9","0.4","20620","2422","3.3","0.3","16447","2176","12.2","*****","21394","1000","77.3","0.1","38614","627","19.6","-888888888.0","(X)","(X)","19.5","-888888888.0","(X)","(X)","14.6","-888888888.0","(X)","(X)",
"0500000US06063","Plumas County, California","10090","438","57751","3975","68.7","3.1","57602","5392","24.1","2.8","18788","6340","34.2","2.6","15289","1049","6.0","1.8","9394","1655","2.4","1.0","6334","1752","26.2","2.8","21308","2335","6174","410","67722","5618","25.0","4.0","51833","8533","33.2","4.5","59233","11210","28.9","3.9","89639","10179","5.3","2.0","62719","15555","6.3","2.3","81439","12296","1.4","1.2","57553","8878","20392","-555555555","28732","2014","91.7","1.1","28305","1742","1.1","0.3","92360","90679","2.9","1.0","15370","4582","0.9","0.1","23659","19968","0.0","0.1","N","N","0.9","0.8","42907","20038","2.3","1.3","28895","11204","7.8","*****","18559","4553","85.9","0.1","29288","1868","24.1","-888888888.0","(X)","(X)","29.2","-888888888.0","(X)","(X)","18.2","-888888888.0","(X)","(X)",
"0500000US06065","Riverside County, California","666906","3169","75076","588","79.4","0.2","74109","678","20.3","0.3","24221","1299","27.8","0.2","15955","117","4.5","0.2","9091","240","2.9","0.2","5672","248","17.9","0.3","24075","660","493115","3247","81802","747","13.8","0.3","54253","1981","33.3","0.4","64885","1172","28.5","0.4","104032","1499","10.0","0.3","73225","2108","10.2","0.3","115426","3717","4.3","0.2","94156","3594","2109464","-555555555","24431","196","64.7","0.3","27723","259","6.2","0.1","22955","767","1.0","0.1","23509","1902","5.8","0.1","27130","1008","0.3","0.1","20159","2977","18.2","0.4","14735","325","3.8","0.2","13734","667","44.3","*****","14771","181","41.0","0.1","35117","379","28.7","-888888888.0","(X)","(X)","28.8","-888888888.0","(X)","(X)","20.0","-888888888.0","(X)","(X)",
"0500000US06067","Sacramento County, California","508499","1945","72390","591","80.7","0.3","71990","673","23.1","0.4","13336","924","23.7","0.3","14746","160","6.4","0.2","9855","263","5.3","0.2","5236","197","19.0","0.3","25946","418","333019","2354","81768","776","13.0","0.4","44148","1682","33.6","0.6","62489","1352","32.6","0.5","110049","1474","10.2","0.4","72368","2164","7.8","0.3","119667","2989","2.9","0.2","88292","4306","1395144","-555555555","26953","231","60.1","0.3","31415","342","10.2","0.1","20234","492","1.0","0.1","20195","1988","14.2","0.1","24080","580","1.0","0.1","19295","1411","8.2","0.3","16997","735","5.2","0.2","14921","822","20.8","*****","16483","372","49.7","0.1","34427","379","22.5","-888888888.0","(X)","(X)","23.2","-888888888.0","(X)","(X)","16.6","-888888888.0","(X)","(X)",
"0500000US06069","San Benito County, California","16812","730","81025","3321","85.2","1.5","77596","3223","26.1","2.2","18533","4683","24.5","1.5","14218","893","3.3","0.9","7226","1248","3.5","1.0","5849","1012","16.5","1.8","22491","3463","13377","699","87257","3824","9.5","1.5","49877","7636","30.9","3.1","74948","8498","33.2","2.6","105775","6504","11.4","2.1","66668","8567","11.4","2.2","116437","8706","3.5","1.0","94633","13555","54492","-555555555","25508","1563","69.0","3.3","28817","1334","1.2","0.3","20108","14282","1.4","0.5","18341","6672","2.4","0.4","26996","10685","0.0","0.1","N","N","20.7","3.5","16946","3776","5.4","1.1","18235","4605","54.8","*****","16572","2214","39.2","0.3","37558","1903","24.1","-888888888.0","(X)","(X)","25.4","-888888888.0","(X)","(X)","16.0","-888888888.0","(X)","(X)",
"0500000US06071","San Bernardino County, California","596125","2574","70302","512","83.3","0.3","70889","527","15.6","0.4","12742","1091","23.2","0.2","14648","158","5.4","0.2","9030","188","4.7","0.2","5454","189","15.5","0.3","21512","726","456427","2852","75675","582","11.2","0.3","34529","1450","35.2","0.5","55675","1116","27.4","0.5","100687","1318","11.6","0.3","72108","1609","10.1","0.3","118281","2104","4.6","0.2","95778","3996","2005287","-555555555","21867","155","60.8","0.4","23909","221","8.9","0.1","20467","446","1.0","0.1","19213","1838","6.2","0.1","28939","947","0.3","0.1","23015","5003","18.6","0.4","15471","307","4.2","0.2","13770","811","47.9","*****","15033","202","34.7","0.1","30515","381","30.2","-888888888.0","(X)","(X)","30.5","-888888888.0","(X)","(X)","21.1","-888888888.0","(X)","(X)",
"0500000US06073","San Diego County, California","1061789","3453","83941","524","82.5","0.2","82838","604","26.5","0.3","20510","719","23.0","0.2","15197","103","3.8","0.1","9153","215","2.3","0.1","5904","207","16.5","0.2","26333","490","703747","3450","95187","760","11.9","0.2","54298","1597","33.3","0.4","76968","1103","33.3","0.4","122392","1528","9.7","0.2","80788","1568","8.5","0.2","132716","1796","3.3","0.1","98822","2846","3022468","-555555555","30715","193","71.1","0.2","33758","280","5.0","0.1","23730","805","0.7","0.1","25422","1842","10.8","0.1","29484","526","0.5","0.1","23730","1840","7.8","0.2","17193","435","4.1","0.1","17329","685","31.1","*****","16561","193","49.7","0.1","41197","349","25.1","-888888888.0","(X)","(X)","25.3","-888888888.0","(X)","(X)","19.3","-888888888.0","(X)","(X)",
"0500000US06075","San Francisco County, California","335956","1928","102267","1242","80.2","0.4","107713","1391","31.6","0.6","24788","1843","21.6","0.4","14394","175","6.4","0.3","9691","214","2.4","0.2","5352","367","11.3","0.3","24578","982","150329","2054","122087","2305","13.2","0.6","51496","4162","28.3","0.8","101005","4999","35.8","0.9","170904","4499","10.1","0.5","88963","3679","7.7","0.5","136650","5562","4.9","0.4","124193","7953","789172","-555555555","45478","547","51.6","0.3","60269","1084","6.2","0.1","25325","1155","0.5","0.1","28325","4859","33.5","0.1","31449","714","0.4","0.1","20031","2543","4.2","0.3","23554","1341","3.6","0.2","29956","2238","14.7","*****","26042","1032","42.1","0.1","67619","1231","27.9","-888888888.0","(X)","(X)","29.7","-888888888.0","(X)","(X)","24.0","-888888888.0","(X)","(X)",
"0500000US06077","San Joaquin County, California","212905","1295","70726","1109","81.3","0.6","71354","1298","17.7","0.6","14100","1142","25.2","0.7","14559","231","6.9","0.4","9348","311","5.3","0.3","5200","290","17.3","0.5","21581","751","158997","1603","77596","1501","12.1","0.6","38556","1521","35.7","0.9","58213","2371","29.1","0.8","104717","2656","10.2","0.6","70543","2875","9.1","0.5","120132","4450","3.9","0.4","93360","4457","673613","-555555555","22851","338","59.2","0.5","25901","415","7.3","0.1","19581","824","1.1","0.1","17223","2247","14.3","0.2","21985","930","0.5","0.1","20772","4337","12.0","0.5","16078","1059","5.6","0.3","12865","963","37.7","*****","14640","422","37.3","0.1","32640","588","29.1","-888888888.0","(X)","(X)","29.5","-888888888.0","(X)","(X)","21.4","-888888888.0","(X)","(X)",
"0500000US06079","San Luis Obispo County, California","102434","980","75904","1678","77.5","0.7","72101","1895","32.5","0.9","21428","1662","29.8","0.8","15861","305","3.5","0.4","8892","639","2.1","0.4","5539","710","21.9","0.8","27548","1213","64250","938","91926","2157","16.3","0.8","64474","3609","30.4","1.3","79995","3574","34.6","1.4","113176","4269","9.1","0.9","78197","7653","7.4","0.7","120300","6329","2.2","0.4","88051","9738","265577","-555555555","29790","599","84.1","0.6","32043","660","2.1","0.1","14707","4011","1.0","0.1","22490","3714","3.1","0.2","29008","3710","0.1","0.1","10505","4939","6.3","0.6","13275","1164","3.2","0.3","17133","4797","19.9","*****","14965","769","72.1","0.1","34646","770","26.9","-888888888.0","(X)","(X)","26.6","-888888888.0","(X)","(X)","20.3","-888888888.0","(X)","(X)",
