"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C02_001E","S1902_C02_001M","S1902_C01_002E","S1902_C01_002M","S1902_C02_002E","S1902_C02_002M","S1902_C01_003E","S1902_C01_003M","S1902_C02_003E","S1902_C02_003M","S1902_C01_004E","S1902_C01_004M","S1902_C02_004E","S1902_C02_004M","S1902_C01_005E","S1902_C01_005M","S1902_C02_005E","S1902_C02_005M","S1902_C01_006E","S1902_C01_006M","S1902_C02_006E","S1902_C02_006M","S1902_C01_007E","S1902_C01_007M","S1902_C02_007E","S1902_C02_007M","S1902_C01_008E","S1902_C01_008M","S1902_C02_008E","S1902_C02_008M","S1902_C01_009E","S1902_C01_009M","S1902_C02_009E","S1902_C02_009M","S1902_C01_010E","S1902_C01_010M","S1902_C02_010E","S1902_C02_010M","S1902_C01_011E","S1902_C01_011M","S1902_C02_011E","S1902_C02_011M","S1902_C01_012E","S1902_C01_012M","S1902_C02_012E","S1902_C02_012M","S1902_C01_013E","S1902_C01_013M","S1902_C02_013E","S1902_C02_013M","S1902_C01_014E","S1902_C01_014M","S1902_C02_014E","S1902_C02_014M","S1902_C01_015E","S1902_C01_015M","S1902_C02_015E","S1902_C02_015M","S1902_C01_016E","S1902_C01_016M","S1902_C02_016E","S1902_C02_016M","S1902_C01_017E","S1902_C01_017M","S1902_C02_017E","S1902_C02_017M","S1902_C01_018E","S1902_C01_018M","S1902_C02_018E","S1902_C02_018M","S1902_C01_019E","S1902_C01_019M","S1902_C02_019E","S1902_C02_019M","S1902_C01_020E","S1902_C01_020M","S1902_C02_020E","S1902_C02_020M","S1902_C01_021E","S1902_C01_021M","S1902_C02_021E","S1902_C02_021M","S1902_C01_022E","S1902_C01_022M","S1902_C02_022E","S1902_C02_022M","S1902_C01_023E","S1902_C01_023M","S1902_C02_023E","S1902_C02_023M","S1902_C01_024E","S1902_C01_024M","S1902_C02_024E","S1902_C02_024M","S1902_C01_025E","S1902_C01_025M","S1902_C02_025E","S1902_C02_025M","S1902_C01_026E","S1902_C01_026M","S1902_C02_026E","S1902_C02_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_027E","S1902_C02_027M",
"Geography","Geographic Area Name","Total!!Estimate!!All households","Total!!Margin of Error!!All households","Mean income (dollars)!!Estimate!!All households","Mean income (dollars)!!Margin of Error!!All households","Total!!Estimate!!All households!!With earnings","Total!!Margin of Error!!All households!!With earnings","Mean income (dollars)!!Estimate!!All households!!With earnings","Mean income (dollars)!!Margin of Error!!All households!!With earnings","Total!!Estimate!!All households!!With interest, dividends, or net rental income","Total!!Margin of Error!!All households!!With interest, dividends, or net rental income","Mean income (dollars)!!Estimate!!All households!!With interest, dividends, or net rental income","Mean income (dollars)!!Margin of Error!!All households!!With interest, dividends, or net rental income","Total!!Estimate!!All households!!With Social Security income","Total!!Margin of Error!!All households!!With Social Security income","Mean income (dollars)!!Estimate!!All households!!With Social Security income","Mean income (dollars)!!Margin of Error!!All households!!With Social Security income","Total!!Estimate!!All households!!With Supplemental Security Income (SSI)","Total!!Margin of Error!!All households!!With Supplemental Security Income (SSI)","Mean income (dollars)!!Estimate!!All households!!With Supplemental Security Income (SSI)","Mean income (dollars)!!Margin of Error!!All households!!With Supplemental Security Income (SSI)","Total!!Estimate!!All households!!With cash public assistance income","Total!!Margin of Error!!All households!!With cash public assistance income","Mean income (dollars)!!Estimate!!All households!!With cash public assistance income","Mean income (dollars)!!Margin of Error!!All households!!With cash public assistance income","Total!!Estimate!!All households!!With retirement income","Total!!Margin of Error!!All households!!With retirement income","Mean income (dollars)!!Estimate!!All households!!With retirement income","Mean income (dollars)!!Margin of Error!!All households!!With retirement income","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!No workers","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!No workers","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!No workers","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!No workers","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!1 worker","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!1 worker","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!1 worker","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!1 worker","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, husband and wife worked","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, husband and wife worked","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, husband and wife worked","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, husband and wife worked","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, other","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, other","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, other","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, other","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, husband and wife worked","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, husband and wife worked","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, husband and wife worked","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, husband and wife worked","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, other","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, other","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, other","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, other","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!White","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!White","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!White","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!White","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Black or African American","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Black or African American","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Black or African American","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Black or African American","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!American Indian and Alaska Native","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!American Indian and Alaska Native","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!American Indian and Alaska Native","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!American Indian and Alaska Native","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Asian","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Asian","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Asian","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Asian","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Some other race","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Some other race","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Some other race","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Some other race","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!Two or more races","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!Two or more races","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!Two or more races","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!Two or more races","Total!!Estimate!!Hispanic or Latino origin (of any race)","Total!!Margin of Error!!Hispanic or Latino origin (of any race)","Mean income (dollars)!!Estimate!!Hispanic or Latino origin (of any race)","Mean income (dollars)!!Margin of Error!!Hispanic or Latino origin (of any race)","Total!!Estimate!!White alone, not Hispanic or Latino","Total!!Margin of Error!!White alone, not Hispanic or Latino","Mean income (dollars)!!Estimate!!White alone, not Hispanic or Latino","Mean income (dollars)!!Margin of Error!!White alone, not Hispanic or Latino","Total!!Estimate!!PERCENT IMPUTED!!Household income in the past 12 months","Total!!Margin of Error!!PERCENT IMPUTED!!Household income in the past 12 months","Mean income (dollars)!!Estimate!!PERCENT IMPUTED!!Household income in the past 12 months","Mean income (dollars)!!Margin of Error!!PERCENT IMPUTED!!Household income in the past 12 months","Total!!Estimate!!PERCENT IMPUTED!!Family income in the past 12 months","Total!!Margin of Error!!PERCENT IMPUTED!!Family income in the past 12 months","Mean income (dollars)!!Estimate!!PERCENT IMPUTED!!Family income in the past 12 months","Mean income (dollars)!!Margin of Error!!PERCENT IMPUTED!!Family income in the past 12 months","Total!!Estimate!!PERCENT IMPUTED!!Individual income in the past 12 months","Total!!Margin of Error!!PERCENT IMPUTED!!Individual income in the past 12 months","Mean income (dollars)!!Estimate!!PERCENT IMPUTED!!Individual income in the past 12 months","Mean income (dollars)!!Margin of Error!!PERCENT IMPUTED!!Individual income in the past 12 months",
"0400000US06","California","12542460","20542","85408","204","80.7","0.1","85703","201","21.9","0.2","22559","289","25.4","0.1","16777","36","5.8","0.1","9791","49","4.0","0.1","5489","48","15.5","0.1","28083","169","8603822","23012","94926","291","13.0","0.1","48901","474","34.4","0.1","75677","368","29.0","0.2","131874","482","10.8","0.1","80979","617","8.6","0.1","131947","667","4.2","0.1","100650","770","37659181","*****","29527","87","62.3","0.1","33390","104","6.0","0.1","23388","190","0.8","0.1","20595","441","13.3","0.1","32804","188","0.4","0.1","22117","717","12.9","0.1","14986","85","4.3","0.1","18008","216","37.9","*****","15814","71","39.7","0.1","43054","146","29.6","(X)","(X)","(X)","30.2","(X)","(X)","(X)","22.1","(X)","(X)","(X)",
"0500000US06001","Alameda County, California","545071","1716","96982","813","82.2","0.3","98622","798","25.7","0.4","18704","1046","22.7","0.3","16570","189","5.5","0.2","9775","217","3.9","0.2","5558","267","15.5","0.3","29779","719","354289","2418","113258","1115","10.9","0.3","53972","2734","33.5","0.5","85833","1729","33.2","0.5","155940","2298","10.1","0.3","92449","2557","8.6","0.3","155262","3371","3.6","0.2","111976","3522","1535248","*****","35763","303","45.6","0.3","43575","515","12.1","0.1","25978","654","0.6","0.1","26906","2685","26.8","0.1","36100","565","0.8","0.1","23630","2147","8.3","0.3","18565","477","5.9","0.2","20447","996","22.5","*****","19465","378","33.7","0.1","51653","599","24.1","(X)","(X)","(X)","24.1","(X)","(X)","(X)","18.4","(X)","(X)","(X)",
"0500000US06003","Alpine County, California","394","80","69097","10095","73.6","7.9","57889","12090","28.7","6.2","12162","5249","46.4","8.4","18129","2374","9.6","4.8","16011","4883","2.3","2.4","4178","2983","32.0","8.4","32741","7603","263","53","87965","13921","17.5","7.5","N","N","34.2","11.1","N","N","25.5","10.3","N","N","12.2","8.0","N","N","7.2","6.7","N","N","3.4","5.3","N","N","1165","214","25527","3920","72.8","6.4","31065","5256","0.6","0.9","-","**","17.5","5.3","11033","2290","1.5","1.2","18965","18603","2.3","2.7","13919","2137","2.9","3.4","6421","2690","2.4","2.1","8150","9153","7.5","5.2","8509","3707","70.6","7.2","31616","5522","32.0","(X)","(X)","(X)","27.0","(X)","(X)","(X)","30.2","(X)","(X)","(X)",
"0500000US06005","Amador County, California","14262","397","69891","4269","64.7","2.1","68018","5398","28.2","2.6","10589","1762","43.0","1.8","17073","809","4.8","1.2","11291","1674","4.1","1.1","6745","1532","34.1","2.3","34479","7276","9525","395","83651","6064","27.6","2.5","56453","5561","34.4","3.8","76180","11434","25.4","2.9","115042","21685","5.2","1.5","91145","14206","5.7","1.5","108378","21523","1.7","0.9","100471","33434","37422","*****","27347","1668","87.6","0.8","29564","1963","2.5","0.3","3201","2095","1.9","0.4","32631","13394","1.4","0.2","14393","3986","0.2","0.2","8120","1566","3.2","0.7","5832","2567","3.3","0.9","11155","3676","12.6","*****","10372","2169","80.0","0.1","31145","2037","26.7","(X)","(X)","(X)","26.1","(X)","(X)","(X)","18.2","(X)","(X)","(X)",
"0500000US06007","Butte County, California","84816","794","59081","1424","69.9","0.9","57524","1578","22.7","0.9","17512","3480","35.0","0.7","16562","324","8.2","0.5","10473","519","4.2","0.4","4739","521","22.2","1.0","25278","1807","51029","1066","70462","2110","21.6","1.2","48987","5890","35.5","1.6","58170","2757","29.2","1.2","95651","3703","7.4","0.7","61218","4055","4.7","0.6","112056","8086","1.7","0.4","91735","10229","220542","*****","23787","507","84.0","0.4","25530","613","1.3","0.2","13410","1944","1.1","0.2","18575","2853","4.3","0.2","16507","1909","0.2","0.1","21803","8991","2.8","0.3","15361","2001","6.2","0.4","12354","1568","14.5","*****","14473","1132","74.8","0.1","26825","664","25.5","(X)","(X)","(X)","24.3","(X)","(X)","(X)","20.5","(X)","(X)","(X)",
"0500000US06009","Calaveras County, California","18702","551","70161","3081","66.5","2.3","70243","4072","29.4","2.4","15475","3373","42.1","1.8","18315","816","7.0","1.6","10436","1253","2.7","0.8","6672","2411","27.6","2.1","29339","3425","12989","565","82407","4192","26.3","2.7","57116","5890","34.9","3.6","73351","5723","28.5","2.9","108234","7994","4.7","1.4","69656","10740","4.7","1.4","145902","31959","0.9","0.7","91013","37285","45147","*****","29329","1295","91.5","0.5","30437","1394","0.9","0.2","23053","7152","1.0","0.4","17216","5936","1.3","0.4","18280","7061","0.0","0.1","N","N","1.5","0.5","22224","9596","3.8","0.7","13841","3371","10.6","*****","18672","2685","83.2","0.1","31586","1492","32.2","(X)","(X)","(X)","32.5","(X)","(X)","(X)","24.6","(X)","(X)","(X)",
"0500000US06011","Colusa County, California","6853","186","63743","3489","77.4","2.7","63643","3834","20.1","2.7","13932","4293","30.0","2.5","16547","1054","4.9","1.4","7945","1818","4.3","1.5","3954","1145","17.8","2.4","21617","3333","4994","239","69459","3965","16.1","2.6","35814","4513","28.6","3.3","57429","6148","29.6","3.4","93027","9011","9.0","1.9","60098","8687","11.6","2.7","95151","12386","5.1","2.1","64531","9552","21366","*****","21579","1137","77.9","3.0","23460","1576","0.9","0.2","17117","8061","0.9","0.4","22596","9125","1.1","0.3","28254","8475","0.1","0.1","25575","15829","14.4","2.9","14136","2196","4.6","1.0","12059","4086","55.9","*****","12805","778","39.0","0.2","34347","2811","21.7","(X)","(X)","(X)","22.8","(X)","(X)","(X)","17.9","(X)","(X)","(X)",
"0500000US06013","Contra Costa County, California","375855","1770","106018","1046","81.3","0.4","106487","1222","29.7","0.5","20651","1122","26.6","0.4","18171","209","4.6","0.3","10185","331","2.8","0.2","5660","371","18.7","0.3","31184","973","265305","2069","121040","1346","11.9","0.4","60894","2718","33.1","0.6","102468","2359","33.0","0.6","160132","2699","10.1","0.4","95538","3550","8.6","0.3","157765","5903","3.2","0.2","115402","5699","1065794","*****","38219","387","63.1","0.3","43575","557","9.1","0.1","26508","1072","0.5","0.1","26796","4334","14.7","0.2","39271","1044","0.5","0.1","23368","3550","6.7","0.3","18213","780","5.4","0.2","19553","1216","24.5","*****","19487","602","47.2","0.1","51289","643","28.0","(X)","(X)","(X)","28.3","(X)","(X)","(X)","21.1","(X)","(X)","(X)",
"0500000US06015","Del Norte County, California","9593","303","53185","2861","65.2","2.8","55073","4053","19.5","2.5","10561","2316","39.5","2.3","13669","908","13.6","2.5","9622","879","8.7","2.0","5509","1208","22.4","2.6","25058","2751","5954","311","64333","3952","22.3","3.1","38646","4483","36.3","3.8","52309","5893","23.3","4.2","93908","12088","9.3","2.2","56174","10627","6.1","2.3","118655","21718","2.8","1.4","88542","26635","28357","*****","19072","1182","75.3","1.4","21931","1430","3.2","0.7","6174","3538","4.6","1.2","19456","5342","2.5","0.5","10513","2554","0.4","0.3","21280","15036","5.5","1.2","6674","2696","8.5","1.3","8821","1894","18.4","*****","8041","2018","64.2","0.1","24112","1637","29.5","(X)","(X)","(X)","32.8","(X)","(X)","(X)","32.9","(X)","(X)","(X)",
