year,county_clean,ed_admissions,ed_visits,ed_total,ed_admit_share,county_name_clean,fips5,population,ed_visits_per_1k,ed_admits_per_1k,log_ed_visits_per_1k
2014,MENDOCINO,3752.0,39099.0,42851.0,0.08755921682107769,MENDOCINO,06045,,,,
2014,MERCED,6519.0,89719.0,96238.0,0.06773831542633887,MERCED,06047,,,,
2014,MODOC,144.0,4169.0,4313.0,0.03338743334106191,MODOC,06049,,,,
2014,MONO,287.0,7457.0,7744.0,0.03706095041322314,MONO,06051,,,,
2014,MONTEREY,16716.0,143595.0,160311.0,0.1042723206766847,MONTEREY,06053,,,,
2014,NAPA,5119.0,32154.0,37273.0,0.13733801947790625,NAPA,06055,,,,
2014,NEVADA,4785.0,38509.0,43294.0,0.11052339816140805,NEVADA,06057,,,,
2014,ORANGE,140815.0,771714.0,912529.0,0.15431290402825554,ORANGE,06059,,,,
2014,PLACER,21738.0,168392.0,190130.0,0.1143322989533477,PLACER,06061,,,,
2014,PLUMAS,625.0,9547.0,10172.0,0.061443177349587104,PLUMAS,06063,,,,
2014,RIVERSIDE,105349.0,678504.0,783853.0,0.13439892428809994,RIVERSIDE,06065,,,,
2014,SACRAMENTO,77601.0,490194.0,567795.0,0.13667080548437377,SACRAMENTO,06067,,,,
2014,SAN BENITO,1415.0,15386.0,16801.0,0.08422117731087435,SAN BENITO,06069,,,,
2014,SAN BERNARDINO,113815.0,729269.0,843084.0,0.13499841059728332,SAN BERNARDINO,06071,,,,
2014,SAN DIEGO,151471.0,813785.0,965256.0,0.15692313748891487,SAN DIEGO,06073,,,,
2014,SAN FRANCISCO,43280.0,224842.0,268122.0,0.16141905550458374,SAN FRANCISCO,06075,,,,
2014,SAN JOAQUIN,34269.0,277254.0,311523.0,0.11000471875270847,SAN JOAQUIN,06077,,,,
2014,SAN LUIS OBISPO,9454.0,85936.0,95390.0,0.09910892127057344,SAN LUIS OBISPO,06079,,,,
2014,SAN MATEO,24178.0,177233.0,201411.0,0.1200430959580162,SAN MATEO,06081,,,,
2014,SANTA BARBARA,16912.0,145899.0,162811.0,0.10387504529792213,SANTA BARBARA,06083,,,,
2014,SANTA CLARA,74643.0,470798.0,545441.0,0.1368488984143106,SANTA CLARA,06085,,,,
2014,SANTA CRUZ,10032.0,65733.0,75765.0,0.1324094238764601,SANTA CRUZ,06087,,,,
2014,SHASTA,13133.0,88676.0,101809.0,0.12899645414452554,SHASTA,06089,,,,
2014,SISKIYOU,1524.0,20401.0,21925.0,0.0695096921322691,SISKIYOU,06093,,,,
2014,SOLANO,17424.0,177342.0,194766.0,0.08946119959335819,SOLANO,06095,,,,
2014,SONOMA,18236.0,140350.0,158586.0,0.11499123503966302,SONOMA,06097,,,,
2014,STANISLAUS,31832.0,224973.0,256805.0,0.1239539728587839,STANISLAUS,06099,,,,
2014,TEHAMA,1907.0,28433.0,30340.0,0.06285431773236651,TEHAMA,06103,,,,
