year,county_name,ed_admissions,ed_visits,ed_facility_count,ed_admit_rate,ed_visits_per_facility
2014,TULARE,17852.0,137736.0,3,0.12961026892025324,45912.0
2014,TUOLUMNE,3546.0,27552.0,1,0.1287020905923345,27552.0
2014,VENTURA,32948.0,221163.0,7,0.14897609455469496,31594.714285714286
2014,YOLO,3429.0,43606.0,2,0.07863596752740448,21803.0
2014,YUBA,7876.0,45814.0,1,0.17191251582485703,45814.0
2015,ALAMEDA,72626.0,565970.0,13,0.12832128911426402,43536.153846153844
2015,AMADOR,1943.0,20422.0,1,0.09514249338948193,20422.0
2015,BUTTE,24719.0,101574.0,4,0.24335952113729892,25393.5
2015,CALAVERAS,874.0,11272.0,1,0.07753726046841732,11272.0
2015,COLUSA,440.0,6907.0,1,0.06370348921384103,6907.0
2015,CONTRA COSTA,47845.0,319015.0,8,0.149977273795903,39876.875
2015,DEL NORTE,1634.0,19258.0,1,0.08484785543670163,19258.0
2015,EL DORADO,5383.0,43574.0,2,0.12353697158856199,21787.0
2015,FRESNO,47757.0,278770.0,6,0.17131326900312085,46461.666666666664
2015,GLENN,206.0,5588.0,1,0.03686471009305655,5588.0
2015,HUMBOLDT,6668.0,58277.0,4,0.11441906755666902,14569.25
2015,IMPERIAL,6462.0,90727.0,2,0.07122466299998897,45363.5
2015,INYO,635.0,9362.0,2,0.06782738731040376,4681.0
2015,KERN,37951.0,318630.0,9,0.1191068009917459,35403.333333333336
2015,KINGS,7351.0,114601.0,2,0.06414429193462536,57300.5
2015,LAKE,2272.0,38870.0,2,0.058451247748906615,19435.0
2015,LASSEN,790.0,10917.0,1,0.07236420261976734,10917.0
2015,LOS ANGELES,544261.0,3010220.0,76,0.18080439303439616,39608.15789473684
2015,MADERA,10985.0,149922.0,2,0.07327143447926256,74961.0
2015,MARIN,9440.0,68929.0,3,0.13695251635741124,22976.333333333332
2015,MARIPOSA,159.0,5844.0,1,0.027207392197125257,5844.0
2015,MENDOCINO,3528.0,46394.0,4,0.07604431607535457,11598.5
2015,MERCED,7461.0,97736.0,2,0.07633829909142997,48868.0
2015,MODOC,163.0,4670.0,2,0.034903640256959315,2335.0
2015,MONO,319.0,8149.0,1,0.03914590747330961,8149.0
2015,MONTEREY,18856.0,157135.0,4,0.11999872720908773,39283.75
2015,NAPA,4731.0,34733.0,2,0.136210520254513,17366.5
2015,NEVADA,4814.0,39114.0,2,0.12307613642174157,19557.0
2015,ORANGE,149975.0,815438.0,24,0.1839195622475283,33976.583333333336
2015,PLACER,22766.0,176873.0,3,0.12871382291248523,58957.666666666664
2015,PLUMAS,672.0,10256.0,3,0.0655226209048362,3418.6666666666665
2015,RIVERSIDE,112504.0,743201.0,16,0.1513776219353849,46450.0625
2015,SACRAMENTO,77975.0,536549.0,9,0.14532689465454227,59616.555555555555
2015,SAN BENITO,1303.0,17156.0,1,0.07595010491956167,17156.0
2015,SAN BERNARDINO,109096.0,762508.0,17,0.14307522019441107,44853.41176470588
2015,SAN DIEGO,156323.0,857147.0,17,0.18237595184956606,50420.41176470588
2015,SAN FRANCISCO,45126.0,245771.0,9,0.18360994584389534,27307.88888888889
2015,SAN JOAQUIN,37846.0,306002.0,7,0.12367893020307057,43714.57142857143
2015,SAN LUIS OBISPO,9770.0,95697.0,4,0.10209306456837727,23924.25
2015,SAN MATEO,24604.0,187617.0,7,0.13113950228390817,26802.428571428572
2015,SANTA BARBARA,17817.0,159228.0,5,0.11189614891853192,31845.6
2015,SANTA CLARA,80305.0,499681.0,9,0.16071253459707294,55520.11111111111
2015,SANTA CRUZ,10702.0,72680.0,2,0.1472482113373693,36340.0
2015,SHASTA,13273.0,94383.0,3,0.14062913872201563,31461.0
2015,SISKIYOU,1651.0,21350.0,2,0.07733021077283372,10675.0
2015,SOLANO,18085.0,191177.0,4,0.09459819957421656,47794.25
2015,SONOMA,18969.0,152098.0,7,0.12471564386119476,21728.285714285714
2015,STANISLAUS,33538.0,239370.0,4,0.14010945398337302,59842.5
2015,TEHAMA,1921.0,30568.0,1,0.06284349646689348,30568.0
2015,TRINITY,307.0,5048.0,1,0.0608161648177496,5048.0
2015,TULARE,19472.0,144199.0,3,0.1350356105104751,48066.333333333336
2015,TUOLUMNE,3397.0,30146.0,1,0.1126849333244875,30146.0
2015,VENTURA,36038.0,237117.0,7,0.15198404163345522,33873.857142857145
2015,YOLO,4123.0,47730.0,2,0.08638173056777708,23865.0
2015,YUBA,7543.0,52146.0,1,0.14465155524872472,52146.0
2016,ALAMEDA,73192.0,574350.0,13,0.12743449116392444,44180.769230769234
2016,AMADOR,1860.0,22002.0,1,0.08453776929370058,22002.0
2016,BUTTE,25763.0,105393.0,4,0.24444697465676088,26348.25
2016,CALAVERAS,845.0,12469.0,1,0.06776806480070575,12469.0
2016,COLUSA,86.0,2118.0,1,0.04060434372049103,2118.0
2016,CONTRA COSTA,43877.0,316931.0,7,0.1384433835756048,45275.857142857145
2016,DEL NORTE,1632.0,19705.0,1,0.08282161887845725,19705.0
2016,EL DORADO,5359.0,43225.0,2,0.12397917871602082,21612.5
2016,FRESNO,49502.0,276939.0,6,0.17874694427292653,46156.5
2016,GLENN,203.0,6520.0,1,0.031134969325153375,6520.0
2016,HUMBOLDT,7212.0,59770.0,4,0.12066253973565334,14942.5
2016,IMPERIAL,6629.0,90303.0,2,0.07340841389544091,45151.5
2016,INYO,617.0,10426.0,2,0.05917897563782851,5213.0
2016,KERN,38206.0,329727.0,10,0.11587161500271437,32972.7
2016,KINGS,7410.0,117483.0,1,0.06307295523607671,117483.0
2016,LAKE,2404.0,39850.0,2,0.06032622333751569,19925.0
2016,LASSEN,633.0,11289.0,1,0.05607228275312251,11289.0
2016,LOS ANGELES,544427.0,3136727.0,78,0.1735653118680714,40214.44871794872
2016,MADERA,10225.0,151155.0,2,0.06764579405246271,75577.5
2016,MARIN,9644.0,68982.0,3,0.1398045867037778,22994.0
2016,MARIPOSA,139.0,6036.0,1,0.023028495692511596,6036.0
2016,MENDOCINO,3430.0,49784.0,3,0.0688976377952756,16594.666666666668
2016,MERCED,9024.0,95043.0,2,0.0949464979009501,47521.5
2016,MODOC,146.0,4450.0,2,0.03280898876404494,2225.0
2016,MONO,400.0,9153.0,1,0.043701518627772315,9153.0
2016,MONTEREY,20665.0,155688.0,4,0.1327334155490468,38922.0
2016,NAPA,5155.0,33307.0,2,0.15477227009337377,16653.5
2016,NEVADA,4862.0,39879.0,2,0.12191880438325936,19939.5
2016,ORANGE,152402.0,832740.0,25,0.18301270504599274,33309.6
2016,PLACER,25633.0,186690.0,3,0.13730248004713697,62230.0
2016,PLUMAS,644.0,11286.0,3,0.057061846535530744,3762.0
2016,RIVERSIDE,114094.0,777343.0,16,0.1467743325661902,48583.9375
2016,SACRAMENTO,77495.0,548237.0,8,0.14135310093992196,68529.625
2016,SAN BENITO,1386.0,18314.0,1,0.07567980779731354,18314.0
2016,SAN BERNARDINO,112434.0,774930.0,17,0.1450892338662847,45584.117647058825
2016,SAN DIEGO,156633.0,858361.0,15,0.18247916669093772,57224.066666666666
2016,SAN FRANCISCO,45121.0,247249.0,9,0.18249214354759777,27472.11111111111
2016,SAN JOAQUIN,38581.0,326636.0,7,0.11811619049951629,46662.28571428572
