county,year,total_op_revenue,total_op_expense,total_net_patient_rev,total_discharges,total_patient_days,total_ed_visits,total_medi_cal_rev,n_hospitals,operating_margin,cost_per_discharge,cost_per_patient_day,ed_per_discharge,ed_per_patient_day,medi_cal_rev_share
CONTRA COSTA,2023,4146960470.0,4187655063.0,3975077625.0,8403.0,359351.0,353180.0,798089265.0,8,-0.009813113313809813,498352.38164941093,11653.383636055,42.03022729977389,0.9828273749064286,0.2007732528242137
DEL NORTE,2012,0.0,0.0,0.0,509.0,0.0,0.0,0.0,1,,0.0,,0.0,,
DEL NORTE,2013,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,,0.0,,0.0,,
DEL NORTE,2014,70430905.0,61365408.0,69929184.0,400.0,6735.0,17872.0,17316425.0,1,0.12871475952211603,153413.52,9111.419153674833,44.68,2.653600593912398,0.247628014649792
DEL NORTE,2015,67953348.0,64123080.0,67522003.0,377.0,6798.0,19282.0,21882802.0,1,0.05636614107666925,170087.74535809018,9432.639011473962,51.145888594164454,2.8364224771991764,0.3240840174720528
DEL NORTE,2016,74559716.0,78146632.0,74146426.0,502.0,8037.0,20016.0,23799484.0,1,-0.04810796221380457,155670.58167330676,9723.35846708971,39.87250996015936,2.490481522956327,0.3209795169358534
DEL NORTE,2017,82270388.0,81131655.0,81298528.0,415.0,9533.0,20726.0,25428232.0,1,0.013841347144248305,195497.9638554217,8510.611035350887,49.9421686746988,2.174131962656037,0.31277604435839235
DEL NORTE,2018,89798540.0,83257292.0,89124867.0,537.0,9558.0,17665.0,30545428.0,1,0.07284358966192546,155041.51210428306,8710.74408872149,32.89571694599628,1.848189997907512,0.34272621130531394
DEL NORTE,2019,96029338.0,85890500.0,95299475.0,519.0,9537.0,18521.0,24141849.0,1,0.10558062995290043,165492.2928709056,9006.029149627766,35.6859344894027,1.9420153087973158,0.25332614896356986
DEL NORTE,2020,100599155.0,92738491.0,88159860.0,531.0,8015.0,13846.0,22608187.0,1,0.0781384694533468,174648.75894538607,11570.6164691204,26.07532956685499,1.7275109170305676,0.2564453596001627
DEL NORTE,2021,101933393.0,94195478.0,101466201.0,483.0,9005.0,13997.0,26065244.0,1,0.07591148270714387,195021.69358178054,10460.352915047197,28.979296066252587,1.5543586896168795,0.256885975261851
DEL NORTE,2022,108340881.0,103251354.0,108067330.0,382.0,9767.0,17001.0,26309932.0,1,0.04697697630869367,270291.5026178011,10571.45018941333,44.50523560209424,1.7406573154499847,0.24345870301413017
DEL NORTE,2023,108308135.0,106090586.0,107954424.0,396.0,8896.0,17312.0,29292974.0,1,0.020474445432930775,267905.5202020202,11925.650404676258,43.717171717171716,1.9460431654676258,0.27134574864666966
EL DORADO,2012,0.0,0.0,0.0,822.0,0.0,0.0,0.0,3,,0.0,,0.0,,
EL DORADO,2013,0.0,0.0,0.0,583.0,0.0,0.0,0.0,3,,0.0,,0.0,,
EL DORADO,2014,336721478.0,313720186.0,330500675.0,535.0,51236.0,44725.0,31534816.0,3,0.06830954810669963,586392.8710280374,6123.042118822703,83.59813084112149,0.8729213834022953,0.09541528470403275
EL DORADO,2015,372037745.0,321683096.0,366982984.0,668.0,49319.0,48933.0,66815176.0,3,0.13534822656233442,481561.52095808386,6522.498347492853,73.25299401197604,0.9921734017315842,0.1820661417914679
EL DORADO,2016,385489334.0,345148463.0,382678413.0,657.0,51288.0,48574.0,53783951.0,3,0.10464847517674769,525340.1263318113,6729.614393230385,73.93302891933028,0.9470831383559507,0.14054608039779867
EL DORADO,2017,372575742.0,366530287.0,370515274.0,779.0,50551.0,47336.0,46644502.0,3,0.01622611007240509,470513.8472400514,7250.702993016953,60.76508344030809,0.9364008624953017,0.12589090186873106
EL DORADO,2018,435240085.0,396625901.0,433017122.0,647.0,50706.0,46885.0,84296855.0,3,0.08871927317999674,613023.030911901,7822.070386147596,72.46522411128285,0.9246440263479667,0.19467326051832196
EL DORADO,2019,426217814.0,416608815.0,422259233.0,847.0,50331.0,46060.0,75158315.0,3,0.02254480850957581,491864.0082644628,8277.380044108006,54.3801652892562,0.9151417615386144,0.17799093335633467
EL DORADO,2020,461515872.0,420386535.0,427105862.0,740.0,42202.0,39912.0,87869050.0,3,0.08911792528773528,568089.9121621621,9961.29413297948,53.935135135135134,0.9457371688545566,0.20573131351683485
EL DORADO,2021,455673617.0,446536957.0,448649893.0,758.0,42752.0,40585.0,88329895.0,3,0.02005088655374138,589098.8878627968,10444.82028910928,53.54221635883905,0.9493123128742516,0.19687934039025837
EL DORADO,2022,470553986.0,484319170.0,458742947.0,687.0,42929.0,46207.0,75793376.0,3,-0.029253145036582478,704976.9577874818,11281.864706841528,67.25909752547307,1.0763586386824757,0.1652197085440967
EL DORADO,2023,497581319.0,497880779.0,492557837.0,678.0,41841.0,49368.0,80624768.0,3,-0.0006018312757436941,734337.4321533924,11899.35180803518,72.8141592920354,1.1798953179895317,0.16368589015060175
FRESNO,2012,0.0,0.0,0.0,47365.0,0.0,0.0,0.0,9,,0.0,,0.0,,
FRESNO,2013,0.0,0.0,0.0,63852.0,0.0,0.0,0.0,9,,0.0,,0.0,,
FRESNO,2014,1744143929.0,1705931539.0,1710583180.0,65246.0,448676.0,251559.0,461256417.0,9,0.021908965977314135,26146.14748796861,3802.1457332239747,3.855546700180854,0.5606696145993991,0.2696486335145655
FRESNO,2015,2096279077.0,1980935622.0,2059293079.0,61135.0,464376.0,279081.0,792936735.0,10,0.05502294816827006,32402.643690193832,4265.8010362292625,4.564995501758403,0.6009806708357021,0.3850528820235014
FRESNO,2016,2238513995.0,2111860304.0,2196842513.0,63326.0,489212.0,278670.0,834329305.0,9,0.056579360809401597,33349.024160692294,4316.861205366999,4.400562170356568,0.5696303443088068,0.37978566968855815
FRESNO,2017,2271723208.0,2138064442.0,2232984042.0,63661.0,493618.0,287454.0,858943946.0,9,0.058835850040759016,33585.153264950284,4331.415065901162,4.515386186205055,0.5823410005307748,0.3846619276466822
FRESNO,2018,2460686429.0,2273972050.0,2413845056.0,34740.0,505721.0,296296.0,964488461.0,9,0.07587898108410301,65456.881116868164,4496.495201899862,8.528957973517558,0.5858882664552194,0.39956519106419397
FRESNO,2019,2535903194.0,2360758777.0,2489243338.0,9402.0,516125.0,304919.0,983979145.0,8,0.06906589234730859,251091.1271006169,4574.005864858319,32.43129121463518,0.5907851780092032,0.3952924689920371
FRESNO,2020,2562283546.0,2491657064.0,2456894025.0,9422.0,496812.0,271204.0,924531125.0,8,0.027563882268320978,264450.9726172787,5015.291627416407,28.7841222670346,0.5458885856219254,0.37630077471493706
FRESNO,2021,3284480674.0,3170413222.0,3109603554.0,9495.0,528299.0,255907.0,918414205.0,8,0.0347292200264595,333903.44623486046,6001.172105190432,26.951764086361244,0.4843980397464315,0.2953476830892508
FRESNO,2022,3617869133.0,3584934500.0,3337536477.0,11120.0,569497.0,258277.0,1067730553.0,8,0.009103323472811752,322386.19604316546,6294.91375722787,23.22634892086331,0.4535177533858826,0.3199157703168378
FRESNO,2023,3949586446.0,3891374264.0,3561841387.0,11736.0,567811.0,324301.0,1309693059.0,8,0.014738804377596348,331575.857532379,6853.291436763289,27.633009543285617,0.5711425104480188,0.36770111768034214
GLENN,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,
GLENN,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,
GLENN,2014,12191050.0,13718033.0,11374614.0,0.0,715.0,5003.0,1336290.0,1,-0.12525442845366067,,19186.06013986014,,6.997202797202797,0.11748003053114593
GLENN,2015,15109054.0,14563581.0,11595002.0,0.0,794.0,5806.0,4802430.0,1,0.03610239264483402,,18342.041561712846,,7.312342569269521,0.4141810411071943
GLENN,2016,14352038.0,14221244.0,10638612.0,0.0,920.0,6252.0,3935149.0,1,0.00911327018504271,,15457.873913043479,,6.7956521739130435,0.3698930837970216
GLENN,2017,12554997.0,15034809.0,11449013.0,0.0,1418.0,6641.0,4418058.0,1,-0.19751593727979386,,10602.827221438645,,4.6833568406205925,0.3858898579292381
GLENN,2018,15916585.0,17040387.0,14981384.0,0.0,3127.0,6069.0,5406541.0,1,-0.07060572352674899,,5449.436200831467,,1.940837863767189,0.36088394770469806
GLENN,2019,21888078.0,26350573.0,20881172.0,0.0,6300.0,6123.0,6730618.0,1,-0.20387788274511814,,4182.630634920635,,0.9719047619047619,0.3223295129219758
GLENN,2020,27747820.0,24352037.0,21307300.0,0.0,7039.0,5973.0,3061833.0,1,0.12238017256851169,,3459.5875834635603,,0.848558033811621,0.1436987792916043
GLENN,2021,26236825.0,34852103.0,25832827.0,0.0,9231.0,5049.0,3267919.0,1,-0.3283658750630078,,3775.5501029140937,,0.5469613259668509,0.1265025697729482
GLENN,2022,29137783.0,28976597.0,27185312.0,284.0,7344.0,6781.0,3365268.0,1,0.005531855323378584,102030.27112676056,3945.615059912854,23.87676056338028,0.923338779956427,0.12378993480008617
GLENN,2023,29233951.0,36327784.0,28674864.0,225.0,6766.0,6367.0,5118685.0,1,-0.24265734727406502,161456.8177777778,5369.1670115282295,28.297777777777778,0.941028672775643,0.17850773416048285
HUMBOLDT,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,,,,,,
HUMBOLDT,2013,0.0,0.0,0.0,632.0,0.0,0.0,0.0,4,,0.0,,0.0,,
HUMBOLDT,2014,307839044.0,290692477.0,302682654.0,595.0,47348.0,55078.0,37971328.0,4,0.05569977991485706,488558.7848739496,6139.487982596942,92.56806722689076,1.163259271774943,0.12544930308427915
HUMBOLDT,2015,366619526.0,319332177.0,362660891.0,558.0,50276.0,57846.0,103928129.0,4,0.12898207991245944,572279.8870967742,6351.582802927838,103.66666666666667,1.1505688598933885,0.28657109597185654
HUMBOLDT,2016,374743540.0,328658442.0,371041054.0,0.0,49847.0,60086.0,98634973.0,4,0.12297769829467907,,6593.344474090718,,1.2054085501635003,0.2658330444479602
HUMBOLDT,2017,400498046.0,356254641.0,397287695.0,0.0,52140.0,56714.0,86263714.0,4,0.1104709634463485,,6832.655178365938,,1.0877253548139625,0.2171316028300348
HUMBOLDT,2018,419761785.0,384666623.0,416435020.0,0.0,54768.0,53929.0,106490586.0,4,0.08360732980969195,,7023.565275343266,,0.9846808355243938,0.2557195742087205
HUMBOLDT,2019,416263118.0,392699144.0,411677772.0,0.0,52551.0,54052.0,107966947.0,4,0.05660836375131366,,7472.7244771745545,,1.0285627295389241,0.2622608125658045
HUMBOLDT,2020,439250671.0,397423132.0,406054493.0,5383.0,52743.0,50012.0,132399084.0,4,0.09522475834760877,73829.30187627717,7535.087727281345,9.290730076165707,0.9482206169539086,0.32606235439438913
HUMBOLDT,2021,459552853.0,408098692.0,432198950.0,5130.0,54949.0,44451.0,129168541.0,4,0.11196570898015946,79551.40194931773,7426.862945640503,8.664912280701754,0.808950117381572,0.2988636159342821
HUMBOLDT,2022,423697643.0,476518723.0,413548654.0,2844.0,55108.0,48358.0,110668199.0,4,-0.12466691961276735,167552.29360056258,8646.997223633593,17.00351617440225,0.8775132467155404,0.26760623672589684
HUMBOLDT,2023,451529651.0,522048570.0,447206862.0,2330.0,50106.0,55392.0,98736719.0,4,-0.15617782540708494,224055.18025751074,10418.883367261406,23.773390557939916,1.1054963477427853,0.2207853398278133
IMPERIAL,2012,0.0,0.0,0.0,2638.0,0.0,0.0,0.0,2,,0.0,,0.0,,
IMPERIAL,2013,0.0,0.0,0.0,2845.0,0.0,0.0,0.0,2,,0.0,,0.0,,
IMPERIAL,2014,214292773.0,214977195.0,211925028.0,0.0,37565.0,85265.0,68445969.0,2,-0.0031938641253198025,,5722.805670171702,,2.2697990150405962,0.3229725608435451
IMPERIAL,2015,233815569.0,220226032.0,231196516.0,0.0,37905.0,91248.0,106257030.0,2,0.0581207532848251,,5809.946761640945,,2.407281361297982,0.45959615585210634
IMPERIAL,2016,240966959.0,240342851.0,238598662.0,0.0,38607.0,96711.0,103714168.0,2,0.00259001484099735,,6225.36977750149,,2.505012044447898,0.43468042582736693
IMPERIAL,2017,245317647.0,263232245.0,237689036.0,0.0,37175.0,90784.0,116910926.0,2,-0.07302612844643826,,7080.894283792872,,2.4420712844653667,0.4918650349526429
IMPERIAL,2018,279379673.0,281850676.0,274592106.0,5800.0,41279.0,90265.0,131853754.0,2,-0.008844605527188801,48594.94413793104,6827.943409481819,15.562931034482759,2.186705104290317,0.48018042441467707
IMPERIAL,2019,284057570.0,300203544.0,279303566.0,0.0,42376.0,85835.0,120980236.0,2,-0.05684049891717373,,7084.282235227487,,2.0255569190107607,0.4331496290312312
IMPERIAL,2020,264728208.0,302795525.0,259722186.0,5224.0,40111.0,79401.0,117075038.0,2,-0.14379773612942676,57962.38993108729,7548.939817007803,15.19927258805513,1.9795317992570616,0.4507702626528794
IMPERIAL,2021,292113139.0,329200089.0,283419202.0,4932.0,47714.0,59795.0,131982667.0,2,-0.12696091016980923,66747.78771289538,6899.444376912436,12.123884833738849,1.2531961269229157,0.46568004591305
IMPERIAL,2022,302842876.0,336411047.0,294912088.0,4622.0,44577.0,76361.0,136106916.0,2,-0.11084352203814099,72784.7353959325,7546.740404244341,16.521202942449158,1.7130134374228863,0.4615169114397237
IMPERIAL,2023,283939525.0,324205941.0,276726815.0,0.0,41845.0,76524.0,141323698.0,2,-0.14181335268487189,,7747.782076711674,,1.8287489544748476,0.5106975195013176
INYO,2012,0.0,0.0,0.0,272.0,0.0,0.0,0.0,2,,0.0,,0.0,,
INYO,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,,,,,
INYO,2014,78530354.0,73894882.0,75670957.0,0.0,13231.0,8771.0,18824616.0,2,0.059027774152145045,,5584.980878240496,,0.6629128561711133,0.24876936603299465
INYO,2015,77871388.0,77672020.0,76453498.0,0.0,12873.0,9266.0,12078363.0,2,0.002560221476982021,,6033.715528625806,,0.7198011341567622,0.157983131131554
INYO,2016,78944037.0,77185174.0,78020970.0,56.0,8945.0,9863.0,15481921.0,2,0.022279871499350862,1378306.6785714286,8628.862381218558,176.125,1.1026271660145333,0.19843281876654442
INYO,2017,86588485.0,88319440.0,82548215.0,79.0,12274.0,11068.0,17266555.0,2,-0.01999059112767708,1117967.594936709,7195.6525989897345,140.1012658227848,0.9017435228939221,0.20916933212910782
INYO,2018,99141656.0,94045698.0,95952258.0,11.0,8273.0,10407.0,19467305.0,2,0.051400775472219266,8549608.909090908,11367.78653450985,946.0909090909091,1.2579475401909828,0.2028853244912694
INYO,2019,107667326.0,104974376.0,102916893.0,0.0,12031.0,10533.0,19280018.0,2,0.02501176633661358,,8725.324245698612,,0.8754883218352589,0.18733579530038863
INYO,2020,94115771.0,97309118.0,89335617.0,130.0,13894.0,9713.0,20163399.0,2,-0.033929988205696156,748531.676923077,7003.679142075716,74.71538461538462,0.6990787390240392,0.22570392053149418
INYO,2021,117475319.0,113966841.0,109582645.0,17.0,13628.0,8470.0,26038420.0,2,0.0298656605478126,6703931.823529412,8362.697461109481,498.2352941176471,0.6215145289110654,0.2376144507189072
INYO,2022,111625337.0,128519530.0,102856106.0,21.0,12968.0,11003.0,15454986.0,2,-0.151347296716336,6119977.619047619,9910.512800740284,523.952380952381,0.84847316471314,0.15025832302070624
INYO,2023,107025162.0,130660241.0,105167426.0,76.0,12718.0,12437.0,6156145.0,2,-0.22083665708443403,1719213.6973684211,10273.646878440006,163.64473684210526,0.977905331026891,0.05853661379902937
KERN,2012,0.0,0.0,0.0,10621.0,0.0,0.0,0.0,11,,0.0,,0.0,,
KERN,2013,0.0,0.0,0.0,11325.0,0.0,0.0,0.0,10,,0.0,,0.0,,
KERN,2014,1578280411.0,1529685783.0,1552313692.0,10765.0,345588.0,310602.0,448109587.0,11,0.030789603457861074,142098.07552252672,4426.327832563631,28.852949372967952,0.8987638459668739,0.2886720572712696
KERN,2015,1754084431.0,1637824731.0,1727526400.0,9461.0,353260.0,327817.0,563932491.0,11,0.06627942073103094,173113.27882887644,4636.31526637604,34.64929711446993,0.9279765611730737,0.3264392897266288
KERN,2016,1812473252.0,1754610714.0,1787243355.0,9892.0,366302.0,348730.0,631796381.0,12,0.03192463002482974,177376.74019409623,4790.065885526151,35.253740396279824,0.9520286539522034,0.3535032759990315
KERN,2017,1838652105.0,1820600431.0,1818615878.0,5262.0,361635.0,360994.0,624302562.0,12,0.009817884498601218,345990.19973394147,5034.35903880985,68.60395286963131,0.9982274945732575,0.3432844558063404
KERN,2018,1999358221.0,1937471384.0,1929381690.0,2998.0,352854.0,333530.0,713772534.0,13,0.030953351105359524,646254.6310873916,5490.858496715356,111.25083388925951,0.945235139746184,0.36994884822401314
KERN,2019,2124240091.0,2023345558.0,2019685795.0,40473.0,348149.0,343938.0,770940064.0,12,0.047496765279720916,49992.47789884615,5811.723020890481,8.497961604032318,0.9879046040632028,0.3817128713330382
KERN,2020,2204642851.0,2137587459.0,2052225766.0,38657.0,345816.0,304282.0,778221290.0,12,0.030415535092037455,55296.25834907003,6181.285594073149,7.871329901440878,0.8798956670599394,0.3792084198985737
KERN,2021,2412266540.0,2346153454.0,2258550252.0,4485.0,369834.0,275153.0,839311789.0,12,0.02740704018553439,523111.1380156076,6343.801419015018,61.34960981047938,0.7439905471103252,0.3716152820849434
KERN,2022,2379610208.0,2449716648.0,2280693076.0,7012.0,370545.0,315507.0,877609835.0,13,-0.029461312514255277,349360.6172276098,6611.117807553738,44.99529378208785,0.8514674331052908,0.38479962263892104
KERN,2023,2512115991.0,2540641177.0,2414574470.0,4553.0,367771.0,343984.0,931168090.0,13,-0.011355043358744337,558014.754447617,6908.215103964151,75.55106523171536,0.9353211645290139,0.38564480059295914
KINGS,2012,0.0,0.0,0.0,1811.0,0.0,0.0,0.0,1,,0.0,,0.0,,
KINGS,2013,0.0,0.0,0.0,3265.0,0.0,0.0,0.0,2,,0.0,,0.0,,
KINGS,2014,330091321.0,313153015.0,324742227.0,0.0,43393.0,103816.0,154417084.0,2,0.051313999861268694,,7216.671237296338,,2.3924596133016847,0.47550663622196565
KINGS,2015,382588858.0,318900252.0,372806491.0,0.0,46274.0,121872.0,154103815.0,2,0.1664674876653099,,6891.564420624973,,2.6337035916497387,0.4133614052336873
KINGS,2016,315884558.0,252454810.0,313512401.0,0.0,46541.0,124069.0,145260784.0,1,0.20080040759700574,,5424.352936120839,,2.665800047270149,0.46333345518922553
KINGS,2017,337684917.0,270886430.0,335608030.0,0.0,45399.0,114815.0,164381771.0,1,0.19781306074739488,,5966.792880900461,,2.529020463005793,0.4898028542404066
KINGS,2018,317991976.0,278959338.0,314237089.0,0.0,44083.0,112423.0,150495648.0,1,0.12274724189895911,,6328.047954993988,,2.5502574688655493,0.47892388667080604
KINGS,2019,341278055.0,290899182.0,338938205.0,0.0,42514.0,102121.0,163359509.0,1,0.14761826101007286,,6842.432657477537,,2.402055793385708,0.4819743144624254
KINGS,2020,345217292.0,316507937.0,333964512.0,0.0,49388.0,81022.0,169080478.0,1,0.08316314294012828,,6408.600004049566,,1.640519964363813,0.506282769350056
KINGS,2021,414549329.0,341520930.0,396673932.0,0.0,52519.0,79078.0,181581142.0,1,0.17616335111713569,,6502.807174546355,,1.5057026980711743,0.4577592005718188
KINGS,2022,373488639.0,348171320.0,364255798.0,0.0,44069.0,91755.0,178650538.0,1,0.0677860485068195,,7900.594976060269,,2.0820758356214117,0.4904535191502978
KINGS,2023,404464361.0,363480377.0,388912672.0,0.0,39638.0,94524.0,168286166.0,1,0.10132903650316918,,9169.99790604975,,2.3846813663656086,0.43270939240570694
LAKE,2012,0.0,0.0,0.0,419.0,0.0,0.0,0.0,2,,0.0,,0.0,,
LAKE,2013,0.0,0.0,0.0,3166.0,0.0,0.0,0.0,2,,0.0,,0.0,,
LAKE,2014,136747690.0,141324805.0,134613853.0,274.0,11481.0,38540.0,50831632.0,2,-0.03347124181768628,515783.9598540146,12309.450831809076,140.65693430656935,3.356850448567198,0.3776107054895754
LAKE,2015,156026813.0,146085300.0,152654320.0,608.0,12114.0,41067.0,58442791.0,2,0.06371669592456522,240271.875,12059.212481426448,67.54440789473684,3.390044576523031,0.3828440033665605
LAKE,2016,170055572.0,165895941.0,168139956.0,589.0,11798.0,41879.0,72669898.0,2,0.02446042167909676,281656.94567062816,14061.361332429226,71.1018675721562,3.5496694354975418,0.4321988641414894
LAKE,2017,183992916.0,179598779.0,182357438.0,529.0,12362.0,43236.0,80079826.0,2,0.02388209880863022,339506.19848771265,14528.294693415304,81.73156899810964,3.4974923151593593,0.43913660379457625
LAKE,2018,194525297.0,187312854.0,193108720.0,548.0,12037.0,42009.0,85676331.0,2,0.03707714683504634,341811.7773722628,15561.423444379829,76.6587591240876,3.489989199966769,0.44366888766079543
LAKE,2019,204588706.0,204402679.0,202908589.0,454.0,12754.0,41776.0,80392271.0,2,0.0009092730661290756,450226.16519823787,16026.554727928493,92.01762114537445,3.275521405049396,0.3961994482155706
LAKE,2020,234701005.0,229928886.0,211220674.0,700.0,11589.0,32799.0,71423540.0,2,0.020332759120481825,328469.83714285714,19840.269738545172,46.855714285714285,2.830183794977996,0.3381465395759508
LAKE,2021,251189718.0,262452621.0,243579225.0,547.0,12463.0,34587.0,78992480.0,2,-0.04483823259039608,479803.69469835464,21058.54296718286,63.23034734917733,2.7751745165690442,0.3242989216342239
LAKE,2022,281519085.0,284128415.0,262330174.0,542.0,12807.0,39025.0,91761241.0,2,-0.009268749932176001,524222.16789667896,22185.399781369564,72.00184501845018,3.0471617084406963,0.34979293308439613
LAKE,2023,297295764.0,299696174.0,282463346.0,695.0,12595.0,39401.0,89894605.0,2,-0.008074148005687697,431217.5165467626,23794.853036919412,56.692086330935254,3.1283048828900357,0.31825228396182775
LASSEN,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,
LASSEN,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,
LASSEN,2014,40238989.0,32672677.0,40217246.0,0.0,3824.0,10193.0,9252151.0,1,0.18803434648917247,,8544.11009414226,,2.665533472803347,0.23005431550434854
LASSEN,2015,40746220.0,33257807.0,40725692.0,0.0,3649.0,11284.0,8903985.0,1,0.18378178392989583,,9114.224993148808,,3.092354069608112,0.21863311739429744
LASSEN,2016,40213386.0,31346350.0,40189419.0,0.0,3105.0,11754.0,9312988.0,1,0.22049961174619814,,10095.442834138486,,3.785507246376812,0.23172736087575688
LASSEN,2017,40194584.0,33232301.0,40168718.0,0.0,3140.0,11476.0,8916602.0,1,0.17321445595754892,,10583.53535031847,,3.654777070063694,0.22197875471156436
LASSEN,2018,41608315.0,37423309.0,41559119.0,0.0,3366.0,10716.0,8313668.0,1,0.10058100165796188,,11118.035947712418,,3.1836007130124777,0.20004437533914038
LASSEN,2019,41280263.0,38353540.0,41247283.0,0.0,3421.0,11055.0,8814179.0,1,0.07089884577528006,,11211.207249342298,,3.2315112540192925,0.21369114178987256
LASSEN,2020,43372426.0,40514565.0,40618600.0,0.0,3051.0,9504.0,7860027.0,1,0.06589119547981936,,13279.110127826942,,3.1150442477876106,0.19350807265636924
LASSEN,2021,43728532.0,45032150.0,42849406.0,0.0,3473.0,10141.0,7331117.0,1,-0.02981161132964628,,12966.354736539015,,2.9199539303196085,0.17109028302516024
LASSEN,2022,43826617.0,48058483.0,43050007.0,0.0,3159.0,10639.0,6739363.0,1,-0.09655926671228127,,15213.19499841722,,3.3678379233934788,0.1565473148471265
LASSEN,2023,42930824.0,47883623.0,42853681.0,0.0,2873.0,10744.0,7146896.0,1,-0.11536696803210672,,16666.767490428123,,3.739644970414201,0.16677437814501864
LOS ANGELES,2012,0.0,0.0,0.0,302961.0,0.0,0.0,0.0,93,,0.0,,0.0,,
LOS ANGELES,2013,0.0,0.0,0.0,183521.0,0.0,0.0,0.0,90,,0.0,,0.0,,
LOS ANGELES,2014,37613939184.0,35864733416.0,36352427768.0,192995.0,5133479.0,2518491.0,6177133749.0,90,0.04650418982822376,185832.44859193242,6986.4381282167515,13.049514236120107,0.49060120826441483,0.1699235547188833
LOS ANGELES,2015,41937855397.0,39645986658.0,40607884407.0,190585.0,5076501.0,2592847.0,8117762121.0,87,0.05464916403817701,208022.5970459375,7809.707248752635,13.604675079360915,0.5107547501714271,0.19990605862738955
LOS ANGELES,2016,44473657731.0,42436691834.0,43324848864.0,200910.0,5171755.0,2808985.0,8587474318.0,90,0.04580162732106807,211222.39726245584,8205.47219154813,13.98131003932109,0.5431396112151484,0.1982112931301096
LOS ANGELES,2017,45930088870.0,43380469009.0,43044857641.0,205273.0,5284773.0,2905973.0,8806622231.0,90,0.05551088455797277,211330.61342212567,8208.577550823848,14.156625566927945,0.5498765982947612,0.20459173786677223
LOS ANGELES,2018,48949396202.0,45967690342.0,45819157016.0,194931.0,5214448.0,2808632.0,10033158500.0,88,0.06091404779939189,235815.18764075494,8815.447069756952,14.408339361107263,0.538624989644158,0.21897300503578518
LOS ANGELES,2019,51390080901.0,48993492564.0,47427934231.0,219174.0,5299416.0,2931217.0,9714743505.0,88,0.046635231838161297,223536.97319937585,9245.07390323764,13.373926651883892,0.5531207589666484,0.20483168121309864
LOS ANGELES,2020,52984548927.0,52246422854.0,48239776704.0,212724.0,5213911.0,2389988.0,10169864740.0,86,0.013930968328464223,245606.62103946897,10020.582026428912,11.235159173388992,0.45838680407087884,0.21081906747625395
LOS ANGELES,2021,57759331418.0,57236091467.0,52920002821.0,192674.0,5044181.0,2220055.0,10484437356.0,86,0.009058968276716211,297061.83225032955,11346.95433550065,11.522338250101207,0.4401219940362965,0.19811860916680657
LOS ANGELES,2022,61122751326.0,60541562147.0,56061078288.0,190272.0,5078674.0,2554173.0,11442050283.0,84,0.009508557229372912,318184.294835814,11920.741939136082,13.423798562058527,0.5029212349522729,0.2040997182433645
LOS ANGELES,2023,65373980009.0,64613644527.0,59815814676.0,156129.0,5293287.0,2714875.0,12284250061.0,83,0.011630552123265633,413847.80871586956,12206.714755311776,17.388665782782187,0.5128901946937697,0.20536793032978334
MADERA,2012,0.0,0.0,0.0,2213.0,0.0,0.0,0.0,2,,0.0,,0.0,,
MADERA,2013,0.0,0.0,0.0,1980.0,0.0,0.0,0.0,2,,0.0,,0.0,,
MADERA,2014,521778926.0,499279989.0,502592989.0,2095.0,95915.0,121524.0,304087128.0,2,0.04311967363741325,238319.80381861576,5205.442204034823,58.006682577565634,1.2669968201011312,0.6050365497637294
MADERA,2015,683607224.0,585472005.0,664232088.0,2162.0,91563.0,148489.0,474205792.0,2,0.143554976534303,270801.1123959297,6394.198584581108,68.68131359851989,1.621714011118028,0.7139158143169982
MADERA,2016,630883625.0,595319878.0,609422590.0,2575.0,88421.0,151055.0,397628340.0,2,0.056371326803735,231192.18563106796,6732.788342135918,58.662135922330094,1.7083611359292477,0.6524673461809153
MADERA,2017,617945172.0,617476790.0,596454778.0,2787.0,90231.0,148079.0,383978005.0,2,0.0007579669220233021,221556.07822030858,6843.288781017611,53.132041621815574,1.6411100397867695,0.6437671708952258
MADERA,2018,724167410.0,696203403.0,700119464.0,2687.0,87677.0,138720.0,470747728.0,2,0.0386153900518666,259100.63379233345,7940.547726313628,51.62634908820245,1.5821709228189833,0.6723820036518796
MADERA,2019,808786157.0,701037012.0,784130672.0,2722.0,87855.0,135016.0,532891813.0,2,0.1332232804276347,257544.82439382808,7979.477684821581,49.6017634092579,1.536804962722668,0.6795956745841973
MADERA,2020,768377355.0,741537245.0,706773026.0,2488.0,79018.0,110250.0,451894093.0,2,0.03493089668161811,298045.5164790997,9384.409185248931,44.312700964630224,1.3952517147991597,0.6393765415150408
MADERA,2021,772056712.0,765179904.0,725743685.0,2380.0,83122.0,91821.0,434281610.0,2,0.00890712805563952,321504.1613445378,9205.504006159621,38.58025210084033,1.1046534010249993,0.5983952998502494
