fips5,year,pqi_mean_rate,pqi_sum_count,pqi_sum_population
06005,2016,261.2642857142857,1105.0,30958.384615384617
06005,2017,256.65,1103.0,32016.23076923077
06005,2018,237.04285714285714,1072.0,32738.69230769231
06005,2019,230.6142857142857,1059.0,32997.61538461538
06005,2020,183.96428571428572,865.0,33660.230769230766
06005,2021,179.72857142857143,870.0,32387.64285714286
06005,2022,201.33571428571426,1000.0,32563.14285714286
06005,2023,241.80714285714288,1307.0,32777.642857142855
06005,2024,231.24615384615385,1151.0,34717.307692307695
06007,2005,372.3875,10007.0,144655.8125
06007,2006,371.09375,10045.0,146442.75
06007,2007,376.56875,10324.0,147191.5625
06007,2008,398.2875,10927.0,148578.875
06007,2009,382.58124999999995,10618.0,149395.0
06007,2010,401.85625,11285.0,150139.75
06007,2011,382.46875,10705.0,151073.0625
06007,2012,382.1125,10842.0,148387.75
06007,2013,318.99375,9237.0,149476.375
06007,2014,289.425,8532.0,153988.5
06007,2015,316.61875,7053.0,112818.4375
06007,2016,364.1857142857143,9584.0,167848.57142857142
06007,2017,381.09999999999997,10095.0,169865.42857142858
06007,2018,365.9428571428571,9836.0,171170.07142857142
06007,2019,397.59999999999997,9970.0,162105.35714285713
06007,2020,347.5,8423.0,155719.57142857142
06007,2021,363.54285714285714,8729.0,152624.64285714287
06007,2022,345.04285714285714,8330.0,160321.6923076923
06007,2023,289.6,8011.0,159601.07692307694
06007,2024,311.2357142857143,8532.0,154484.57142857142
06009,2005,289.44375,1857.0,32925.26666666667
06009,2006,264.0625,1749.0,33553.13333333333
06009,2007,248.85,1683.0,33877.13333333333
06009,2008,255.625,1738.0,34021.666666666664
06009,2009,256.9375,1777.0,33830.86666666667
06009,2010,226.41875,1574.0,33771.46666666667
06009,2011,228.26875,1587.0,33634.333333333336
06009,2012,215.98125,1560.0,34452.73333333333
06009,2013,208.94375000000002,1544.0,34491.26666666667
06009,2014,194.23125,1464.0,35663.46666666667
06009,2015,183.68125,1061.0,26271.533333333333
06009,2016,222.15714285714284,1213.0,36863.07692307692
06009,2017,263.1142857142857,1463.0,35166.857142857145
06009,2018,231.75714285714284,1319.0,37257.46153846154
06009,2019,236.32857142857142,1357.0,37551.153846153844
06009,2020,200.70714285714286,1125.0,36944.153846153844
06009,2021,184.1357142857143,1068.0,37559.92307692308
06009,2022,204.42142857142858,1202.0,35757.42857142857
06009,2023,172.10714285714286,1232.0,37663.769230769234
06009,2024,210.82142857142858,1432.0,35635.78571428572
06011,2005,375.24375,791.0,12650.4375
06011,2006,343.9375,725.0,13298.4
06011,2007,314.9125,683.0,12984.0
06011,2008,382.93125,847.0,13030.9375
06011,2009,360.39375,777.0,13090.8125
06011,2010,325.15625,724.0,13228.3125
06011,2011,308.85,701.0,13788.6
06011,2012,301.39375,702.0,15062.733333333334
06011,2013,260.1,614.0,14678.875
06011,2014,253.80624999999998,609.0,14561.25
06011,2015,261.1125,479.0,11958.8
06011,2016,304.4785714285714,482.0,15043.384615384615
06011,2017,327.64285714285717,518.0,15070.615384615385
06011,2018,486.06428571428575,773.0,14405.857142857143
06011,2019,445.5357142857143,719.0,14527.92857142857
06011,2020,394.59999999999997,658.0,14832.07142857143
06011,2021,371.12857142857143,638.0,15616.461538461539
06011,2022,302.37857142857143,524.0,14984.357142857143
06011,2023,343.2,742.0,15639.76923076923
06011,2024,316.0428571428571,632.0,15068.857142857143
06013,2005,264.03125,28403.0,651783.5
06013,2006,255.3625,27806.0,654331.25
06013,2007,256.31875,28494.0,661340.1875
06013,2008,261.0625,29515.0,671712.6875
06013,2009,258.73125,29897.0,683402.125
06013,2010,259.325,30723.0,694766.375
06013,2011,238.4375,28946.0,707096.125
06013,2012,231.99375,28783.0,694247.375
06013,2013,208.63125,26561.0,707819.1875
06013,2014,197.38125,25248.0,716627.625
06013,2015,203.47500000000002,20539.0,542767.5625
06013,2016,309.7142857142857,24708.0,811901.0714285715
06013,2017,298.4642857142857,24263.0,820041.8571428572
06013,2018,277.5571428571429,23161.0,826445.2857142857
06013,2019,276.14285714285717,23557.0,830294.2142857143
06013,2020,221.0142857142857,19364.0,841770.4285714285
06013,2021,233.29285714285714,20810.0,843747.3571428572
06013,2022,246.3142857142857,22180.0,841496.5
06013,2023,227.02142857142857,23298.0,839972.7142857143
06013,2024,246.37857142857143,24849.0,855336.8571428572
06015,2005,327.11875000000003,1038.0,20027.733333333334
06015,2006,301.84375,965.0,20024.066666666666
06015,2007,300.54375,982.0,20262.8
06015,2008,289.51875,944.0,20339.466666666667
06015,2009,297.23125,975.0,20456.933333333334
06015,2010,282.20625,945.0,20436.866666666665
06015,2011,296.4625,1013.0,20528.466666666667
06015,2012,251.38125000000002,878.0,20726.6875
06015,2013,274.90625,970.0,20493.375
06015,2014,222.7,796.0,20699.6875
06015,2015,194.28750000000002,510.0,15969.2
06015,2016,146.95714285714286,564.0,20952.0
06015,2017,168.58571428571432,650.0,20794.076923076922
06015,2018,172.90714285714284,678.0,21265.923076923078
06015,2019,155.42857142857142,635.0,21402.46153846154
06015,2020,120.96428571428571,507.0,20287.428571428572
06015,2021,118.27857142857144,496.0,20225.214285714286
06015,2022,135.77857142857144,579.0,20851.69230769231
06015,2023,168.91428571428574,773.0,20492.30769230769
06015,2024,193.91428571428574,761.0,19967.071428571428
06017,2005,219.09375,4358.0,116155.6875
06017,2006,201.5625,4120.0,117660.0
06017,2007,202.5125,4261.0,124046.33333333333
06017,2008,197.625,4259.0,125614.2
06017,2009,172.08125,3807.0,127294.26666666666
06017,2010,168.8875,3826.0,128484.93333333333
06017,2011,160.425,3748.0,129310.53333333334
06017,2012,158.375,3757.0,121820.5
06017,2013,152.08125,3730.0,123215.5
06017,2014,141.14375,3525.0,128321.0
06017,2015,155.03125,3005.0,93258.0625
06017,2016,229.52857142857144,3855.0,137643.07142857142
06017,2017,266.4428571428571,4488.0,140042.5
06017,2018,258.5285714285714,4550.0,142057.5
06017,2019,242.97857142857146,4405.0,143867.2857142857
06017,2020,206.44285714285715,3787.0,150144.61538461538
06017,2021,196.84285714285716,3731.0,152486.46153846153
06017,2022,214.3642857142857,4059.0,152029.07692307694
06017,2023,196.39285714285714,3957.0,151784.23076923078
06017,2024,223.34615384615384,4142.0,152752.0
06019,2005,335.54375,26750.0,529676.8125
06019,2006,323.825,26162.0,538131.5625
06019,2007,310.35625,25635.0,546329.5625
06019,2008,338.71875,28421.0,555313.75
06019,2009,333.64375,28586.0,563879.625
06019,2010,325.44375,28486.0,572465.9375
06019,2011,316.70625,28371.0,581695.875
06019,2012,307.53125,27722.0,562368.0
06019,2013,304.725,28017.0,569165.75
06019,2014,281.5875,26533.0,594581.0625
06019,2015,289.3625,20704.0,430033.0625
06019,2016,321.6642857142857,28138.0,646089.7857142857
06019,2017,322.82857142857137,28711.0,652846.0714285715
06019,2018,310.75714285714287,28270.0,658715.5714285715
06019,2019,314.67142857142863,29248.0,664766.1428571428
06019,2020,279.2642857142857,26403.0,674049.0714285715
06019,2021,276.85714285714283,26611.0,678382.7142857143
06019,2022,310.15000000000003,29944.0,682045.0
06019,2023,244.14285714285714,31227.0,684472.2857142857
06019,2024,252.12142857142857,32088.0,692588.9285714285
06021,2005,358.375,1060.0,17741.866666666665
06021,2006,358.4625,1061.0,17900.0
06021,2007,321.6625,980.0,17363.5
06021,2008,375.65,1130.0,18212.0
06021,2009,342.06874999999997,1052.0,18296.466666666667
06021,2010,300.83125,925.0,17775.3125
06021,2011,261.05625,816.0,18521.333333333332
06021,2012,286.04375,934.0,19600.333333333332
06021,2013,295.7375,982.0,19656.8
06021,2014,312.4375,1024.0,19569.2
06021,2015,343.875,884.0,14740.75
06021,2016,432.40714285714284,1143.0,19778.846153846152
06021,2017,457.61428571428576,1189.0,19840.46153846154
06021,2018,432.06428571428575,1138.0,19796.53846153846
06021,2019,439.0357142857143,1206.0,19390.428571428572
06021,2020,325.40000000000003,920.0,20557.923076923078
06021,2021,352.89285714285717,1022.0,20426.384615384617
06021,2022,341.34285714285716,987.0,20174.384615384617
06021,2023,317.57142857142856,1100.0,19183.571428571428
06021,2024,312.37142857142857,926.0,19409.928571428572
06023,2005,263.75,3918.0,89963.5625
06023,2006,222.2,3337.0,90664.5625
06023,2007,225.3125,3421.0,90850.375
06023,2008,214.1875,3280.0,91504.125
06023,2009,235.89374999999998,3627.0,92300.1875
06023,2010,215.2375,3394.0,93383.6875
06023,2011,218.8,3476.0,93641.9375
06023,2012,218.3375,3511.0,92412.0
06023,2013,219.41875000000002,3561.0,92514.6875
06023,2014,212.44375000000002,3531.0,98465.06666666667
06023,2015,222.09375,2777.0,69234.875
06023,2016,229.04285714285714,3424.0,106426.69230769231
06023,2017,212.78571428571428,3225.0,106907.61538461539
06023,2018,218.85714285714286,3413.0,102529.14285714286
06023,2019,226.78571428571428,3553.0,102247.78571428571
06023,2020,166.42857142857142,2658.0,107063.61538461539
06023,2021,170.04285714285714,2794.0,106117.61538461539
06023,2022,170.7214285714286,2847.0,106730.92307692308
06023,2023,138.80714285714288,3021.0,101349.85714285714
06023,2024,179.33846153846156,3108.0,105149.76923076923
06025,2005,364.89375,5055.0,95799.4375
06025,2006,294.95,4280.0,98775.0625
06025,2007,295.35625,4442.0,101458.125
06025,2008,283.175,4394.0,103738.625
06025,2009,315.31875,5089.0,106365.625
06025,2010,341.16875,5654.0,108557.5625
06025,2011,320.2375,5446.0,110244.8125
06025,2012,329.7,5709.0,107094.6875
06025,2013,279.19375,4959.0,106997.5625
06025,2014,220.63125000000002,4042.0,113867.625
06025,2015,214.99375,3037.0,81163.375
06025,2016,212.8857142857143,4318.0,118689.07142857143
