fips5,year,pqi_mean_rate,pqi_sum_count,pqi_sum_population,cost_per_discharge,cost_per_patient_day,operating_margin,medi_cal_rev_share,ed_per_discharge,n_hospitals,log_pqi,log_cost_per_discharge
6097,2014,131.13125,8364.0,335683.3125,256181.65776421217,4787.776395256804,0.0158354643333898,0.1780753250381269,49.59862647844334,7,4.883795746761305,12.453645975928127
6097,2015,141.16875000000002,7064.0,253078.5,342517.86837606836,5126.889817118806,0.0675661347952171,0.2004798282219099,61.58162393162393,6,4.957014732318035,12.744082025316116
6097,2016,213.95714285714283,8410.0,372612.5,184303.98092175776,5357.1397390524135,0.0810967173012353,0.2185042893230478,32.29153269024652,6,5.370438672709519,12.124347169455264
6097,2017,208.72142857142856,8302.0,373743.5,174957.39847764035,5539.695654531651,0.1026555762957292,0.2435709781667754,29.026260704091342,6,5.345780119484625,12.072303501660151
6097,2018,209.1142857142857,8486.0,370947.5714285714,167021.23094326488,5486.813253597544,0.0651612564261092,0.2278885390747538,26.67298990602158,6,5.347651600371804,12.025882201960036
6097,2019,220.74285714285716,9048.0,386486.1538461539,182739.5446412596,5853.337583888771,0.0802025459236316,0.2529259599764896,26.98622293791376,6,5.4015184093647255,12.115822636964388
6097,2020,177.82857142857142,7277.0,365845.0714285714,186829.15581955924,6223.13832398518,0.0644478159997029,0.2456254154087553,23.289256198347108,6,5.186427645435288,12.137955225471408
6097,2021,179.80714285714288,7512.0,382203.92307692306,306424.5030164344,8964.546630799941,0.0159808134966754,0.2199210887918303,24.754524651549826,6,5.197430954130921,12.632729947772624
6097,2022,209.48571428571427,8854.0,382518.8461538461,157853.0910287756,8711.633279013524,0.0135967857719461,0.1937512190969683,12.866183938311078,7,5.3494177851934,11.96942641084241
6097,2023,211.03571428571428,10220.0,363589.5714285714,313940.2815070747,9563.022627949402,-0.0397759754488569,0.176273965926096,27.008390918065153,7,5.356754724095471,12.65696124583359
6099,2014,305.35625,16503.0,334108.3125,117311.65154264972,3856.0583192645663,0.055627580191431,0.2520635133219795,19.77994555353902,7,5.724748640465107,11.672597885114069
6099,2015,324.5375,13541.0,243329.4375,50061.61229365769,4308.387707607039,0.057322315672606,0.2927496416561512,8.706487112655662,7,5.785477662386036,10.821029746877516
6099,2016,389.87142857142857,15924.0,363744.6428571429,136577.10114146708,4601.347420415394,0.0809054681306466,0.320857844812955,22.61442739520958,8,5.968378678726806,11.824651899515132
6099,2017,378.9857142857143,15710.0,367772.78571428574,407898.2761071624,4668.345417512726,0.1065382008245301,0.2991600818357375,69.39420448332422,8,5.940133658028798,12.918775550621953
6099,2018,368.0214285714286,15745.0,370588.21428571426,345868.9982960596,5009.733285000309,0.1310053097599879,0.3370716230593921,51.38998935037274,8,5.910854714363705,12.753818255968575
6099,2019,377.54285714285714,16442.0,372503.8571428571,324245.11925538105,5087.076074985854,0.0947959349645557,0.289914160412227,45.83149117704092,8,5.93632929537871,12.689258133735075
