fips5,year,pqi_mean_rate,pqi_count,population,ed_visits_resident,ed_admissions_resident,ed_admit_rate_resident,medi_cal_enrollment,medi_cal_share,age65_pct,median_age,no_vehicle_workers,total_workers,bachelors_pct,unemp_rate,poverty_pct,disability_pct,limited_english_pct,no_vehicle_pct,ed_visits_per_1k,county_name_clean
06075,2006,242.3125,23032.0,,,,,,,,,,,,,,,,,,SAN FRANCISCO
06075,2007,240.1875,23202.0,,,,,,,,,,,,,,,,,,SAN FRANCISCO
06075,2008,245.6375,24027.0,,175107.0,1098.0,0.0062704517809111,,,,,,,,,,,,,,SAN FRANCISCO
06075,2009,229.95625,22742.0,,181434.0,1336.0,0.007363559200590848,,,,,,,,,,,,,,SAN FRANCISCO
06075,2010,218.4375,21866.0,,181683.0,1309.0,0.007204856811039008,,,38.3,37.4,19.6,433674.0,51.8,7.1,,,,0.0045195238819943,,SAN FRANCISCO
06075,2011,205.98125,20859.0,,191579.0,1609.0,0.008398624066312069,,,38.4,37.2,20.2,436236.0,51.9,7.5,,,,0.0046305210940866,,SAN FRANCISCO
06075,2012,198.0875,20360.0,,197612.0,1387.0,0.007018804526040929,,,38.5,37.3,20.5,439726.0,52.6,8.0,13.2,10.6,,0.0046619940599373,,SAN FRANCISCO
06075,2013,193.5375,20265.0,,196752.0,1863.0,0.009468772871432057,,,38.6,37.4,20.4,447243.0,53.1,8.3,13.5,10.6,,0.0045612787679181,,SAN FRANCISCO
06075,2014,181.25,18935.0,,201981.0,2193.0,0.010857456889509409,,,38.6,37.8,20.4,456670.0,53.8,7.6,13.3,10.5,,0.0044671206779512,,SAN FRANCISCO
06075,2015,183.21875,14878.0,,222078.0,2615.0,0.011775142067201615,,,38.4,38.1,20.2,468350.0,53.8,6.8,13.2,10.5,12.4,0.0043130137717518,,SAN FRANCISCO
06075,2016,255.54999999999998,18485.0,,224118.0,3211.0,0.014327274025290248,,,38.2,38.6,20.3,479139.0,54.8,6.2,12.5,10.6,12.2,0.0042367663663362,,SAN FRANCISCO
06075,2017,239.92857142857142,17469.0,,222289.0,3462.0,0.015574319916864983,,,14.9,38.3,20.3,495315.0,55.8,5.4,11.7,10.6,11.8,0.0040984020269929,,SAN FRANCISCO
06075,2018,229.70714285714286,17147.0,,212660.0,3714.0,0.017464497319665193,,,15.1,38.2,21.1,504358.0,57.1,4.7,10.9,10.3,11.6,0.0041835362976298,,SAN FRANCISCO
06075,2019,222.17857142857142,16693.0,,204372.0,3190.0,0.015608791811011293,203504.14285714287,,15.4,38.2,21.4,512455.0,58.1,4.2,10.3,10.2,11.2,0.0041759764271984,,SAN FRANCISCO
06075,2020,189.57142857142858,14383.0,873965.0,148173.0,1728.0,0.011662043692170639,209027.5,0.2391714771186489,15.8,38.3,21.7,509743.0,58.8,4.7,10.1,10.1,10.9,0.0042570471786763,169.54111434668437,SAN FRANCISCO
06075,2021,198.21428571428572,14944.0,857605.0,158815.0,2038.0,0.012832541006831849,228555.83333333337,0.2665047817274075,15.9,38.7,21.5,500344.0,59.5,5.3,10.3,10.1,10.6,0.0042970436339798,185.18432145334972,SAN FRANCISCO
06075,2022,194.15714285714284,14813.0,840348.0,179427.0,1809.0,0.01008209466802655,237408.83333333337,0.2825125225898477,16.7,39.3,20.8,487526.0,59.8,5.4,10.5,10.8,10.9,0.0042664391232467,213.51511516657385,SAN FRANCISCO
06075,2023,186.68571428571428,17643.0,848036.0,200535.0,1924.0,0.009594335153464483,,,17.2,39.7,20.6,474659.0,60.1,5.6,10.6,11.2,10.8,0.0043399577380814,236.46991401308435,SAN FRANCISCO
06075,2024,198.42142857142855,17538.0,845355.0,208638.0,2235.0,0.010712334282345498,,,18.5,40.5,23.7,468430.0,60.9,5.8,11.3,12.9,10.9,0.005059453920543,246.8051883528222,SAN FRANCISCO
06077,2005,394.03125,23641.0,,,,,,,,,,,,,,,,,,SAN JOAQUIN
06077,2006,370.83125,22583.0,,,,,,,,,,,,,,,,,,SAN JOAQUIN
06077,2007,343.0125,21346.0,,,,,,,,,,,,,,,,,,SAN JOAQUIN
06077,2008,353.33125,22255.0,,183461.0,6279.0,0.03422525768419446,,,,,,,,,,,,,,SAN JOAQUIN
06077,2009,338.86875,21834.0,,202985.0,6511.0,0.0320762617927433,,,,,,,,,,,,,,SAN JOAQUIN
06077,2010,326.3875,21610.0,,206891.0,6865.0,0.033181723709586206,,,31.1,66.4,2.2,262119.0,17.1,12.3,,,,0.0008393134416047,,SAN JOAQUIN
06077,2011,301.2125,20456.0,,215181.0,5252.0,0.02440735938581938,,,31.3,66.1,2.2,260063.0,17.1,14.4,,,,0.0008459488662362,,SAN JOAQUIN
06077,2012,286.89375,19682.0,,220569.0,2814.0,0.012757912489969126,,,31.5,65.9,2.3,260441.0,17.5,15.7,17.5,11.6,,0.0008831174815025,,SAN JOAQUIN
06077,2013,275.95,19419.0,,228488.0,3215.0,0.014070760827702112,,,31.8,65.6,2.2,261485.0,17.6,16.2,18.2,11.7,,0.00084134845211,,SAN JOAQUIN
06077,2014,263.5625,18958.0,,245873.0,3853.0,0.015670691779902633,,,32.1,65.4,2.2,266476.0,17.6,15.0,19.4,11.7,,0.0008255902970623,,SAN JOAQUIN
06077,2015,272.41875,15199.0,,271519.0,4135.0,0.01522913681915446,,,32.4,65.3,2.3,271491.0,18.4,13.7,18.6,11.8,9.1,0.0008471735711312,,SAN JOAQUIN
06077,2016,277.49285714285713,18042.0,,288917.0,4745.0,0.01642340187666354,,,32.7,65.7,2.2,277798.0,18.2,11.9,17.8,12.2,8.6,0.0007919423465971,,SAN JOAQUIN
06077,2017,269.5785714285714,17875.0,,298238.0,5107.0,0.017123907751527303,,,12.0,33.9,2.2,286690.0,18.1,10.1,17.1,12.4,8.5,0.0007673793993512,,SAN JOAQUIN
06077,2018,275.45714285714286,18848.0,,289211.0,4686.0,0.01620270321668263,,,12.2,34.1,2.1,295859.0,18.4,8.7,15.9,12.4,8.3,0.0007097975724923,,SAN JOAQUIN
06077,2019,283.3857142857143,19894.0,,292302.0,4896.0,0.016749799864523678,282091.28571428574,,12.5,34.3,1.9,303147.0,18.8,7.8,14.5,12.5,8.3,0.0006267586352495,,SAN JOAQUIN
06077,2020,227.95000000000002,16720.0,779233.0,248408.0,4199.0,0.016903642394769894,285013.3333333333,0.3657613747535503,12.8,34.4,1.8,307317.0,19.2,7.2,13.7,12.4,8.3,0.0005857144251701,318.78526705106174,SAN JOAQUIN
06077,2021,226.6214285714286,17014.0,781220.0,270079.0,4005.0,0.014828994479393067,308459.4166666667,0.3948432153128013,12.6,34.6,1.7,314888.0,19.5,7.3,13.5,12.2,8.5,0.0005398744950585,345.7143954327846,SAN JOAQUIN
06077,2022,242.9,18448.0,784289.0,303986.0,4202.0,0.013823005006809524,320918.8333333333,0.4091844120385895,13.0,34.8,1.9,325292.0,20.3,7.2,12.9,12.2,8.1,0.0005840906016748,387.5943689124799,SAN JOAQUIN
06077,2023,270.64285714285717,19941.0,787696.0,325438.0,4516.0,0.013876683116292504,,,13.3,35.2,2.1,331583.0,21.6,7.4,12.6,12.5,8.1,0.0006333255926872,413.15177428855804,SAN JOAQUIN
06077,2024,253.84285714285713,20642.0,802328.0,339835.0,4973.0,0.014633572174731855,,,14.0,36.2,2.5,353127.0,25.4,7.9,12.8,12.7,7.6,0.0007079605920816,423.5611869459872,SAN JOAQUIN
06079,2005,188.3625,6007.0,,,,,,,,,,,,,,,,,,SAN LUIS OBISPO
06079,2006,189.775,6194.0,,,,,,,,,,,,,,,,,,SAN LUIS OBISPO
06079,2007,197.20625,6545.0,,,,,,,,,,,,,,,,,,SAN LUIS OBISPO
06079,2008,190.93125,6487.0,,74757.0,806.0,0.01078159904758083,,,,,,,,,,,,,,SAN LUIS OBISPO
06079,2009,183.175,6312.0,,74490.0,810.0,0.010873942811115585,,,,,,,,,,,,,,SAN LUIS OBISPO
06079,2010,172.83124999999998,6064.0,,70962.0,840.0,0.011837321383275557,,,36.8,51.3,2.3,118410.0,30.5,7.4,,,,0.0019424035132167,,SAN LUIS OBISPO
06079,2011,170.76875,6125.0,,66299.0,735.0,0.01108614006244438,,,37.0,51.4,2.4,119136.0,30.6,8.1,,,,0.0020145044319097,,SAN LUIS OBISPO
06079,2012,145.0125,5230.0,,67634.0,752.0,0.011118668125499009,,,37.3,51.8,2.4,120547.0,31.3,8.7,13.7,11.1,,0.0019909247015686,,SAN LUIS OBISPO
06079,2013,141.18125,5207.0,,68035.0,827.0,0.012155508194311751,,,37.3,52.7,1.9,121124.0,31.1,8.5,14.3,10.8,,0.0015686404015719,,SAN LUIS OBISPO
06079,2014,124.4125,4636.0,,82267.0,816.0,0.009918922532728797,,,37.2,53.4,1.8,121145.0,31.6,8.0,14.8,11.0,,0.0014858227743613,,SAN LUIS OBISPO
06079,2015,137.1125,3905.0,,91044.0,992.0,0.010895830587408286,,,37.1,54.4,2.0,124241.0,33.0,6.6,14.8,11.1,3.5,0.0016097745510741,,SAN LUIS OBISPO
06079,2016,193.53571428571428,5187.0,,92474.0,1076.0,0.011635703008413175,,,37.2,55.7,1.9,127442.0,34.1,5.5,14.2,11.0,3.4,0.0014908742800646,,SAN LUIS OBISPO
06079,2017,189.3642857142857,5092.0,,92361.0,1201.0,0.013003323913773129,,,18.1,39.0,1.7,128290.0,34.0,4.8,13.8,11.1,3.2,0.0013251227687271,,SAN LUIS OBISPO
06079,2018,180.9714285714286,5012.0,,84622.0,997.0,0.011781806149701023,,,18.7,39.1,1.9,128339.0,34.6,4.6,13.3,11.5,3.0,0.0014804541098185,,SAN LUIS OBISPO
06079,2019,170.65,4847.0,,84332.0,1356.0,0.01607930560166959,54468.0,,19.4,39.2,2.0,130710.0,35.4,4.0,12.5,11.6,2.6,0.0015301048121796,,SAN LUIS OBISPO
06079,2020,149.60714285714286,4280.0,282424.0,66994.0,1315.0,0.019628623458817208,55731.666666666664,0.1973333238912651,20.1,39.5,1.8,130088.0,36.1,4.5,11.1,11.7,2.2,0.0013836787405448,237.21071863580997,SAN LUIS OBISPO
06079,2021,136.15714285714287,3974.0,279100.0,75652.0,1253.0,0.016562681753291387,63273.0,0.2267036904335363,20.2,39.7,1.9,128905.0,36.7,5.1,12.0,12.4,2.3,0.0014739536868236,271.0569688283769,SAN LUIS OBISPO
06079,2022,155.93571428571428,4597.0,280111.0,84634.0,1298.0,0.015336625942292695,67550.16666666667,0.2411549945081295,21.1,40.0,2.0,129192.0,38.0,5.0,12.6,13.0,2.1,0.0015480834726608,302.1445069990111,SAN LUIS OBISPO
06079,2023,145.55,5274.0,280206.0,86177.0,1520.0,0.017638116898940553,,,21.6,40.2,2.2,128498.0,39.2,5.1,12.8,13.0,2.2,0.0017120889041074,307.5487320043111,SAN LUIS OBISPO
06079,2024,157.22307692307692,4942.0,279568.0,90355.0,1611.0,0.017829671849925295,,,23.3,41.2,1.9,126101.0,40.2,5.1,13.1,13.7,0.9,0.0015067287333169,323.1950723974131,SAN LUIS OBISPO
06081,2005,207.79375000000002,16779.0,,,,,,,,,,,,,,,,,,SAN MATEO
06081,2006,191.95625,15620.0,,,,,,,,,,,,,,,,,,SAN MATEO
06081,2007,195.425,16186.0,,,,,,,,,,,,,,,,,,SAN MATEO
06081,2008,191.2,16099.0,,150814.0,1626.0,0.01078149243438938,,,,,,,,,,,,,,SAN MATEO
06081,2009,178.3875,15281.0,,159632.0,1619.0,0.010142076776586148,,,,,,,,,,,,,,SAN MATEO
06081,2010,173.8,15155.0,,158751.0,1431.0,0.009014116446510572,,,37.7,55.1,2.6,350536.0,44.4,6.5,,,,0.0007417212497432,,SAN MATEO
06081,2011,156.25,13904.0,,164737.0,2167.0,0.01315430049108579,,,38.0,55.2,2.8,353172.0,44.0,7.3,,,,0.0007928148324329,,SAN MATEO
06081,2012,144.01875,12984.0,,169938.0,2144.0,0.01261636596876508,,,38.0,55.4,2.7,358970.0,43.5,7.8,7.4,7.8,,0.000752151990417,,SAN MATEO
06081,2013,148.96249999999998,13687.0,,171581.0,1920.0,0.011190050180381278,,,38.0,55.7,2.7,362286.0,43.6,8.1,7.6,7.8,,0.0007452675510508,,SAN MATEO
06081,2014,133.45,12251.0,,179608.0,1733.0,0.009648790699746114,,,38.1,56.0,2.7,370844.0,44.2,7.4,7.6,8.0,,0.0007280689454325,,SAN MATEO
06081,2015,137.49375,9872.0,,188061.0,1538.0,0.008178197499747422,,,38.2,56.2,2.6,378502.0,45.6,6.7,8.0,8.1,9.5,0.0006869184310783,,SAN MATEO
06081,2016,222.68571428571428,10926.0,,188303.0,1469.0,0.007801256485557851,,,38.1,56.7,2.5,387602.0,47.1,5.6,7.7,8.3,9.3,0.0006449915119117,,SAN MATEO
06081,2017,218.15,10809.0,,188322.0,1645.0,0.008735038922696232,,,15.1,39.6,2.6,396443.0,48.5,4.7,7.3,8.4,9.0,0.0006558319859349,,SAN MATEO
06081,2018,204.77857142857144,10378.0,,184051.0,1532.0,0.00832377982189719,,,15.4,39.6,2.5,401339.0,49.9,4.1,7.0,8.5,8.5,0.0006229147927313,,SAN MATEO
06081,2019,207.5,10662.0,,185417.0,1738.0,0.009373466294892054,136615.2857142857,,15.8,39.7,2.4,406128.0,51.0,3.7,6.7,8.2,8.3,0.0005909466966079,,SAN MATEO
06081,2020,164.84285714285716,8510.0,764442.0,143740.0,1245.0,0.008661472102407124,140027.75,0.183176421494371,16.2,39.8,2.5,405104.0,52.1,4.0,6.2,8.2,7.9,0.0006171254788893,188.0325780111506,SAN MATEO
06081,2021,176.68571428571428,9202.0,757341.0,153474.0,1288.0,0.008392300976061091,153578.08333333334,0.2027859092975731,16.2,40.0,2.7,400489.0,52.5,4.6,6.2,8.1,7.8,0.0006741758200599,202.6484767099629,SAN MATEO
06081,2022,190.34285714285716,10004.0,744660.0,181126.0,1508.0,0.008325695924384131,160628.33333333334,0.2157069445563523,16.9,40.3,2.8,393729.0,52.9,4.5,6.4,8.7,7.6,0.0007111490390598,243.23315338543767,SAN MATEO
06081,2023,180.67142857142858,11323.0,749670.0,195955.0,1716.0,0.0087571126023832,,,17.3,40.6,3.1,386605.0,53.1,4.5,6.5,9.0,7.9,0.0008018520195031,261.38834420478344,SAN MATEO
06081,2024,171.75,11080.0,747777.0,203008.0,1687.0,0.008310017339218158,,,18.9,41.5,2.8,394856.0,54.9,4.0,7.1,9.5,9.8,0.0007091192738618,271.48200599911473,SAN MATEO
06083,2005,203.725,9224.0,,,,,,,,,,,,,,,,,,SANTA BARBARA
06083,2006,200.65,9153.0,,,,,,,,,,,,,,,,,,SANTA BARBARA
06083,2007,189.54375,8810.0,,,,,,,,,,,,,,,,,,SANTA BARBARA
06083,2008,169.55625,8042.0,,89894.0,616.0,0.006852515184550693,,,,,,,,,,,,,,SANTA BARBARA
06083,2009,163.43125,7845.0,,108696.0,644.0,0.00592478104070067,,,,,,,,,,,,,,SANTA BARBARA
06083,2010,158.06875000000002,7697.0,,107412.0,1189.0,0.011069526682307377,,,32.2,56.2,3.4,189106.0,31.8,7.5,,,,0.0017979334341586,,SANTA BARBARA
06083,2011,146.03125,7208.0,,104550.0,1900.0,0.018173122907699665,,,32.1,55.9,3.3,191238.0,32.3,8.3,,,,0.0017255984689235,,SANTA BARBARA
06083,2012,151.23125,7477.0,,115542.0,1870.0,0.016184590884699937,,,32.3,56.2,3.2,191592.0,32.2,9.0,15.3,10.4,,0.0016702158754018,,SANTA BARBARA
06083,2013,150.86875,7669.0,,121890.0,1839.0,0.015087373861678563,,,32.2,56.4,3.5,192480.0,31.8,9.4,16.0,10.0,,0.0018183707398171,,SANTA BARBARA
06083,2014,143.9625,7325.0,,135916.0,1738.0,0.012787309808999676,,,32.3,56.5,3.5,194766.0,31.6,8.9,16.6,10.0,,0.0017970282287462,,SANTA BARBARA
06083,2015,136.0375,5321.0,,149821.0,2035.0,0.01358287556484071,,,32.4,56.9,3.4,199985.0,32.2,8.0,16.3,9.6,7.7,0.0017001275095632,,SANTA BARBARA
06083,2016,188.10714285714286,6496.0,,149690.0,1874.0,0.012519206359810275,,,32.6,57.5,3.2,202069.0,32.2,7.2,15.9,9.7,7.7,0.0015836174771983,,SANTA BARBARA
06083,2017,187.93571428571428,6512.0,,149693.0,1313.0,0.008771285230438297,,,14.3,33.7,2.9,207428.0,33.3,6.6,15.4,9.6,7.7,0.0013980754767919,,SANTA BARBARA
06083,2018,171.59285714285713,6098.0,,141829.0,1690.0,0.011915757708226104,,,14.6,33.7,2.6,207593.0,33.8,6.1,14.8,9.9,7.8,0.0012524507088389,,SANTA BARBARA
06083,2019,181.21428571428572,6544.0,,139105.0,1553.0,0.011164228460515438,144289.14285714287,,15.0,33.8,2.5,209569.0,34.2,5.8,13.5,9.9,8.1,0.001192924526051,,SANTA BARBARA
06083,2020,156.7642857142857,5725.0,448229.0,107224.0,1456.0,0.013579049466537343,148561.33333333334,0.3314406995828769,15.3,33.8,2.6,208560.0,35.0,5.7,12.9,10.1,7.4,0.0012466436517069,239.2170073779251,SANTA BARBARA
06083,2021,159.97142857142856,5874.0,441980.0,118218.0,1799.0,0.015217648750613273,161936.83333333334,0.3663895048041389,15.2,33.9,2.8,207493.0,35.1,6.1,13.4,10.2,7.0,0.0013494431137435,267.4736413412371,SANTA BARBARA
06083,2022,158.54999999999998,5922.0,442182.0,133470.0,1616.0,0.01210758972053645,168188.33333333334,0.3803599724397043,15.9,34.3,2.9,204766.0,35.7,6.0,13.5,10.9,6.7,0.0014162507447525,301.84403707070845,SANTA BARBARA
06083,2023,118.77142857142857,6545.0,443463.0,142716.0,1748.0,0.012248101123910423,,,16.2,34.5,2.9,202844.0,35.9,6.1,13.8,11.1,6.4,0.0014296700913016,321.82166268662775,SANTA BARBARA
06083,2024,143.42857142857142,6844.0,444518.0,154979.0,2021.0,0.013040476451648287,,,17.4,34.8,2.6,201472.0,38.6,6.5,16.3,12.0,7.3,0.001290501905972,348.6450492443501,SANTA BARBARA
06085,2005,233.05,38294.0,,,,,,,,,,,,,,,,,,SANTA CLARA
06085,2006,226.2125,38023.0,,,,,,,,,,,,,,,,,,SANTA CLARA
06085,2007,215.5125,37132.0,,,,,,,,,,,,,,,,,,SANTA CLARA
06085,2008,216.09375,38079.0,,330512.0,2895.0,0.008759137338432492,,,,,,,,,,,,,,SANTA CLARA
06085,2009,197.725,35780.0,,362317.0,3066.0,0.008462202987991179,,,,,,,,,,,,,,SANTA CLARA
06085,2010,187.3875,34780.0,,368303.0,2130.0,0.0057832817001219105,,,35.0,53.8,2.1,820822.0,47.6,7.8,,,,0.000255841095877,,SANTA CLARA
06085,2011,172.85000000000002,32958.0,,378988.0,2372.0,0.0062587733648558795,,,35.2,54.0,2.0,828082.0,47.8,8.6,,,,0.0002415219748768,,SANTA CLARA
06085,2012,160.18125,31172.0,,390459.0,2729.0,0.006989210134738859,,,35.4,54.2,2.2,837242.0,48.2,9.3,9.7,7.7,,0.0002627675152464,,SANTA CLARA
06085,2013,163.2625,32705.0,,419244.0,2925.0,0.006976844033546098,,,35.6,54.4,2.1,844255.0,48.5,9.7,10.2,7.7,,0.0002487400133845,,SANTA CLARA
06085,2014,157.34375,31451.0,,445009.0,3255.0,0.007314458808698251,,,35.7,54.4,2.2,867212.0,49.5,8.8,9.9,7.7,,0.0002536865264779,,SANTA CLARA
06085,2015,165.38125,26095.0,,469354.0,3795.0,0.008085581458770991,,,35.9,54.4,2.2,892710.0,47.9,7.7,9.5,7.8,11.1,0.000246440613413,,SANTA CLARA
06085,2016,303.9642857142857,33384.0,,468627.0,4044.0,0.00862946437145107,,,35.9,54.6,2.2,912304.0,49.1,6.6,9.3,7.8,11.0,0.0002411476876129,,SANTA CLARA
06085,2017,304.0142857142857,33968.0,,467582.0,4806.0,0.010278411059450534,,,12.6,37.0,2.2,937067.0,50.0,5.7,8.6,7.9,10.8,0.0002347751014601,,SANTA CLARA
06085,2018,266.84999999999997,30508.0,,456990.0,4463.0,0.009766078032342064,,,12.8,37.0,2.3,955422.0,51.3,4.8,7.9,7.9,10.7,0.0002407313208194,,SANTA CLARA
06085,2019,270.7,31399.0,,455447.0,4132.0,0.009072405790355408,384324.71428571426,,13.2,37.1,2.5,966853.0,52.4,4.3,7.5,8.0,10.6,0.0002585708478951,,SANTA CLARA
06085,2020,216.79285714285714,25609.0,1936259.0,356863.0,2855.0,0.00800026901079686,393855.8333333333,0.2034107179531939,13.5,37.2,2.7,972577.0,53.5,4.2,7.2,8.1,10.4,0.0002776129807717,184.3054054235513,SANTA CLARA
06085,2021,226.09285714285716,26930.0,1913594.0,403362.0,3287.0,0.008149007591195998,430564.0,0.225002795786358,13.6,37.5,2.8,979075.0,54.4,4.5,6.7,8.2,10.1,0.0002859842197993,210.7876592422426,SANTA CLARA
06085,2022,252.6357142857143,30302.0,1894827.0,488624.0,3439.0,0.007038131569468548,449674.3333333333,0.2373168280446359,14.1,37.7,3.1,975427.0,55.3,4.4,6.9,8.6,10.2,0.0003178095336708,257.8726184501277,SANTA CLARA
06085,2023,232.93571428571428,33666.0,1915165.0,520300.0,4003.0,0.007693638285604459,,,14.4,37.9,3.3,971394.0,55.9,4.5,6.9,8.8,10.4,0.000339717972316,271.6737200189018,SANTA CLARA
06085,2024,221.31428571428572,34421.0,1921406.0,534513.0,4792.0,0.008965170164242964,,,15.6,38.3,3.4,996180.0,57.3,5.2,7.0,9.3,11.4,0.0003413037804412,278.1884723998988,SANTA CLARA
06087,2005,212.975,5541.0,,,,,,,,,,,,,,,,,,SANTA CRUZ
06087,2006,225.375,5943.0,,,,,,,,,,,,,,,,,,SANTA CRUZ
06087,2007,234.34375,6326.0,,,,,,,,,,,,,,,,,,SANTA CRUZ
06087,2008,232.56875,6391.0,,58943.0,377.0,0.006396009704290586,,,,,,,,,,,,,,SANTA CRUZ
06087,2009,199.19375,5583.0,,62970.0,418.0,0.006638081626171193,,,,,,,,,,,,,,SANTA CRUZ
06087,2010,195.1375,5605.0,,59093.0,395.0,0.006684378860440323,,,35.5,47.4,2.1,121706.0,37.3,8.3,,,,0.0017254695742198,,SANTA CRUZ
06087,2011,192.20625,5661.0,,58296.0,442.0,0.007581995334156717,,,35.5,47.5,1.9,123591.0,37.5,8.4,,,,0.0015373287698942,,SANTA CRUZ
06087,2012,176.95625,5231.0,,59547.0,343.0,0.005760155843283456,,,35.7,47.8,1.6,124673.0,36.5,8.8,14.4,8.8,,0.0012833572625989,,SANTA CRUZ
06087,2013,169.81875,5142.0,,60391.0,312.0,0.005166332731698432,,,35.7,48.3,1.9,124909.0,36.2,9.3,14.6,8.8,,0.0015211073661625,,SANTA CRUZ
06087,2014,167.45624999999998,5079.0,,65609.0,432.0,0.006584462497523206,,,35.8,48.8,2.1,126431.0,36.6,8.7,15.3,8.9,,0.0016609850432251,,SANTA CRUZ
06087,2015,178.25625,4245.0,,72073.0,560.0,0.007769899962537983,,,35.9,49.5,2.1,128145.0,38.2,7.6,15.1,9.3,6.1,0.0016387685824651,,SANTA CRUZ
06087,2016,212.3857142857143,4881.0,,73998.0,606.0,0.008189410524608772,,,36.0,50.7,2.0,128893.0,39.0,7.3,15.1,10.0,5.9,0.0015516746448604,,SANTA CRUZ
06087,2017,222.74285714285716,5228.0,,71515.0,543.0,0.007592812696637069,,,14.2,37.3,2.2,130571.0,39.8,6.7,14.7,10.5,5.7,0.0016849070620581,,SANTA CRUZ
06087,2018,191.31428571428572,4571.0,,69527.0,444.0,0.006386008313317129,,,15.0,37.4,2.0,131355.0,40.0,6.3,14.3,11.1,6.1,0.001522591450649,,SANTA CRUZ
06087,2019,191.79285714285714,4684.0,,69875.0,587.0,0.00840071556350626,72324.57142857143,,15.8,37.8,1.9,132921.0,40.8,5.7,13.1,12.0,5.9,0.0014294204828431,,SANTA CRUZ
06087,2020,140.82142857142858,3470.0,270861.0,54375.0,644.0,0.01184367816091954,74121.58333333333,0.2736517377301765,16.4,38.2,1.6,132923.0,41.8,6.1,11.9,11.5,5.2,0.0012037044002918,200.74872351501324,SANTA CRUZ
06087,2021,149.28571428571428,3733.0,266168.0,57028.0,757.0,0.013274181104019078,81012.91666666667,0.3043676049212027,16.8,38.5,1.8,132141.0,41.9,6.4,10.9,11.3,5.0,0.0013621813063318,214.25565808061074,SANTA CRUZ
06087,2022,151.82857142857142,3863.0,264581.0,64681.0,711.0,0.010992408899058457,83130.0,0.3141948968368855,17.7,39.2,2.1,129470.0,42.5,5.9,11.4,11.7,4.6,0.001621997373909,244.46577796591592,SANTA CRUZ
06087,2023,183.34285714285716,4816.0,264250.0,69571.0,926.0,0.013310143594313723,,,18.3,39.6,2.2,128338.0,43.6,5.6,11.2,11.2,4.4,0.0017142233788901,263.2771996215705,SANTA CRUZ
06087,2024,165.4846153846154,4993.0,263454.0,74375.0,844.0,0.011347899159663865,,,20.4,40.5,2.0,122678.0,44.1,5.5,11.8,13.2,5.6,0.0016302841585288,282.3073477722866,SANTA CRUZ
06089,2005,333.7625,7387.0,,,,,,,,,,,,,,,,,,SHASTA
06089,2006,332.85625,7445.0,,,,,,,,,,,,,,,,,,SHASTA
06089,2007,325.68125,7447.0,,,,,,,,,,,,,,,,,,SHASTA
06089,2008,327.8125,7536.0,,72037.0,346.0,0.00480308730235851,,,,,,,,,,,,,,SHASTA
06089,2009,256.125,6035.0,,70276.0,450.0,0.006403324036655473,,,,,,,,,,,,,,SHASTA
06089,2010,295.93125,7058.0,,66760.0,351.0,0.005257639304973038,,,40.0,64.6,2.5,68231.0,21.1,11.7,,,,0.003664023684249,,SHASTA
06089,2011,309.55,7535.0,,69647.0,584.0,0.008385142217180926,,,40.1,64.6,2.5,67571.0,20.6,12.4,,,,0.0036998120495478,,SHASTA
06089,2012,289.9625,7217.0,,74605.0,602.0,0.008069164265129682,,,40.2,65.1,2.4,66751.0,20.2,13.7,17.6,17.7,,0.0035954517535317,,SHASTA
06089,2013,272.15625,6868.0,,77211.0,576.0,0.007460076932043361,,,40.3,65.8,2.3,65892.0,19.3,13.4,17.5,17.9,,0.0034905603108116,,SHASTA
06089,2014,267.73125,6843.0,,86191.0,551.0,0.00639277882841596,,,40.1,66.8,2.4,66123.0,19.8,12.2,18.0,18.2,,0.0036295993829681,,SHASTA
06089,2015,251.8375,4918.0,,92043.0,674.0,0.007322664406853319,,,40.2,68.0,2.3,67613.0,19.6,10.3,18.0,18.1,1.3,0.0034017126883883,,SHASTA
06089,2016,289.6642857142857,6231.0,,88142.0,724.0,0.008214018288670554,,,40.3,69.3,2.0,69150.0,20.1,8.7,17.5,18.3,1.1,0.0028922631959508,,SHASTA
06089,2017,289.39285714285717,6246.0,,81361.0,648.0,0.00796450387777928,,,19.4,41.8,2.4,70647.0,21.4,6.8,18.1,17.8,1.2,0.0033971718544311,,SHASTA
06089,2018,247.05714285714288,5443.0,,77096.0,577.0,0.007484175573311196,,,19.9,41.8,2.6,70789.0,22.2,6.2,17.1,17.8,1.2,0.0036728870304708,,SHASTA
06089,2019,260.5,5790.0,,75835.0,597.0,0.00787235445374827,59957.142857142855,,20.2,41.5,2.6,72331.0,22.2,5.5,16.7,18.3,1.1,0.00359458600047,,SHASTA
06089,2020,226.53571428571428,5130.0,182155.0,60665.0,699.0,0.011522294568532102,60972.75,0.3347300376053361,20.6,41.7,2.7,72254.0,22.1,5.9,15.1,18.1,1.0,0.0037368173388324,333.04054239521287,SHASTA
06089,2021,206.99285714285716,4686.0,181768.0,64092.0,676.0,0.01054733820133558,66415.25,0.3653847211830465,20.4,41.5,2.7,73769.0,22.6,6.5,14.2,18.2,1.0,0.00366007401483,352.60331851591036,SHASTA
06089,2022,223.32857142857142,5080.0,180547.0,67485.0,676.0,0.01001704082388679,68555.33333333333,0.3797090692912833,21.1,41.7,2.2,74304.0,22.8,6.6,13.3,18.1,1.0,0.0029608096468561,373.7807883819725,SHASTA
