fips5,year,pqi_mean_rate,pqi_count,pqi_population,county_name
06077,2005,394.03125,23641.0,458859.0,San Joaquin
06077,2006,370.83125,22583.0,463522.0,San Joaquin
06077,2007,343.0125,21346.0,468057.0,San Joaquin
06077,2008,353.33125,22255.0,471774.0,San Joaquin
06077,2009,338.86875,21834.0,478055.0,San Joaquin
06077,2010,326.3875,21610.0,486701.0,San Joaquin
06077,2011,301.2125,20456.0,495680.0,San Joaquin
06077,2012,286.89375,19682.0,482094.0,San Joaquin
06077,2013,275.95,19419.0,486694.0,San Joaquin
06077,2014,263.5625,18958.0,510294.0,San Joaquin
06077,2015,272.41875,15199.0,370942.0,San Joaquin
06077,2016,277.49285714285713,18042.0,531056.0,San Joaquin
06077,2017,269.5785714285714,17875.0,539928.0,San Joaquin
06077,2018,275.45714285714286,18848.0,548488.0,San Joaquin
06077,2019,283.3857142857143,19894.0,557068.0,San Joaquin
06077,2020,227.95000000000002,16720.0,572510.0,San Joaquin
06077,2021,226.6214285714286,17014.0,580225.0,San Joaquin
06077,2022,242.9,18448.0,586031.0,San Joaquin
06077,2023,270.64285714285717,19941.0,593491.0,San Joaquin
06077,2024,253.84285714285713,20642.0,609323.0,San Joaquin
06079,2005,188.3625,6007.0,203693.0,San Luis Obispo
06079,2006,189.775,6194.0,205958.0,San Luis Obispo
06079,2007,197.20625,6545.0,208250.0,San Luis Obispo
06079,2008,190.93125,6487.0,211458.0,San Luis Obispo
06079,2009,183.175,6312.0,213363.0,San Luis Obispo
06079,2010,172.83124999999998,6064.0,215558.0,San Luis Obispo
06079,2011,170.76875,6125.0,216909.0,San Luis Obispo
06079,2012,145.0125,5230.0,212867.0,San Luis Obispo
06079,2013,141.18125,5207.0,214971.0,San Luis Obispo
06079,2014,124.4125,4636.0,220837.0,San Luis Obispo
06079,2015,137.1125,3905.0,162048.0,San Luis Obispo
06079,2016,193.53571428571428,5187.0,231170.0,San Luis Obispo
06079,2017,189.3642857142857,5092.0,232214.0,San Luis Obispo
06079,2018,180.9714285714286,5012.0,233392.0,San Luis Obispo
06079,2019,170.65,4847.0,233238.0,San Luis Obispo
06079,2020,149.60714285714286,4280.0,232664.0,San Luis Obispo
06079,2021,136.15714285714287,3974.0,230595.0,San Luis Obispo
06079,2022,155.93571428571428,4597.0,234072.0,San Luis Obispo
06079,2023,145.55,5274.0,233172.0,San Luis Obispo
06079,2024,157.22307692307692,4942.0,233591.0,San Luis Obispo
06081,2005,207.79375000000002,16779.0,535835.0,San Mateo
06081,2006,191.95625,15620.0,536688.0,San Mateo
06081,2007,195.425,16186.0,540450.0,San Mateo
06081,2008,191.2,16099.0,548332.0,San Mateo
06081,2009,178.3875,15281.0,556343.0,San Mateo
06081,2010,173.8,15155.0,561671.0,San Mateo
06081,2011,156.25,13904.0,567914.0,San Mateo
06081,2012,144.01875,12984.0,563760.0,San Mateo
06081,2013,148.96249999999998,13687.0,572187.0,San Mateo
06081,2014,133.45,12251.0,567038.0,San Mateo
06081,2015,137.49375,9872.0,438734.0,San Mateo
06081,2016,222.68571428571428,10926.0,606370.0,San Mateo
06081,2017,218.15,10809.0,609125.0,San Mateo
06081,2018,204.77857142857144,10378.0,611107.0,San Mateo
06081,2019,207.5,10662.0,610464.0,San Mateo
06081,2020,164.84285714285716,8510.0,610380.0,San Mateo
06081,2021,176.68571428571428,9202.0,594122.0,San Mateo
06081,2022,190.34285714285716,10004.0,588683.0,San Mateo
06081,2023,180.67142857142858,11323.0,587135.0,San Mateo
06081,2024,171.75,11080.0,602707.0,San Mateo
06083,2005,203.725,9224.0,306606.0,Santa Barbara
06083,2006,200.65,9153.0,307420.0,Santa Barbara
06083,2007,189.54375,8810.0,310281.0,Santa Barbara
06083,2008,169.55625,8042.0,314006.0,Santa Barbara
06083,2009,163.43125,7845.0,317734.0,Santa Barbara
06083,2010,158.06875000000002,7697.0,321346.0,Santa Barbara
06083,2011,146.03125,7208.0,323344.0,Santa Barbara
06083,2012,151.23125,7477.0,314909.0,Santa Barbara
06083,2013,150.86875,7669.0,319459.0,Santa Barbara
06083,2014,143.9625,7325.0,324453.0,Santa Barbara
06083,2015,136.0375,5321.0,241070.0,Santa Barbara
06083,2016,188.10714285714286,6496.0,344335.0,Santa Barbara
06083,2017,187.93571428571428,6512.0,345601.0,Santa Barbara
06083,2018,171.59285714285713,6098.0,346132.0,Santa Barbara
06083,2019,181.21428571428572,6544.0,346808.0,Santa Barbara
06083,2020,156.7642857142857,5725.0,349310.0,Santa Barbara
06083,2021,159.97142857142856,5874.0,339478.0,Santa Barbara
06083,2022,158.54999999999998,5922.0,346432.0,Santa Barbara
06083,2023,118.77142857142857,6545.0,343138.0,Santa Barbara
06083,2024,143.42857142857142,6844.0,345929.0,Santa Barbara
06085,2005,233.05,38294.0,1267009.0,Santa Clara
06085,2006,226.2125,38023.0,1280352.0,Santa Clara
06085,2007,215.5125,37132.0,1297418.0,Santa Clara
06085,2008,216.09375,38079.0,1319407.0,Santa Clara
06085,2009,197.725,35780.0,1339490.0,Santa Clara
06085,2010,187.3875,34780.0,1357407.0,Santa Clara
06085,2011,172.85000000000002,32958.0,1377352.0,Santa Clara
06085,2012,160.18125,31172.0,1358776.0,Santa Clara
06085,2013,163.2625,32705.0,1383328.0,Santa Clara
06085,2014,157.34375,31451.0,1385342.0,Santa Clara
06085,2015,165.38125,26095.0,1063381.0,Santa Clara
06085,2016,303.9642857142857,33384.0,1493296.0,Santa Clara
06085,2017,304.0142857142857,33968.0,1501944.0,Santa Clara
06085,2018,266.84999999999997,30508.0,1508214.0,Santa Clara
06085,2019,270.7,31399.0,1507624.0,Santa Clara
06085,2020,216.79285714285714,25609.0,1520713.0,Santa Clara
06085,2021,226.09285714285716,26930.0,1493505.0,Santa Clara
06085,2022,252.6357142857143,30302.0,1490785.0,Santa Clara
06085,2023,232.93571428571428,33666.0,1503217.0,Santa Clara
06085,2024,221.31428571428572,34421.0,1552491.0,Santa Clara
06087,2005,212.975,5541.0,193146.0,Santa Cruz
06087,2006,225.375,5943.0,193902.0,Santa Cruz
06087,2007,234.34375,6326.0,195548.0,Santa Cruz
06087,2008,232.56875,6391.0,198374.0,Santa Cruz
06087,2009,199.19375,5583.0,201450.0,Santa Cruz
06087,2010,195.1375,5605.0,204227.0,Santa Cruz
06087,2011,192.20625,5661.0,205429.0,Santa Cruz
06087,2012,176.95625,5231.0,200670.0,Santa Cruz
06087,2013,169.81875,5142.0,203323.0,Santa Cruz
06087,2014,167.45624999999998,5079.0,204815.0,Santa Cruz
06087,2015,178.25625,4245.0,153534.0,Santa Cruz
06087,2016,212.3857142857143,4881.0,220533.0,Santa Cruz
06087,2017,222.74285714285716,5228.0,221467.0,Santa Cruz
06087,2018,191.31428571428572,4571.0,221191.0,Santa Cruz
06087,2019,191.79285714285714,4684.0,221177.0,Santa Cruz
06087,2020,140.82142857142858,3470.0,219748.0,Santa Cruz
06087,2021,149.28571428571428,3733.0,211376.0,Santa Cruz
06087,2022,151.82857142857142,3863.0,216642.0,Santa Cruz
06087,2023,183.34285714285716,4816.0,214446.0,Santa Cruz
06087,2024,165.4846153846154,4993.0,216210.0,Santa Cruz
06089,2005,333.7625,7387.0,133597.0,Shasta
06089,2006,332.85625,7445.0,134702.0,Shasta
06089,2007,325.68125,7447.0,135409.0,Shasta
06089,2008,327.8125,7536.0,136355.0,Shasta
06089,2009,256.125,6035.0,137066.0,Shasta
06089,2010,295.93125,7058.0,137755.0,Shasta
06089,2011,309.55,7535.0,138865.0,Shasta
06089,2012,289.9625,7217.0,137373.0,Shasta
06089,2013,272.15625,6868.0,138135.0,Shasta
06089,2014,267.73125,6843.0,142262.0,Shasta
06089,2015,251.8375,4918.0,104057.0,Shasta
06089,2016,289.6642857142857,6231.0,139962.0,Shasta
06089,2017,289.39285714285717,6246.0,140641.0,Shasta
06089,2018,247.05714285714288,5443.0,141047.0,Shasta
06089,2019,260.5,5790.0,140906.0,Shasta
06089,2020,226.53571428571428,5130.0,142704.0,Shasta
06089,2021,206.99285714285716,4686.0,142767.0,Shasta
06089,2022,223.32857142857142,5080.0,142098.0,Shasta
06089,2023,272.3071428571428,6262.0,141552.0,Shasta
06089,2024,278.3357142857143,6285.0,142665.0,Shasta
06091,2005,175.45625,82.0,2724.0,Sierra
06091,2006,252.9375,92.0,2774.0,Sierra
06091,2007,210.14999999999998,90.0,2756.0,Sierra
06091,2008,168.59375,81.0,2742.0,Sierra
06091,2009,252.64,110.0,2687.0,Sierra
06091,2010,221.675,109.0,2692.0,Sierra
06091,2011,274.63125,127.0,2613.0,Sierra
06091,2012,170.8375,91.0,4609.0,Sierra
06091,2013,130.76250000000002,71.0,4566.0,Sierra
06091,2014,119.45625000000001,66.0,3692.0,Sierra
06091,2015,92.89333333333335,36.0,4137.0,Sierra
06091,2016,245.46428571428572,88.0,2485.0,Sierra
06091,2017,177.27857142857144,64.0,2518.0,Sierra
06091,2018,155.3642857142857,48.0,2471.0,Sierra
06091,2019,195.74285714285716,73.0,2459.0,Sierra
06091,2020,159.40714285714287,56.0,2680.0,Sierra
06091,2021,44.40714285714286,5.0,2736.0,Sierra
06091,2022,121.40714285714286,49.0,2684.0,Sierra
06091,2023,87.61428571428571,36.0,2670.0,Sierra
06091,2024,22.39090909090909,9.0,2642.0,Sierra
06093,2005,263.1125,1733.0,35143.0,Siskiyou
06093,2006,225.49375,1493.0,35080.0,Siskiyou
06093,2007,238.25,1594.0,35195.0,Siskiyou
06093,2008,244.58125,1639.0,35541.0,Siskiyou
06093,2009,253.65,1700.0,35511.0,Siskiyou
06093,2010,218.70625,1481.0,35719.0,Siskiyou
06093,2011,214.17499999999998,1458.0,35459.0,Siskiyou
06093,2012,188.23125,1295.0,36324.0,Siskiyou
06093,2013,235.61875,1604.0,36015.0,Siskiyou
06093,2014,196.43125,1371.0,36411.0,Siskiyou
06093,2015,197.3375,1016.0,27121.0,Siskiyou
06093,2016,229.10714285714286,1313.0,34523.0,Siskiyou
06093,2017,247.5142857142857,1395.0,34738.0,Siskiyou
06093,2018,215.94285714285712,1254.0,34764.0,Siskiyou
06093,2019,202.25714285714284,1215.0,34876.0,Siskiyou
06093,2020,153.27142857142854,925.0,35063.0,Siskiyou
06093,2021,140.88571428571427,874.0,35175.0,Siskiyou
06093,2022,145.5285714285714,916.0,34974.0,Siskiyou
06093,2023,136.02142857142857,1029.0,34437.0,Siskiyou
06093,2024,167.6307692307692,1116.0,34284.0,Siskiyou
06095,2005,311.8375,12323.0,301678.0,Solano
06095,2006,314.9875,12674.0,303214.0,Solano
06095,2007,308.0125,12653.0,304287.0,Solano
06095,2008,286.24375,11960.0,306167.0,Solano
06095,2009,278.7375,11887.0,308635.0,Solano
06095,2010,296.4875,12996.0,313165.0,Solano
06095,2011,251.525,11234.0,316734.0,Solano
06095,2012,226.10625,10373.0,312400.0,Solano
06095,2013,213.54375,10075.0,317212.0,Solano
06095,2014,209.0625,9907.0,320144.0,Solano
06095,2015,196.475,7312.0,242676.0,Solano
06095,2016,306.63571428571424,9986.0,339769.0,Solano
06095,2017,287.63571428571424,9556.0,344415.0,Solano
06095,2018,275.65,9476.0,347091.0,Solano
06095,2019,270.17857142857144,9568.0,348999.0,Solano
06095,2020,223.72142857142856,8163.0,353295.0,Solano
06095,2021,230.17857142857142,8450.0,352161.0,Solano
06095,2022,224.97857142857143,8421.0,351591.0,Solano
06095,2023,247.67857142857142,9734.0,351690.0,Solano
06095,2024,221.91428571428574,9534.0,357585.0,Solano
06097,2005,201.94375000000002,11161.0,358116.0,Sonoma
06097,2006,201.0875,11246.0,358614.0,Sonoma
06097,2007,195.6875,11137.0,361223.0,Sonoma
06097,2008,185.1,10722.0,366471.0,Sonoma
06097,2009,175.28750000000002,10374.0,372373.0,Sonoma
06097,2010,173.23125,10435.0,377723.0,Sonoma
06097,2011,160.5625,9929.0,381767.0,Sonoma
06097,2012,145.46875,9156.0,375444.0,Sonoma
06097,2013,138.1,8878.0,380676.0,Sonoma
06097,2014,131.13125,8364.0,383621.0,Sonoma
06097,2015,141.16875000000002,7064.0,289219.0,Sonoma
06097,2016,213.95714285714283,8410.0,401275.0,Sonoma
06097,2017,208.72142857142856,8302.0,402493.0,Sonoma
06097,2018,209.1142857142857,8486.0,399482.0,Sonoma
06097,2019,220.74285714285716,9048.0,396825.0,Sonoma
06097,2020,177.82857142857142,7277.0,393987.0,Sonoma
06097,2021,179.80714285714288,7512.0,392214.0,Sonoma
06097,2022,209.48571428571427,8854.0,392503.0,Sonoma
06097,2023,211.03571428571428,10220.0,391558.0,Sonoma
06097,2024,191.37857142857143,10107.0,395970.0,Sonoma
06099,2005,371.325,17299.0,351584.0,Stanislaus
06099,2006,375.2375,17718.0,355891.0,Stanislaus
06099,2007,347.375,16712.0,358840.0,Stanislaus
06099,2008,381.49375,18409.0,360777.0,Stanislaus
06099,2009,396.0375,19384.0,363949.0,Stanislaus
06099,2010,358.50625,17957.0,368478.0,Stanislaus
06099,2011,345.40625,17692.0,372845.0,Stanislaus
06099,2012,327.8625,17018.0,362639.0,Stanislaus
06099,2013,329.29375000000005,17536.0,367108.0,Stanislaus
06099,2014,305.35625,16503.0,381811.0,Stanislaus
06099,2015,324.5375,13541.0,278069.0,Stanislaus
06099,2016,389.87142857142857,15924.0,391725.0,Stanislaus
06099,2017,378.9857142857143,15710.0,396063.0,Stanislaus
06099,2018,368.0214285714286,15745.0,399095.0,Stanislaus
06099,2019,377.54285714285714,16442.0,401158.0,Stanislaus
06099,2020,306.85,13757.0,404571.0,Stanislaus
06099,2021,302.62142857142857,13805.0,405579.0,Stanislaus
06099,2022,311.0214285714286,14108.0,405382.0,Stanislaus
06099,2023,310.5357142857143,16767.0,405599.0,Stanislaus
06099,2024,274.5857142857143,16426.0,412240.0,Stanislaus
06101,2005,334.40625,3035.0,64008.0,Sutter
06101,2006,306.10625,2866.0,65772.0,Sutter
06101,2007,280.9375,2689.0,67100.0,Sutter
06101,2008,343.7375,3353.0,67885.0,Sutter
06101,2009,374.18125,3746.0,68389.0,Sutter
06101,2010,334.04375,3404.0,68807.0,Sutter
06101,2011,312.075,3264.0,69305.0,Sutter
06101,2012,311.98749999999995,3285.0,68806.0,Sutter
06101,2013,273.95625,2968.0,69609.0,Sutter
06101,2014,292.175,3214.0,72717.0,Sutter
06101,2015,294.18125000000003,2516.0,52739.0,Sutter
06101,2016,374.5285714285714,3006.0,70467.0,Sutter
06101,2017,372.32142857142856,2981.0,71036.0,Sutter
06101,2018,356.2357142857143,2950.0,71394.0,Sutter
06101,2019,339.85,2855.0,71989.0,Sutter
06101,2020,318.92857142857144,2725.0,74112.0,Sutter
06101,2021,345.2357142857143,2966.0,74020.0,Sutter
06101,2022,345.3285714285715,2991.0,73900.0,Sutter
06101,2023,261.9642857142857,3199.0,73657.0,Sutter
06101,2024,322.5230769230769,3209.0,74387.0,Sutter
06103,2005,302.1125,2238.0,44895.0,Tehama
06103,2006,265.26875,1991.0,45563.0,Tehama
06103,2007,317.0625,2402.0,46078.0,Tehama
06103,2008,287.54375,2191.0,46523.0,Tehama
06103,2009,280.24375,2141.0,46816.0,Tehama
06103,2010,246.30625,1907.0,47599.0,Tehama
06103,2011,249.55,1979.0,47875.0,Tehama
06103,2012,252.86874999999998,2048.0,48301.0,Tehama
06103,2013,244.175,2012.0,48413.0,Tehama
06103,2014,231.7,1933.0,49807.0,Tehama
06103,2015,235.7125,1506.0,36662.0,Tehama
06103,2016,283.47857142857146,1722.0,48263.0,Tehama
06103,2017,278.6357142857143,1740.0,48526.0,Tehama
06103,2018,329.36428571428576,2073.0,48597.0,Tehama
06103,2019,357.4642857142857,2321.0,49689.0,Tehama
06103,2020,246.92142857142855,1678.0,50073.0,Tehama
06103,2021,253.8785714285714,1744.0,49901.0,Tehama
06103,2022,225.27857142857144,1561.0,49780.0,Tehama
06103,2023,201.0,1820.0,49286.0,Tehama
06103,2024,235.8846153846154,1937.0,49038.0,Tehama
06105,2005,327.14375,593.0,10730.0,Trinity
06105,2006,290.41875,550.0,10964.0,Trinity
06105,2007,304.23125,587.0,11018.0,Trinity
06105,2008,270.50625,538.0,11094.0,Trinity
06105,2009,312.14375,644.0,11212.0,Trinity
06105,2010,327.725,686.0,11321.0,Trinity
06105,2011,263.64374999999995,562.0,11284.0,Trinity
06105,2012,207.55,452.0,13009.0,Trinity
06105,2013,296.1625,666.0,12954.0,Trinity
06105,2014,281.7875,637.0,12540.0,Trinity
06105,2015,272.95625,481.0,10219.0,Trinity
06105,2016,211.0142857142857,509.0,10653.0,Trinity
06105,2017,201.92142857142858,485.0,10553.0,Trinity
06105,2018,171.23571428571427,410.0,10433.0,Trinity
06105,2019,100.58571428571429,242.0,10223.0,Trinity
06105,2020,51.364285714285714,159.0,13250.0,Trinity
06105,2021,70.83571428571427,207.0,13230.0,Trinity
06105,2022,86.97142857142856,276.0,13039.0,Trinity
06105,2023,89.82857142857144,306.0,12928.0,Trinity
06105,2024,83.72142857142856,259.0,12958.0,Trinity
06107,2005,393.2,13833.0,274190.0,Tulare
06107,2006,368.86875,13216.0,279155.0,Tulare
06107,2007,376.15625,13747.0,284348.0,Tulare
06107,2008,369.26875,13750.0,289358.0,Tulare
06107,2009,381.275,14434.0,294800.0,Tulare
06107,2010,385.8375,14981.0,299782.0,Tulare
06107,2011,378.2,15031.0,304563.0,Tulare
06107,2012,343.18125,13715.0,294333.0,Tulare
06107,2013,321.9125,13108.0,297733.0,Tulare
06107,2014,300.3125,12544.0,312899.0,Tulare
06107,2015,320.71250000000003,10154.0,224331.0,Tulare
06107,2016,330.0142857142857,12751.0,315330.0,Tulare
06107,2017,337.92142857142863,13155.0,318475.0,Tulare
06107,2018,289.18571428571425,11632.0,321447.0,Tulare
06107,2019,283.55,11646.0,323743.0,Tulare
06107,2020,230.97142857142856,9790.0,330496.0,Tulare
06107,2021,241.44285714285715,10348.0,334290.0,Tulare
06107,2022,257.3285714285714,11112.0,336253.0,Tulare
06107,2023,197.57857142857142,11329.0,338551.0,Tulare
06107,2024,246.9857142857143,12110.0,343465.0,Tulare
06109,2005,235.9375,1954.0,46037.0,Tuolumne
06109,2006,226.75,1923.0,46178.0,Tuolumne
06109,2007,218.3375,1859.0,46095.0,Tuolumne
06109,2008,198.48125,1713.0,46161.0,Tuolumne
06109,2009,178.85,1536.0,45938.0,Tuolumne
06109,2010,179.425,1577.0,45625.0,Tuolumne
06109,2011,184.525,1632.0,45626.0,Tuolumne
06109,2012,188.175,1642.0,45848.0,Tuolumne
06109,2013,201.3375,1764.0,45813.0,Tuolumne
06109,2014,204.5125,1818.0,46483.0,Tuolumne
06109,2015,210.46875,1375.0,34447.0,Tuolumne
06109,2016,232.27142857142857,1654.0,44851.0,Tuolumne
06109,2017,202.68571428571428,1460.0,45006.0,Tuolumne
06109,2018,167.6357142857143,1248.0,45164.0,Tuolumne
06109,2019,192.67857142857142,1462.0,45172.0,Tuolumne
06109,2020,167.57857142857142,1295.0,45879.0,Tuolumne
06109,2021,178.6357142857143,1380.0,45585.0,Tuolumne
06109,2022,187.75,1468.0,45145.0,Tuolumne
06109,2023,158.79999999999998,1270.0,44852.0,Tuolumne
06109,2024,213.66153846153844,1661.0,44661.0,Tuolumne
06111,2005,228.4375,18195.0,579683.0,Ventura
06111,2006,210.65,17180.0,584984.0,Ventura
06111,2007,208.01875,17279.0,588179.0,Ventura
06111,2008,211.475,17946.0,594902.0,Ventura
06111,2009,213.71875,18501.0,603759.0,Ventura
06111,2010,211.46875,18845.0,613523.0,Ventura
06111,2011,200.79375,18292.0,621646.0,Ventura
06111,2012,187.96875,17428.0,604609.0,Ventura
06111,2013,184.225,17474.0,611966.0,Ventura
06111,2014,175.35625,16756.0,627517.0,Ventura
06111,2015,187.56875,13975.0,462309.0,Ventura
06111,2016,266.9428571428571,16971.0,647104.0,Ventura
06111,2017,277.37857142857143,17981.0,650997.0,Ventura
06111,2018,256.42857142857144,17087.0,653163.0,Ventura
06111,2019,270.95,18266.0,653665.0,Ventura
06111,2020,210.99285714285716,14453.0,654923.0,Ventura
06111,2021,212.55714285714288,14805.0,655109.0,Ventura
06111,2022,232.2357142857143,16333.0,652677.0,Ventura
06111,2023,238.15,17589.0,651461.0,Ventura
06111,2024,225.24285714285716,18395.0,659010.0,Ventura
06113,2005,224.11874999999998,3724.0,138697.0,Yolo
06113,2006,226.44375000000002,3833.0,141734.0,Yolo
06113,2007,206.9125,3640.0,145666.0,Yolo
06113,2008,189.8875,3444.0,148222.0,Yolo
06113,2009,178.8875,3325.0,150584.0,Yolo
06113,2010,169.21875,3224.0,152061.0,Yolo
06113,2011,166.5375,3250.0,153893.0,Yolo
06113,2012,148.94375,2934.0,150107.0,Yolo
06113,2013,146.55,2957.0,151676.0,Yolo
06113,2014,131.8375,2705.0,158797.0,Yolo
06113,2015,154.16250000000002,2453.0,115361.0,Yolo
06113,2016,160.33571428571426,2990.0,169317.0,Yolo
06113,2017,175.15714285714284,3283.0,172088.0,Yolo
06113,2018,156.70000000000002,3048.0,173764.0,Yolo
06113,2019,159.54999999999998,3175.0,174265.0,Yolo
06113,2020,136.57857142857145,2737.0,171746.0,Yolo
06113,2021,143.07857142857142,2886.0,169217.0,Yolo
06113,2022,146.95714285714286,3032.0,178722.0,Yolo
06113,2023,153.60714285714286,3644.0,177405.0,Yolo
06113,2024,157.5,3885.0,181959.0,Yolo
06115,2005,483.38124999999997,2882.0,46675.0,Yuba
06115,2006,470.475,2879.0,48823.0,Yuba
06115,2007,418.9,2627.0,49805.0,Yuba
06115,2008,462.83125,2954.0,50676.0,Yuba
06115,2009,448.92499999999995,2893.0,50775.0,Yuba
06115,2010,463.55625,3051.0,51396.0,Yuba
06115,2011,460.94375,3114.0,51791.0,Yuba
06115,2012,435.61875,2986.0,52301.0,Yuba
06115,2013,412.125,2893.0,52770.0,Yuba
06115,2014,357.76875,2558.0,54942.0,Yuba
06115,2015,413.8375,2293.0,40517.0,Yuba
06115,2016,404.42857142857144,2773.0,54335.0,Yuba
06115,2017,405.47142857142853,2837.0,55421.0,Yuba
06115,2018,399.5571428571429,2865.0,55951.0,Yuba
06115,2019,380.8642857142857,2800.0,56969.0,Yuba
06115,2020,317.45714285714286,2424.0,59766.0,Yuba
06115,2021,356.9928571428572,2807.0,60767.0,Yuba
06115,2022,343.12857142857143,2765.0,61597.0,Yuba
06115,2023,321.5,2855.0,62561.0,Yuba
06115,2024,365.9230769230769,3006.0,63794.0,Yuba
