county,year,medi_cal_enrollment,ffs_avg,ffs_share,dual_avg,dual_share,county_upper,fips5
Inyo,2013,1557.6785714285713,3273.75,2.101685200045856,631.4166666666666,0.40535748404600863,INYO,06027
Inyo,2014,1254.1666666666667,1979.5833333333333,1.5784053156146178,683.5833333333334,0.5450498338870432,INYO,06027
Inyo,2015,1375.0208333333333,1763.0833333333333,1.2822229966212633,696.75,0.5067195951576492,INYO,06027
Inyo,2016,1413.5416666666667,1758.5833333333333,1.2440972733971996,692.0,0.4895504789977892,INYO,06027
Inyo,2017,1399.9791666666667,1871.5833333333333,1.3368651319216058,679.9166666666666,0.48566198901769364,INYO,06027
Inyo,2018,1394.5625,1801.5,1.2918029848070631,682.3333333333334,0.4892812859469069,INYO,06027
Inyo,2019,1323.0,1679.5,1.2694633408919123,663.0,0.5011337868480725,INYO,06027
Inyo,2020,1413.7708333333333,1698.75,1.2015738052784368,711.0833333333334,0.5029693049026688,INYO,06027
Inyo,2021,1546.2708333333333,1745.5833333333333,1.1288988291723367,776.5,0.502175934034842,INYO,06027
Inyo,2022,1636.4375,1729.5833333333333,1.056919884403366,818.1666666666666,0.49996817273294375,INYO,06027
Inyo,2023,1655.3333333333333,1185.6666666666667,0.71627064035441,863.25,0.521496173983085,INYO,06027
Inyo,2024,1423.3541666666667,938.3333333333334,0.6592409361689671,829.4166666666666,0.5827198079653401,INYO,06027
Inyo,2025,1346.5625,803.9166666666666,0.5970140017018642,856.0,0.6356927361336737,INYO,06027
Kern,2010,58229.104166666664,96944.58333333333,1.6648819301058284,24912.583333333332,0.42783731073772174,KERN,06029
Kern,2011,59749.875,91310.58333333333,1.5282137968210532,25661.0,0.42947370182782807,KERN,06029
Kern,2012,60050.416666666664,81383.08333333333,1.355245939176109,26027.333333333332,0.43342469175206944,KERN,06029
Kern,2013,64974.708333333336,81008.25,1.2467658890350284,26427.75,0.4067390324312088,KERN,06029
Kern,2014,82717.89583333333,103483.83333333333,1.251045282170147,28126.333333333332,0.3400271857737355,KERN,06029
Kern,2015,95297.875,98199.58333333333,1.0304488251530617,29633.25,0.3109539430968424,KERN,06029
Kern,2016,101977.33333333333,95521.66666666667,0.936695082567368,30310.666666666668,0.2972294496816286,KERN,06029
Kern,2017,103459.3125,88388.83333333333,0.8543342421044343,31042.916666666668,0.3000495162450134,KERN,06029
Kern,2018,104083.0,88549.83333333333,0.8507617318230002,31554.333333333332,0.3031651022100951,KERN,06029
Kern,2019,102785.35416666667,86253.91666666667,0.8391654371964877,32081.75,0.31212374817505006,KERN,06029
Kern,2020,87138.55172413793,83740.91666666667,0.9610088188265116,33094.0,0.3797859769894793,KERN,06029
Kern,2021,92252.25,87990.33333333333,0.953801488129919,36178.75,0.3921720066448244,KERN,06029
Kern,2022,99069.1,77363.08333333333,0.78090023360799,38687.25,0.39050773651925774,KERN,06029
Kern,2023,102538.38333333333,52875.75,0.5156678726649191,41403.916666666664,0.4037894427501376,KERN,06029
Kern,2024,82296.93055555556,35676.166666666664,0.4335054348422269,42354.75,0.5146577121902244,KERN,06029
Kern,2025,82651.93055555556,24780.416666666668,0.2998165499595946,44109.5,0.5336777943783325,KERN,06029
Kings,2010,17530.208333333332,34957.916666666664,1.9941529502644244,3939.1666666666665,0.2247073504070355,KINGS,06031
Kings,2011,9896.204545454546,17157.5,1.7337454901213274,4057.6666666666665,0.410022513987992,KINGS,06031
Kings,2012,9025.270833333334,11475.75,1.2715130894040576,4063.6666666666665,0.4502542629145478,KINGS,06031
Kings,2013,9839.333333333334,11059.083333333334,1.1239667321634257,4135.25,0.42027745782234566,KINGS,06031
Kings,2014,12230.375,13628.833333333334,1.1143430461726098,4287.666666666667,0.3505752412879137,KINGS,06031
Kings,2015,13824.0,12420.083333333334,0.8984435281635803,4528.916666666667,0.32761260609567905,KINGS,06031
Kings,2016,14266.916666666666,11659.833333333334,0.8172637161731979,4643.833333333333,0.3254966326524652,KINGS,06031
