county,year,ed_visits_resident,ed_admissions_resident,ed_admit_rate_resident,county_upper,fips5
Santa Clara,2012,390459.0,2729.0,0.006989210134738859,SANTA CLARA,06085
Santa Clara,2013,419244.0,2925.0,0.006976844033546098,SANTA CLARA,06085
Santa Clara,2014,445009.0,3255.0,0.007314458808698251,SANTA CLARA,06085
Santa Clara,2015,469354.0,3795.0,0.008085581458770991,SANTA CLARA,06085
Santa Clara,2016,468627.0,4044.0,0.00862946437145107,SANTA CLARA,06085
Santa Clara,2017,467582.0,4806.0,0.010278411059450534,SANTA CLARA,06085
Santa Clara,2018,456990.0,4463.0,0.009766078032342064,SANTA CLARA,06085
Santa Clara,2019,455447.0,4132.0,0.009072405790355408,SANTA CLARA,06085
Santa Clara,2020,356863.0,2855.0,0.00800026901079686,SANTA CLARA,06085
Santa Clara,2021,403362.0,3287.0,0.008149007591195998,SANTA CLARA,06085
Santa Clara,2022,488624.0,3439.0,0.007038131569468548,SANTA CLARA,06085
Santa Clara,2023,520300.0,4003.0,0.007693638285604459,SANTA CLARA,06085
Santa Clara,2024,534513.0,4792.0,0.008965170164242964,SANTA CLARA,06085
Santa Cruz,2008,58943.0,377.0,0.006396009704290586,SANTA CRUZ,06087
Santa Cruz,2009,62970.0,418.0,0.006638081626171193,SANTA CRUZ,06087
Santa Cruz,2010,59093.0,395.0,0.006684378860440323,SANTA CRUZ,06087
Santa Cruz,2011,58296.0,442.0,0.007581995334156717,SANTA CRUZ,06087
Santa Cruz,2012,59547.0,343.0,0.005760155843283456,SANTA CRUZ,06087
Santa Cruz,2013,60391.0,312.0,0.005166332731698432,SANTA CRUZ,06087
Santa Cruz,2014,65609.0,432.0,0.006584462497523206,SANTA CRUZ,06087
Santa Cruz,2015,72073.0,560.0,0.007769899962537983,SANTA CRUZ,06087
Santa Cruz,2016,73998.0,606.0,0.008189410524608772,SANTA CRUZ,06087
Santa Cruz,2017,71515.0,543.0,0.007592812696637069,SANTA CRUZ,06087
Santa Cruz,2018,69527.0,444.0,0.006386008313317129,SANTA CRUZ,06087
Santa Cruz,2019,69875.0,587.0,0.00840071556350626,SANTA CRUZ,06087
Santa Cruz,2020,54375.0,644.0,0.01184367816091954,SANTA CRUZ,06087
Santa Cruz,2021,57028.0,757.0,0.013274181104019078,SANTA CRUZ,06087
Santa Cruz,2022,64681.0,711.0,0.010992408899058457,SANTA CRUZ,06087
Santa Cruz,2023,69571.0,926.0,0.013310143594313723,SANTA CRUZ,06087
Santa Cruz,2024,74375.0,844.0,0.011347899159663865,SANTA CRUZ,06087
Shasta,2008,72037.0,346.0,0.00480308730235851,SHASTA,06089
Shasta,2009,70276.0,450.0,0.006403324036655473,SHASTA,06089
Shasta,2010,66760.0,351.0,0.005257639304973038,SHASTA,06089
Shasta,2011,69647.0,584.0,0.008385142217180926,SHASTA,06089
Shasta,2012,74605.0,602.0,0.008069164265129682,SHASTA,06089
Shasta,2013,77211.0,576.0,0.007460076932043361,SHASTA,06089
Shasta,2014,86191.0,551.0,0.00639277882841596,SHASTA,06089
Shasta,2015,92043.0,674.0,0.007322664406853319,SHASTA,06089
Shasta,2016,88142.0,724.0,0.008214018288670554,SHASTA,06089
Shasta,2017,81361.0,648.0,0.00796450387777928,SHASTA,06089
Shasta,2018,77096.0,577.0,0.007484175573311196,SHASTA,06089
Shasta,2019,75835.0,597.0,0.00787235445374827,SHASTA,06089
Shasta,2020,60665.0,699.0,0.011522294568532102,SHASTA,06089
Shasta,2021,64092.0,676.0,0.01054733820133558,SHASTA,06089
Shasta,2022,67485.0,676.0,0.01001704082388679,SHASTA,06089
Shasta,2023,71526.0,674.0,0.009423146827726981,SHASTA,06089
Shasta,2024,73126.0,850.0,0.0116237726663567,SHASTA,06089
Sierra,2008,614.0,19.0,0.030944625407166124,SIERRA,06091
Sierra,2009,710.0,24.0,0.03380281690140845,SIERRA,06091
Sierra,2010,734.0,60.0,0.08174386920980926,SIERRA,06091
Sierra,2011,645.0,45.0,0.06976744186046512,SIERRA,06091
Sierra,2012,679.0,39.0,0.05743740795287187,SIERRA,06091
Sierra,2013,638.0,35.0,0.054858934169279,SIERRA,06091
Sierra,2014,739.0,37.0,0.05006765899864682,SIERRA,06091
Sierra,2015,767.0,19.0,0.024771838331160364,SIERRA,06091
Sierra,2016,778.0,45.0,0.05784061696658098,SIERRA,06091
Sierra,2017,892.0,36.0,0.04035874439461883,SIERRA,06091
Sierra,2018,763.0,27.0,0.035386631716906945,SIERRA,06091
Sierra,2019,783.0,38.0,0.04853128991060025,SIERRA,06091
Sierra,2020,697.0,44.0,0.06312769010043041,SIERRA,06091
Sierra,2021,789.0,45.0,0.057034220532319393,SIERRA,06091
Sierra,2022,716.0,27.0,0.03770949720670391,SIERRA,06091
Sierra,2023,654.0,42.0,0.06422018348623854,SIERRA,06091
Sierra,2024,739.0,40.0,0.05412719891745602,SIERRA,06091
Siskiyou,2008,16987.0,774.0,0.045564255018543595,SISKIYOU,06093
Siskiyou,2009,16889.0,832.0,0.04926283379714607,SISKIYOU,06093
Siskiyou,2010,16596.0,857.0,0.051638949144372136,SISKIYOU,06093
Siskiyou,2011,16993.0,782.0,0.04601894897899135,SISKIYOU,06093
Siskiyou,2012,17843.0,898.0,0.05032785966485456,SISKIYOU,06093
Siskiyou,2013,17989.0,1106.0,0.061482016788037136,SISKIYOU,06093
Siskiyou,2014,19329.0,967.0,0.05002845465362926,SISKIYOU,06093
Siskiyou,2015,20097.0,1035.0,0.05150022391401702,SISKIYOU,06093
Siskiyou,2016,20432.0,1065.0,0.05212411902897416,SISKIYOU,06093
Siskiyou,2017,18971.0,611.0,0.03220705287017026,SISKIYOU,06093
Siskiyou,2018,19351.0,525.0,0.027130380858870342,SISKIYOU,06093
Siskiyou,2019,18822.0,519.0,0.027574115396875997,SISKIYOU,06093
Siskiyou,2020,15993.0,534.0,0.033389607953479644,SISKIYOU,06093
Siskiyou,2021,16991.0,521.0,0.030663292331234184,SISKIYOU,06093
Siskiyou,2022,18230.0,408.0,0.02238069116840373,SISKIYOU,06093
Siskiyou,2023,19431.0,463.0,0.023827903864958058,SISKIYOU,06093
Siskiyou,2024,20138.0,566.0,0.028106068129903666,SISKIYOU,06093
Solano,2008,106048.0,2303.0,0.021716581170790585,SOLANO,06095
Solano,2009,127901.0,2266.0,0.01771682785904723,SOLANO,06095
Solano,2010,141673.0,2002.0,0.01413113296111468,SOLANO,06095
Solano,2011,145111.0,1863.0,0.01283844780891869,SOLANO,06095
Solano,2012,151709.0,1900.0,0.012523976824051309,SOLANO,06095
Solano,2013,157080.0,1881.0,0.011974789915966387,SOLANO,06095
Solano,2014,168003.0,1693.0,0.010077201002363053,SOLANO,06095
Solano,2015,180410.0,1514.0,0.008391996009090406,SOLANO,06095
Solano,2016,182547.0,1678.0,0.009192153253682613,SOLANO,06095
Solano,2017,184359.0,1748.0,0.009481500767524232,SOLANO,06095
Solano,2018,181813.0,1682.0,0.00925126366101434,SOLANO,06095
Solano,2019,181860.0,1658.0,0.009116903112284174,SOLANO,06095
Solano,2020,142312.0,1394.0,0.009795379166900894,SOLANO,06095
Solano,2021,158813.0,1484.0,0.009344323197723109,SOLANO,06095
Solano,2022,182719.0,1630.0,0.008920801887050607,SOLANO,06095
Solano,2023,186810.0,1685.0,0.009019859750548686,SOLANO,06095
Solano,2024,191876.0,1800.0,0.009381058600346057,SOLANO,06095
Sonoma,2008,110943.0,1130.0,0.010185410526126029,SONOMA,06097
Sonoma,2009,120030.0,1126.0,0.009380988086311756,SONOMA,06097
Sonoma,2010,124275.0,1527.0,0.012287266143633072,SONOMA,06097
Sonoma,2011,124491.0,1964.0,0.015776240852752407,SONOMA,06097
Sonoma,2012,126636.0,1889.0,0.014916769323099276,SONOMA,06097
Sonoma,2013,129766.0,2258.0,0.017400551762403096,SONOMA,06097
Sonoma,2014,137400.0,2451.0,0.017838427947598254,SONOMA,06097
Sonoma,2015,148234.0,2868.0,0.019347787956878987,SONOMA,06097
Sonoma,2016,156346.0,3308.0,0.02115820040167321,SONOMA,06097
Sonoma,2017,155368.0,3834.0,0.02467689614334998,SONOMA,06097
Sonoma,2018,153466.0,3598.0,0.023444932428029662,SONOMA,06097
Sonoma,2019,150963.0,4017.0,0.0266091691341587,SONOMA,06097
Sonoma,2020,119692.0,3161.0,0.026409450924038364,SONOMA,06097
Sonoma,2021,132418.0,3327.0,0.02512498300835234,SONOMA,06097
Sonoma,2022,152235.0,2532.0,0.01663218051039511,SONOMA,06097
Sonoma,2023,164761.0,2693.0,0.01634488744302353,SONOMA,06097
Sonoma,2024,172741.0,3488.0,0.020192079471578837,SONOMA,06097
Stanislaus,2008,179946.0,2317.0,0.012876085047736543,STANISLAUS,06099
Stanislaus,2009,203014.0,2095.0,0.010319485355689755,STANISLAUS,06099
Stanislaus,2010,193674.0,1842.0,0.009510827472970043,STANISLAUS,06099
Stanislaus,2011,194564.0,1785.0,0.009174359079788655,STANISLAUS,06099
Stanislaus,2012,207130.0,1919.0,0.009264712982185102,STANISLAUS,06099
Stanislaus,2013,214252.0,2114.0,0.009866885723353808,STANISLAUS,06099
Stanislaus,2014,235274.0,2660.0,0.011305966660149443,STANISLAUS,06099
Stanislaus,2015,250269.0,2800.0,0.011187961753153607,STANISLAUS,06099
Stanislaus,2016,254412.0,3095.0,0.012165306667924468,STANISLAUS,06099
Stanislaus,2017,258713.0,3365.0,0.013006690811826233,STANISLAUS,06099
Stanislaus,2018,253267.0,2976.0,0.01175044518235696,STANISLAUS,06099
Stanislaus,2019,249793.0,2315.0,0.00926767363376876,STANISLAUS,06099
Stanislaus,2020,202318.0,1764.0,0.008718947399638194,STANISLAUS,06099
Stanislaus,2021,222456.0,1778.0,0.007992591793433309,STANISLAUS,06099
Stanislaus,2022,253195.0,2984.0,0.011785382807717373,STANISLAUS,06099
Stanislaus,2023,249420.0,3114.0,0.012484965119076256,STANISLAUS,06099
Stanislaus,2024,247783.0,3198.0,0.012906454437955793,STANISLAUS,06099
Sutter,2008,26375.0,581.0,0.022028436018957345,SUTTER,06101
Sutter,2009,27092.0,1087.0,0.040122545400856344,SUTTER,06101
Sutter,2010,24356.0,524.0,0.021514205945146987,SUTTER,06101
Sutter,2011,23219.0,170.0,0.007321590077092037,SUTTER,06101
Sutter,2012,23295.0,178.0,0.00764112470487229,SUTTER,06101
Sutter,2013,26310.0,129.0,0.004903078677309008,SUTTER,06101
Sutter,2014,27299.0,113.0,0.004139345763581084,SUTTER,06101
Sutter,2015,31064.0,101.0,0.0032513520473860416,SUTTER,06101
Sutter,2016,33110.0,98.0,0.002959830866807611,SUTTER,06101
Sutter,2017,34933.0,98.0,0.002805370280250766,SUTTER,06101
Sutter,2018,34826.0,154.0,0.004421983575489577,SUTTER,06101
Sutter,2019,34080.0,408.0,0.011971830985915493,SUTTER,06101
Sutter,2020,28801.0,610.0,0.021179820145133848,SUTTER,06101
Sutter,2021,31332.0,583.0,0.018607174773394613,SUTTER,06101
Sutter,2022,35720.0,555.0,0.015537513997760358,SUTTER,06101
Sutter,2023,35364.0,592.0,0.016740187761565432,SUTTER,06101
Sutter,2024,37459.0,670.0,0.017886222269681517,SUTTER,06101
Tehama,2008,27438.0,497.0,0.018113565128653693,TEHAMA,06103
Tehama,2009,29377.0,461.0,0.01569254859243626,TEHAMA,06103
Tehama,2010,28388.0,467.0,0.016450612935042977,TEHAMA,06103
Tehama,2011,28236.0,523.0,0.018522453605326533,TEHAMA,06103
Tehama,2012,27760.0,602.0,0.021685878962536022,TEHAMA,06103
Tehama,2013,27260.0,577.0,0.02116654438738078,TEHAMA,06103
Tehama,2014,28652.0,513.0,0.01790450928381963,TEHAMA,06103
Tehama,2015,31436.0,542.0,0.017241379310344827,TEHAMA,06103
Tehama,2016,32187.0,610.0,0.018951750706807095,TEHAMA,06103
Tehama,2017,31026.0,618.0,0.019918777799265132,TEHAMA,06103
Tehama,2018,30878.0,616.0,0.019949478593173132,TEHAMA,06103
Tehama,2019,30579.0,693.0,0.022662611596193465,TEHAMA,06103
Tehama,2020,24200.0,555.0,0.022933884297520662,TEHAMA,06103
Tehama,2021,26793.0,557.0,0.0207890120553876,TEHAMA,06103
Tehama,2022,29303.0,607.0,0.02071460260041634,TEHAMA,06103
Tehama,2023,30130.0,657.0,0.02180550945901095,TEHAMA,06103
Tehama,2024,31667.0,676.0,0.021347143714276692,TEHAMA,06103
Trinity,2008,4629.0,182.0,0.03931734715921365,TRINITY,06105
Trinity,2009,4855.0,165.0,0.03398558187435633,TRINITY,06105
Trinity,2010,4796.0,209.0,0.04357798165137615,TRINITY,06105
Trinity,2011,4651.0,180.0,0.03870135454740916,TRINITY,06105
Trinity,2012,4642.0,140.0,0.03015941404566997,TRINITY,06105
Trinity,2013,4752.0,249.0,0.052398989898989896,TRINITY,06105
Trinity,2014,5277.0,166.0,0.031457267386772785,TRINITY,06105
Trinity,2015,5997.0,214.0,0.035684508921127234,TRINITY,06105
Trinity,2016,5680.0,183.0,0.03221830985915493,TRINITY,06105
Trinity,2017,5524.0,204.0,0.036929761042722664,TRINITY,06105
Trinity,2018,5163.0,250.0,0.0484214603912454,TRINITY,06105
Trinity,2019,4756.0,236.0,0.0496215306980656,TRINITY,06105
Trinity,2020,3992.0,209.0,0.05235470941883767,TRINITY,06105
Trinity,2021,5020.0,301.0,0.0599601593625498,TRINITY,06105
Trinity,2022,5145.0,331.0,0.06433430515063168,TRINITY,06105
Trinity,2023,5306.0,308.0,0.05804749340369393,TRINITY,06105
Trinity,2024,6180.0,360.0,0.05825242718446602,TRINITY,06105
Tulare,2008,132665.0,1263.0,0.009520220103267628,TULARE,06107
Tulare,2009,140280.0,1365.0,0.009730538922155689,TULARE,06107
Tulare,2010,132520.0,1552.0,0.011711439782674313,TULARE,06107
Tulare,2011,140631.0,1549.0,0.011014641153088579,TULARE,06107
Tulare,2012,144439.0,1653.0,0.011444277515075568,TULARE,06107
Tulare,2013,148022.0,1611.0,0.010883517314993717,TULARE,06107
Tulare,2014,155586.0,1731.0,0.01112567968840384,TULARE,06107
Tulare,2015,164729.0,1737.0,0.010544591419847142,TULARE,06107
Tulare,2016,158998.0,1672.0,0.010515855545352771,TULARE,06107
Tulare,2017,153915.0,2226.0,0.014462528018711627,TULARE,06107
Tulare,2018,129027.0,2060.0,0.01596565060026196,TULARE,06107
Tulare,2019,147754.0,2923.0,0.019782882358514827,TULARE,06107
Tulare,2020,117259.0,2339.0,0.019947296156371794,TULARE,06107
Tulare,2021,129989.0,2339.0,0.017993830247174762,TULARE,06107
Tulare,2022,152084.0,2319.0,0.015248152336866468,TULARE,06107
Tulare,2023,158331.0,2256.0,0.014248631032457321,TULARE,06107
Tulare,2024,166846.0,2693.0,0.01614063267923714,TULARE,06107
Tuolumne,2008,19014.0,260.0,0.013674134848006732,TUOLUMNE,06109
Tuolumne,2009,19171.0,187.0,0.009754316415419123,TUOLUMNE,06109
Tuolumne,2010,18375.0,222.0,0.012081632653061225,TUOLUMNE,06109
Tuolumne,2011,18964.0,468.0,0.02467833790339591,TUOLUMNE,06109
Tuolumne,2012,19762.0,720.0,0.036433559356340454,TUOLUMNE,06109
Tuolumne,2013,20433.0,548.0,0.026819360837860323,TUOLUMNE,06109
Tuolumne,2014,24058.0,612.0,0.025438523568043894,TUOLUMNE,06109
Tuolumne,2015,26217.0,785.0,0.029942403783804403,TUOLUMNE,06109
Tuolumne,2016,25743.0,714.0,0.027735695140426522,TUOLUMNE,06109
Tuolumne,2017,25930.0,836.0,0.032240647898187424,TUOLUMNE,06109
Tuolumne,2018,25402.0,769.0,0.03027320683410755,TUOLUMNE,06109
Tuolumne,2019,25733.0,850.0,0.033031515952279177,TUOLUMNE,06109
Tuolumne,2020,22869.0,744.0,0.03253312344221435,TUOLUMNE,06109
Tuolumne,2021,23928.0,652.0,0.027248411902373787,TUOLUMNE,06109
Tuolumne,2022,25363.0,641.0,0.02527303552418878,TUOLUMNE,06109
Tuolumne,2023,25247.0,795.0,0.03148888976908148,TUOLUMNE,06109
Tuolumne,2024,26245.0,690.0,0.02629072204229377,TUOLUMNE,06109
Ventura,2008,177653.0,1681.0,0.00946226632817909,VENTURA,06111
Ventura,2009,183392.0,1752.0,0.009553306578258593,VENTURA,06111
Ventura,2010,179964.0,2051.0,0.011396723789202284,VENTURA,06111
Ventura,2011,191780.0,2515.0,0.01311398477422046,VENTURA,06111
Ventura,2012,204241.0,2824.0,0.013826802649810763,VENTURA,06111
Ventura,2013,210226.0,2693.0,0.01281002349852064,VENTURA,06111
Ventura,2014,223636.0,2674.0,0.01195693001126831,VENTURA,06111
Ventura,2015,239305.0,2993.0,0.01250705167046238,VENTURA,06111
Ventura,2016,237203.0,3005.0,0.012668473838863758,VENTURA,06111
Ventura,2017,239144.0,3424.0,0.014317733248586626,VENTURA,06111
Ventura,2018,235609.0,3654.0,0.015508745421439759,VENTURA,06111
Ventura,2019,239040.0,3836.0,0.0160475234270415,VENTURA,06111
Ventura,2020,179402.0,3289.0,0.018333128950624854,VENTURA,06111
Ventura,2021,203110.0,3463.0,0.017049874452267244,VENTURA,06111
Ventura,2022,247842.0,3538.0,0.014275223731248133,VENTURA,06111
Ventura,2023,244875.0,4056.0,0.016563552833078102,VENTURA,06111
Ventura,2024,271460.0,4668.0,0.017195903632211008,VENTURA,06111
Yolo,2008,42265.0,815.0,0.019283094759257068,YOLO,06113
Yolo,2009,45373.0,563.0,0.01240826041919203,YOLO,06113
Yolo,2010,45056.0,524.0,0.01162997159090909,YOLO,06113
Yolo,2011,46682.0,626.0,0.013409879610984962,YOLO,06113
Yolo,2012,48739.0,462.0,0.009479061942181826,YOLO,06113
Yolo,2013,50880.0,677.0,0.013305817610062894,YOLO,06113
Yolo,2014,54305.0,657.0,0.012098333486787589,YOLO,06113
Yolo,2015,59028.0,644.0,0.010910076573829369,YOLO,06113
Yolo,2016,60831.0,822.0,0.013512847068106721,YOLO,06113
Yolo,2017,60021.0,917.0,0.015277986038219957,YOLO,06113
Yolo,2018,58429.0,908.0,0.01554022831128378,YOLO,06113
Yolo,2019,59946.0,1084.0,0.018082941313849132,YOLO,06113
Yolo,2020,49417.0,1018.0,0.020600198312321672,YOLO,06113
Yolo,2021,56467.0,1000.0,0.01770945862184993,YOLO,06113
Yolo,2022,62266.0,1150.0,0.018469148491953875,YOLO,06113
Yolo,2023,68934.0,1248.0,0.018104273653059447,YOLO,06113
Yolo,2024,75030.0,1472.0,0.019618819139011062,YOLO,06113
Yuba,2008,27060.0,447.0,0.016518847006651884,YUBA,06115
Yuba,2009,27838.0,933.0,0.03351533874559954,YUBA,06115
Yuba,2010,26674.0,490.0,0.01836994826422734,YUBA,06115
Yuba,2011,25725.0,181.0,0.007035957240038872,YUBA,06115
Yuba,2012,24363.0,131.0,0.005377006115831384,YUBA,06115
Yuba,2013,26715.0,68.0,0.0025453864869923264,YUBA,06115
Yuba,2014,27763.0,53.0,0.0019090155962972301,YUBA,06115
Yuba,2015,31388.0,84.0,0.0026761819803746653,YUBA,06115
Yuba,2016,34788.0,87.0,0.0025008623663332185,YUBA,06115
Yuba,2017,36425.0,91.0,0.0024982841455044613,YUBA,06115
Yuba,2018,36014.0,76.0,0.0021102904426056534,YUBA,06115
Yuba,2019,35422.0,317.0,0.008949240584947208,YUBA,06115
Yuba,2020,29291.0,509.0,0.017377351404868388,YUBA,06115
Yuba,2021,32154.0,511.0,0.015892268458045655,YUBA,06115
Yuba,2022,37473.0,474.0,0.012649107357297254,YUBA,06115
Yuba,2023,37476.0,540.0,0.01440922190201729,YUBA,06115
Yuba,2024,40451.0,588.0,0.0145361054114855,YUBA,06115
