fips5,year,pqi_mean_rate,pqi_sum_count,ed_visits,ed_admissions,ed_admit_rate,ed_facility_count,ed_visits_per_facility,population,medi_cal_enrollment,medi_cal_share,ffs_pcp_count,total_ffs_providers,ffs_pcp_per_100k,ed_visits_per_1k,medicaid_fee_ratio,medicaid_fee_all,nhsc_per_100k,poverty_pct,age65_pct,bachelors_pct,hispanic_pct,unemp_pct,county_name_clean,satellite
06031,2022,255.05,3296.0,92128.0,5965.0,0.0647468739145536,1.0,92128.0,151921.0,62236.333333333336,0.4096624780861983,103,663,67.79839521856753,606.4204422035136,0.75,0.8,3.993603860244301,16.8,10.6,13.9,3.1,9.8,KINGS,1.0
06031,2023,196.59285714285716,3031.0,94386.0,5726.0,0.0606657767041722,1.0,94386.0,151980.0,,,103,663,67.77207527306224,621.0422424003158,0.75,0.8,3.993603860244301,16.8,10.6,13.9,3.1,9.8,KINGS,1.0
06031,2024,208.54615384615383,2993.0,94697.0,5667.0,0.0598435008500797,1.0,94697.0,153880.0,,,103,663,66.93527423966727,615.3951130751235,0.75,0.8,3.993603860244301,16.8,10.6,13.9,3.1,9.8,KINGS,1.0
06033,2005,310.4,2678.0,,,,,,,,,53,329,,,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2006,312.35,2700.0,,,,,,,,,53,329,,,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2007,301.31874999999997,2621.0,,,,,,,,,53,329,,,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2008,294.7375,2600.0,,,,,,,,,53,329,,,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2009,323.9,2845.0,,,,,,,,,53,329,,,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2010,376.475,3356.0,,,,,,,,,53,329,,,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2011,369.61875,3348.0,,,,,,,,,53,329,,,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2012,346.25,3126.0,33566.0,2529.0,0.0753440981946016,2.0,16783.0,,,,53,329,,,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2013,335.10625,3093.0,34458.0,2479.0,0.0719426548261651,2.0,17229.0,,,,53,329,,,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2014,290.20625,2718.0,36077.0,2048.0,0.0567674695789561,2.0,18038.5,,,,53,329,,,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2015,287.14375,2067.0,38870.0,2272.0,0.0584512477489066,2.0,19435.0,,,,53,329,,,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2016,369.0214285714286,3076.0,39850.0,2404.0,0.0603262233375156,2.0,19925.0,,,,53,329,,,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2017,282.65714285714284,2308.0,40404.0,2365.0,0.0585338085338085,2.0,20202.0,,,,53,329,,,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2018,296.89285714285717,2487.0,40316.0,2607.0,0.0646641531898005,2.0,20158.0,,,,53,329,,,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2019,312.42142857142863,2646.0,41105.0,2632.0,0.0640311397640189,2.0,20552.5,,28098.0,,53,329,,,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2020,200.42857142857144,1853.0,32551.0,2252.0,0.0691837424349482,2.0,16275.5,68163.0,26756.0,0.3925296715226736,53,329,77.75479365638249,477.54646949224656,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2021,183.87142857142857,1728.0,34622.0,2251.0,0.065016463520305,2.0,17311.0,67821.0,31108.25,0.4586816767667832,53,329,78.14688665752496,510.4908509163828,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2022,186.2642857142857,1772.0,39002.0,2087.0,0.0535100764063381,2.0,19501.0,67676.0,32663.333333333332,0.4826427881868511,53,329,78.31432117737455,576.3047461433891,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2023,195.27142857142857,2122.0,38851.0,2247.0,0.0578363491287225,2.0,19425.5,66964.0,,,53,329,79.14700436055195,580.177408756944,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06033,2024,216.6307692307692,2146.0,40804.0,2451.0,0.060067640427409,2.0,20402.0,67393.0,,,53,329,78.64318252637514,605.4634754351342,0.75,0.8,3.993603860244301,16.7,23.6,17.7,6.6,11.5,LAKE,1.0
06035,2005,256.80625,819.0,,,,,,,,,35,121,,,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2006,299.3375,958.0,,,,,,,,,35,121,,,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2007,279.0625,928.0,,,,,,,,,35,121,,,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2008,277.7375,918.0,,,,,,,,,35,121,,,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2009,289.7125,980.0,,,,,,,,,35,121,,,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2010,300.84375,1024.0,,,,,,,,,35,121,,,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2011,257.9125,877.0,,,,,,,,,35,121,,,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2012,234.9375,808.0,9149.0,885.0,0.0967318832659307,1.0,9149.0,,,,35,121,,,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2013,236.58125,797.0,9416.0,815.0,0.086554800339847,1.0,9416.0,,,,35,121,,,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2014,235.55625,836.0,9770.0,863.0,0.0883316274309109,1.0,9770.0,,,,35,121,,,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2015,245.6625,640.0,10917.0,790.0,0.0723642026197673,1.0,10917.0,,,,35,121,,,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2016,241.7357142857143,734.0,11289.0,633.0,0.0560722827531225,1.0,11289.0,,,,35,121,,,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2017,245.40714285714284,737.0,11020.0,637.0,0.0578039927404718,1.0,11020.0,,,,35,121,,,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2018,211.15,681.0,10325.0,647.0,0.0626634382566586,1.0,10325.0,,,,35,121,,,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2019,196.58571428571432,632.0,10562.0,708.0,0.067032758947169,1.0,10562.0,,6880.0,,35,121,,,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2020,134.9,439.0,9100.0,556.0,0.0610989010989011,1.0,9100.0,32730.0,6943.0,0.2121295447601588,35,121,106.93553315001527,278.03238619003974,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2021,146.11428571428573,491.0,9633.0,608.0,0.0631163708086785,1.0,9633.0,31014.0,7919.0,0.2553362997356033,35,121,112.8522602695557,310.6016637647514,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2022,170.0,567.0,10145.0,604.0,0.0595367175948743,1.0,10145.0,29889.0,8401.333333333334,0.2810844569351043,35,121,117.09993643146308,339.4225300277694,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2023,115.53571428571428,511.0,10230.0,568.0,0.0555229716520039,1.0,10230.0,28475.0,,,35,121,122.91483757682178,359.2625109745391,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06035,2024,144.63846153846154,505.0,10994.0,490.0,0.0445697653265417,1.0,10994.0,27912.0,,,35,121,125.39409572943536,393.88076812840353,0.75,0.8,3.993603860244301,13.7,16.0,13.2,5.1,7.6,LASSEN,1.0
06037,2005,355.775,329443.0,,,,,,,,,15116,71441,,,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2006,335.4875,314153.0,,,,,,,,,15116,71441,,,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2007,332.91875,316335.0,,,,,,,,,15116,71441,,,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2008,332.05,319884.0,,,,,,,,,15116,71441,,,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2009,323.84375,317467.0,,,,,,,,,15116,71441,,,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2010,310.85,311116.0,,,,,,,,,15116,71441,,,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2011,302.48125,309499.0,,,,,,,,,15116,71441,,,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2012,281.5375,292507.0,2618984.0,545157.0,0.2081559108417615,79.0,33151.696202531646,,,,15116,71441,,,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2013,261.71875,277662.0,2688195.0,524728.0,0.1951971490163474,77.0,34911.62337662338,,,,15116,71441,,,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2014,248.08125,264853.0,2827486.0,524807.0,0.185609053413527,75.0,37699.81333333333,,,,15116,71441,,,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2015,248.03749999999997,206724.0,3010220.0,544261.0,0.1808043930343961,76.0,39608.15789473684,,,,15116,71441,,,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2016,308.3,251958.0,3136727.0,544427.0,0.1735653118680714,78.0,40214.44871794872,,,,15116,71441,,,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2017,296.99285714285713,247747.0,3254483.0,546072.0,0.1677907059277925,79.0,41195.987341772154,,,,15116,71441,,,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2018,277.45,236865.0,3238050.0,547210.0,0.1689936844705918,80.0,40475.625,,,,15116,71441,,,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2019,279.09285714285716,241813.0,3283944.0,551667.0,0.1679891618127471,75.0,43785.92,,3777799.4285714286,,15116,71441,,,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2020,212.62857142857143,187755.0,2418500.0,498268.0,0.2060235683274757,74.0,32682.432432432433,10014009.0,3819645.0,0.3814301544965657,15116,71441,150.94853619564353,241.51166630667097,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2021,216.8928571428571,193727.0,2590102.0,518856.0,0.2003226127774118,74.0,35001.37837837838,9966353.0,4126029.8333333335,0.4139959555248879,15116,71441,151.67032514300868,259.8846338274392,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2022,237.52142857142857,212685.0,2906065.0,530435.0,0.1825268877330686,74.0,39271.14864864865,9870212.0,4278857.666666667,0.4335122352657336,15116,71441,153.14767301857344,294.42781978745745,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2023,222.32142857142856,236881.0,3032255.0,542694.0,0.1789737340691993,71.0,42707.81690140845,9834286.0,,,15116,71441,153.70714254191915,308.3350433371574,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06037,2024,234.2,245441.0,3136505.0,566144.0,0.1805015455100502,72.0,43562.569444444445,9848643.0,,,15116,71441,153.48307375950168,318.47077815695013,0.75,0.8,3.993603860244301,13.6,14.7,35.5,2.7,7.0,LOS ANGELES,0.0
06039,2005,327.44375,4467.0,,,,,,,,,204,692,,,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2006,285.38125,3976.0,,,,,,,,,204,692,,,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2007,263.96875,3754.0,,,,,,,,,204,692,,,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2008,257.67499999999995,3734.0,,,,,,,,,204,692,,,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2009,277.84375,4063.0,,,,,,,,,204,692,,,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2010,278.8,4174.0,,,,,,,,,204,692,,,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2011,263.375,4027.0,,,,,,,,,204,692,,,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2012,237.075,3662.0,113956.0,10301.0,0.0903945382428305,2.0,56978.0,,,,204,692,,,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2013,249.58125,3920.0,121704.0,9715.0,0.0798248208768816,2.0,60852.0,,,,204,692,,,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2014,233.56875,3812.0,130627.0,10294.0,0.078804535050181,2.0,65313.5,,,,204,692,,,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2015,235.46875,2881.0,149922.0,10985.0,0.0732714344792625,2.0,74961.0,,,,204,692,,,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2016,235.15,3297.0,151155.0,10225.0,0.0676457940524627,2.0,75577.5,,,,204,692,,,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2017,249.75,3511.0,145838.0,10146.0,0.0695703451775257,2.0,72919.0,,,,204,692,,,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2018,243.94285714285712,3535.0,135995.0,10119.0,0.0744071473215927,2.0,67997.5,,,,204,692,,,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2019,222.8571428571429,3316.0,131458.0,10153.0,0.0772337933028039,2.0,65729.0,,69971.28571428571,,204,692,,,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2020,210.92142857142855,3134.0,91305.0,8261.0,0.0904769727835277,2.0,45652.5,156255.0,70543.58333333333,0.4514644864697663,204,692,130.55582221368917,584.3333013343573,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2021,212.8857142857143,3256.0,102214.0,8669.0,0.0848122566380339,2.0,51107.0,156187.0,71910.25,0.4604112378110854,204,692,130.61266302573196,654.4334675741259,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2022,235.62142857142857,3630.0,109391.0,9181.0,0.0839282939181468,2.0,54695.5,157685.0,75762.66666666667,0.48046844447263,204,692,129.37184893934108,693.7311729080128,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2023,207.17142857142855,4441.0,81536.0,6104.0,0.0748626373626373,2.0,40768.0,158266.0,,,204,692,128.8969203745593,515.1832990029444,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06039,2024,212.1076923076923,4217.0,89495.0,6256.0,0.0699033465556735,1.0,89495.0,161854.0,,,204,692,126.0395170956541,552.9365971801748,0.75,0.8,3.993603860244301,19.9,14.4,17.1,5.0,10.6,MADERA,1.0
06041,2005,182.56875,6038.0,,,,,,,,,355,1733,,,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2006,164.775,5485.0,,,,,,,,,355,1733,,,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2007,153.13125,5225.0,,,,,,,,,355,1733,,,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2008,155.725,5393.0,,,,,,,,,355,1733,,,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2009,146.31875000000002,5168.0,,,,,,,,,355,1733,,,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2010,138.4875,4977.0,,,,,,,,,355,1733,,,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2011,121.06875,4446.0,,,,,,,,,355,1733,,,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2012,115.8625,4311.0,63290.0,10562.0,0.1668826038868699,3.0,21096.666666666668,,,,355,1733,,,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2013,108.35625,4161.0,67042.0,10315.0,0.1538587750962083,3.0,22347.333333333332,,,,355,1733,,,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2014,94.40625,3629.0,66027.0,9094.0,0.1377315340693958,3.0,22009.0,,,,355,1733,,,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2015,103.64375,3094.0,68929.0,9440.0,0.1369525163574112,3.0,22976.333333333332,,,,355,1733,,,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2016,184.57857142857145,3717.0,68982.0,9644.0,0.1398045867037778,3.0,22994.0,,,,355,1733,,,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2017,173.18571428571428,3492.0,69193.0,10491.0,0.1516193834636451,3.0,23064.333333333332,,,,355,1733,,,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2018,165.8642857142857,3403.0,68284.0,10119.0,0.1481899127174741,3.0,22761.333333333332,,,,355,1733,,,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2019,149.67142857142858,3177.0,71477.0,9776.0,0.136771269079564,3.0,23825.666666666668,,43498.42857142857,,355,1733,,,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2020,117.45,2553.0,55431.0,8579.0,0.1547689920802439,3.0,18477.0,262321.0,45372.166666666664,0.172964294382328,355,1733,135.33037766705678,211.3098074496514,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2021,124.09285714285714,2693.0,64843.0,9494.0,0.1464151874527705,3.0,21614.333333333332,260112.0,50712.916666666664,0.1949656942650345,355,1733,136.47967029587255,249.28876791535953,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2022,146.0,3208.0,72673.0,10535.0,0.1449644297056678,3.0,24224.333333333332,256512.0,53128.666666666664,0.207119614936793,355,1733,138.3950848303393,283.31228168662676,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2023,118.52142857142856,3393.0,78503.0,11861.0,0.1510897672700406,3.0,26167.666666666668,254861.0,,,355,1733,139.29161386010412,308.0228045875987,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06041,2024,145.13846153846154,3815.0,81401.0,12515.0,0.1537450399872237,3.0,27133.666666666668,254743.0,,,355,1733,139.35613539920627,319.54165570790957,0.75,0.8,3.993603860244301,7.8,23.3,60.5,1.9,6.1,MARIN,1.0
06043,2005,205.4625,541.0,,,,,,,,,6,85,,,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2006,263.3875,696.0,,,,,,,,,6,85,,,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2007,243.36875,658.0,,,,,,,,,6,85,,,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2008,285.0,775.0,,,,,,,,,6,85,,,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2009,203.2375,569.0,,,,,,,,,6,85,,,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2010,189.94375,528.0,,,,,,,,,6,85,,,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2011,183.88125,527.0,,,,,,,,,6,85,,,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2012,171.8875,517.0,5044.0,138.0,0.0273592386994448,1.0,5044.0,,,,6,85,,,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2013,170.6,513.0,4919.0,128.0,0.0260215490953445,1.0,4919.0,,,,6,85,,,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2014,175.81875000000002,546.0,5412.0,153.0,0.028270509977827,1.0,5412.0,,,,6,85,,,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2015,199.6,462.0,5844.0,159.0,0.0272073921971252,1.0,5844.0,,,,6,85,,,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2016,213.22142857142856,468.0,6036.0,139.0,0.0230284956925115,1.0,6036.0,,,,6,85,,,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2017,221.1071428571429,489.0,7000.0,116.0,0.0165714285714285,1.0,7000.0,,,,6,85,,,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2018,211.97857142857143,472.0,6630.0,251.0,0.0378582202111613,1.0,6630.0,,,,6,85,,,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2019,290.8285714285714,645.0,6518.0,295.0,0.0452592819883399,1.0,6518.0,,3311.8571428571427,,6,85,,,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2020,249.93571428571428,556.0,5385.0,356.0,0.0661095636025998,1.0,5385.0,17131.0,2855.4166666666665,0.1666812600937871,6,85,35.0242250890199,314.34242017395366,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2021,200.54285714285712,464.0,5610.0,280.0,0.0499108734402852,1.0,5610.0,17066.0,3583.3333333333335,0.2099691394195086,6,85,35.1576233446619,328.72377827258873,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2022,185.20714285714288,438.0,6498.0,207.0,0.0318559556786703,1.0,6498.0,16984.0,4787.833333333333,0.2819025749725231,6,85,35.32736693358455,382.59538389072065,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2023,204.46428571428572,563.0,6744.0,230.0,0.0341043890865954,1.0,6744.0,16964.0,,,6,85,35.36901674133459,397.5477481726008,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06043,2024,163.60000000000002,467.0,6923.0,261.0,0.0377004188935432,1.0,6923.0,16958.0,,,6,85,35.38153084090105,408.24389668592994,0.75,0.8,3.993603860244301,13.9,29.4,30.9,6.2,6.9,MARIPOSA,1.0
06045,2005,221.71875,2420.0,,,,,,,,,99,581,,,0.75,0.8,3.993603860244301,15.2,24.1,24.9,6.8,9.3,MENDOCINO,1.0
06045,2006,229.9375,2541.0,,,,,,,,,99,581,,,0.75,0.8,3.993603860244301,15.2,24.1,24.9,6.8,9.3,MENDOCINO,1.0
06045,2007,216.06875,2434.0,,,,,,,,,99,581,,,0.75,0.8,3.993603860244301,15.2,24.1,24.9,6.8,9.3,MENDOCINO,1.0
06045,2008,199.05625,2283.0,,,,,,,,,99,581,,,0.75,0.8,3.993603860244301,15.2,24.1,24.9,6.8,9.3,MENDOCINO,1.0
06045,2009,220.975,2541.0,,,,,,,,,99,581,,,0.75,0.8,3.993603860244301,15.2,24.1,24.9,6.8,9.3,MENDOCINO,1.0
06045,2010,222.9375,2578.0,,,,,,,,,99,581,,,0.75,0.8,3.993603860244301,15.2,24.1,24.9,6.8,9.3,MENDOCINO,1.0
06045,2011,233.15,2722.0,,,,,,,,,99,581,,,0.75,0.8,3.993603860244301,15.2,24.1,24.9,6.8,9.3,MENDOCINO,1.0
06045,2012,210.46875,2529.0,39108.0,4004.0,0.1023831441137363,3.0,13036.0,,,,99,581,,,0.75,0.8,3.993603860244301,15.2,24.1,24.9,6.8,9.3,MENDOCINO,1.0
06045,2013,198.975,2432.0,39025.0,3891.0,0.0997053171044202,3.0,13008.333333333334,,,,99,581,,,0.75,0.8,3.993603860244301,15.2,24.1,24.9,6.8,9.3,MENDOCINO,1.0
06045,2014,196.8375,2410.0,39099.0,3752.0,0.0959615335430573,3.0,13033.0,,,,99,581,,,0.75,0.8,3.993603860244301,15.2,24.1,24.9,6.8,9.3,MENDOCINO,1.0
06045,2015,164.95625,1553.0,46394.0,3528.0,0.0760443160753545,4.0,11598.5,,,,99,581,,,0.75,0.8,3.993603860244301,15.2,24.1,24.9,6.8,9.3,MENDOCINO,1.0
06045,2016,195.45,2077.0,49784.0,3430.0,0.0688976377952756,3.0,16594.666666666668,,,,99,581,,,0.75,0.8,3.993603860244301,15.2,24.1,24.9,6.8,9.3,MENDOCINO,1.0
06045,2017,204.25714285714284,2189.0,50748.0,3558.0,0.0701111373847245,3.0,16916.0,,,,99,581,,,0.75,0.8,3.993603860244301,15.2,24.1,24.9,6.8,9.3,MENDOCINO,1.0
06045,2018,221.3642857142857,2373.0,50780.0,3963.0,0.078042536431666,3.0,16926.666666666668,,,,99,581,,,0.75,0.8,3.993603860244301,15.2,24.1,24.9,6.8,9.3,MENDOCINO,1.0
06045,2019,211.03571428571428,2347.0,53103.0,4009.0,0.0754947931378641,3.0,17701.0,,34608.142857142855,,99,581,,,0.75,0.8,3.993603860244301,15.2,24.1,24.9,6.8,9.3,MENDOCINO,1.0
