fips5,year,ed_visits,ed_admissions,ed_total,ed_admit_rate,county_name_clean
06087,2018,72476.0,10270.0,82746.0,0.14170208068877974,SANTA CRUZ
06089,2018,82912.0,15358.0,98270.0,0.18523253570050174,SHASTA
06093,2018,20523.0,1455.0,21978.0,0.07089606782634118,SISKIYOU
06095,2018,194448.0,19299.0,213747.0,0.09925018513947173,SOLANO
06097,2018,160948.0,20187.0,181135.0,0.12542560330044486,SONOMA
06099,2018,236829.0,34525.0,271354.0,0.14578028873153204,STANISLAUS
06103,2018,29694.0,2225.0,31919.0,0.07493096248400351,TEHAMA
06105,2018,4302.0,320.0,4622.0,0.07438400743840075,TRINITY
06107,2018,100785.0,22474.0,123259.0,0.2229895321724463,TULARE
06109,2018,30556.0,2906.0,33462.0,0.09510407121350963,TUOLUMNE
06111,2018,232468.0,36723.0,269191.0,0.15797012922208648,VENTURA
06113,2018,47620.0,4603.0,52223.0,0.09666106677866443,YOLO
06115,2018,60709.0,8750.0,69459.0,0.14413019486402345,YUBA
06001,2019,565139.0,75633.0,640772.0,0.13383079207062334,ALAMEDA
06005,2019,21488.0,1850.0,23338.0,0.0860945644080417,AMADOR
06007,2019,82269.0,27208.0,109477.0,0.33071995526869175,BUTTE
06009,2019,10150.0,827.0,10977.0,0.08147783251231527,CALAVERAS
06011,2019,6163.0,664.0,6827.0,0.10773973714100275,COLUSA
06013,2019,318180.0,45574.0,363754.0,0.14323338990508516,CONTRA COSTA
06015,2019,17476.0,1879.0,19355.0,0.10751888303959717,DEL NORTE
06017,2019,43560.0,5513.0,49073.0,0.12656106519742882,EL DORADO
06019,2019,295029.0,57108.0,352137.0,0.19356741201712374,FRESNO
06021,2019,5703.0,117.0,5820.0,0.020515518148342977,GLENN
06023,2019,54493.0,7634.0,62127.0,0.14009138788468245,HUMBOLDT
06025,2019,82847.0,7051.0,89898.0,0.08510869434016922,IMPERIAL
06027,2019,9765.0,717.0,10482.0,0.07342549923195084,INYO
06029,2019,340452.0,41770.0,382222.0,0.12268983586526147,KERN
06031,2019,103066.0,6502.0,109568.0,0.06308578968816099,KINGS
06033,2019,41105.0,2632.0,43737.0,0.06403113976401897,LAKE
06035,2019,10562.0,708.0,11270.0,0.06703275894716909,LASSEN
06037,2019,3283944.0,551667.0,3835611.0,0.16798916181274712,LOS ANGELES
06039,2019,131458.0,10153.0,141611.0,0.07723379330280394,MADERA
06041,2019,71477.0,9776.0,81253.0,0.13677126907956405,MARIN
06043,2019,6518.0,295.0,6813.0,0.045259281988339985,MARIPOSA
06045,2019,53103.0,4009.0,57112.0,0.07549479313786416,MENDOCINO
06047,2019,86558.0,8748.0,95306.0,0.10106518172785878,MERCED
06049,2019,5007.0,249.0,5256.0,0.04973037747153984,MODOC
06051,2019,10250.0,478.0,10728.0,0.046634146341463414,MONO
06053,2019,148870.0,26919.0,175789.0,0.18082219386041512,MONTEREY
06055,2019,32471.0,5155.0,37626.0,0.15875704474762095,NAPA
06057,2019,35905.0,4911.0,40816.0,0.13677760757554658,NEVADA
06059,2019,860396.0,159848.0,1020244.0,0.18578422028926214,ORANGE
06061,2019,210491.0,28671.0,239162.0,0.1362100992441482,PLACER
06063,2019,11105.0,657.0,11762.0,0.05916253939666817,PLUMAS
06065,2019,817173.0,125408.0,942581.0,0.1534656676126108,RIVERSIDE
06067,2019,559276.0,80574.0,639850.0,0.1440684027206603,SACRAMENTO
06069,2019,19320.0,1271.0,20591.0,0.06578674948240165,SAN BENITO
06071,2019,803798.0,125588.0,929386.0,0.1562432352406948,SAN BERNARDINO
06073,2019,885977.0,157318.0,1043295.0,0.17756442887343576,SAN DIEGO
06075,2019,244544.0,48252.0,292796.0,0.19731418476838525,SAN FRANCISCO
06077,2019,343020.0,44923.0,387943.0,0.13096320914232407,SAN JOAQUIN
06079,2019,92132.0,11220.0,103352.0,0.1217817913428559,SAN LUIS OBISPO
06081,2019,187974.0,23971.0,211945.0,0.12752295530232904,SAN MATEO
06083,2019,149192.0,20004.0,169196.0,0.13408225642125582,SANTA BARBARA
06085,2019,496423.0,86696.0,583119.0,0.17464138446445873,SANTA CLARA
06087,2019,72962.0,10138.0,83100.0,0.13894904196705135,SANTA CRUZ
06089,2019,81868.0,14792.0,96660.0,0.18068109639908145,SHASTA
06093,2019,20344.0,1599.0,21943.0,0.07859811246559183,SISKIYOU
06095,2019,196819.0,20429.0,217248.0,0.10379587336588439,SOLANO
06097,2019,157137.0,20735.0,177872.0,0.1319549183196828,SONOMA
06099,2019,229979.0,35406.0,265385.0,0.15395318703012015,STANISLAUS
06103,2019,29781.0,2346.0,32127.0,0.0787750579228367,TEHAMA
06105,2019,3969.0,94.0,4063.0,0.023683547493071302,TRINITY
06107,2019,122281.0,25101.0,147382.0,0.20527310048167743,TULARE
06109,2019,30934.0,3223.0,34157.0,0.10418956488006724,TUOLUMNE
06111,2019,236920.0,38619.0,275539.0,0.16300438966739828,VENTURA
06113,2019,49101.0,4665.0,53766.0,0.09500824830451518,YOLO
06115,2019,61386.0,9178.0,70564.0,0.1495129182549767,YUBA
06001,2020,433225.0,68314.0,501539.0,0.15768711408621386,ALAMEDA
06005,2020,19628.0,1775.0,21403.0,0.09043203586712859,AMADOR
06007,2020,66698.0,24995.0,91693.0,0.37474886803202495,BUTTE
06009,2020,9347.0,818.0,10165.0,0.0875147106023323,CALAVERAS
06011,2020,4397.0,494.0,4891.0,0.11234932908801455,COLUSA
06013,2020,245420.0,41038.0,286458.0,0.16721538586912232,CONTRA COSTA
06015,2020,13317.0,1364.0,14681.0,0.10242547120222273,DEL NORTE
06017,2020,35169.0,4951.0,40120.0,0.14077738917796923,EL DORADO
06019,2020,247174.0,54840.0,302014.0,0.22186799582480357,FRESNO
06021,2020,4539.0,68.0,4607.0,0.0149812734082397,GLENN
06023,2020,44958.0,6345.0,51303.0,0.141131722941412,HUMBOLDT
06025,2020,66257.0,6458.0,72715.0,0.0974689466773322,IMPERIAL
06027,2020,7594.0,624.0,8218.0,0.08217013431656571,INYO
06029,2020,272825.0,41233.0,314058.0,0.15113351049207369,KERN
06031,2020,81997.0,6547.0,88544.0,0.07984438455065429,KINGS
06033,2020,32551.0,2252.0,34803.0,0.06918374243494824,LAKE
06035,2020,9100.0,556.0,9656.0,0.0610989010989011,LASSEN
06037,2020,2418500.0,498268.0,2916768.0,0.2060235683274757,LOS ANGELES
06039,2020,91305.0,8261.0,99566.0,0.09047697278352773,MADERA
06041,2020,55431.0,8579.0,64010.0,0.15476899208024392,MARIN
06043,2020,5385.0,356.0,5741.0,0.06610956360259981,MARIPOSA
06045,2020,42718.0,3883.0,46601.0,0.09089845030198043,MENDOCINO
06047,2020,68792.0,8248.0,77040.0,0.11989766251889755,MERCED
06049,2020,4389.0,218.0,4607.0,0.04966962861699704,MODOC
06051,2020,8087.0,402.0,8489.0,0.04970941016446148,MONO
06053,2020,119823.0,24233.0,144056.0,0.2022399706233361,MONTEREY
06055,2020,24807.0,4284.0,29091.0,0.1726931914379006,NAPA
06057,2020,31533.0,4498.0,36031.0,0.14264421399803381,NEVADA
06059,2020,670188.0,145994.0,816182.0,0.21784036718055233,ORANGE
06061,2020,172364.0,28317.0,200681.0,0.16428604581002992,PLACER
06063,2020,8956.0,439.0,9395.0,0.0490174184903975,PLUMAS
06065,2020,634860.0,117636.0,752496.0,0.1852943956147812,RIVERSIDE
06067,2020,444967.0,76201.0,521168.0,0.17125090175226476,SACRAMENTO
06069,2020,19823.0,1005.0,20828.0,0.05069868334762649,SAN BENITO
06071,2020,654004.0,114897.0,768901.0,0.17568241172836863,SAN BERNARDINO
06073,2020,725342.0,156846.0,882188.0,0.21623730598807184,SAN DIEGO
06075,2020,178541.0,43254.0,221795.0,0.24226368173136703,SAN FRANCISCO
06077,2020,291980.0,41491.0,333471.0,0.1421021987807384,SAN JOAQUIN
06079,2020,73533.0,10267.0,83800.0,0.1396243863299471,SAN LUIS OBISPO
06081,2020,139887.0,21049.0,160936.0,0.15047145195765152,SAN MATEO
06083,2020,114490.0,18164.0,132654.0,0.15865141060354615,SANTA BARBARA
06085,2020,395171.0,80253.0,475424.0,0.20308423442003587,SANTA CLARA
06087,2020,54840.0,8998.0,63838.0,0.16407731582786286,SANTA CRUZ
06089,2020,66521.0,14605.0,81126.0,0.21955472707866688,SHASTA
06093,2020,17573.0,1515.0,19088.0,0.08621180219655153,SISKIYOU
06095,2020,155649.0,17877.0,173526.0,0.11485457664360195,SOLANO
06097,2020,125991.0,19423.0,145414.0,0.15416180520830852,SONOMA
06099,2020,187239.0,33923.0,221162.0,0.18117486207467462,STANISLAUS
06103,2020,24230.0,2198.0,26428.0,0.09071399092034668,TEHAMA
06105,2020,3535.0,82.0,3617.0,0.023196605374823195,TRINITY
06107,2020,100035.0,22680.0,122715.0,0.22672064777327935,TULARE
06109,2020,27886.0,3094.0,30980.0,0.1109517320519257,TUOLUMNE
06111,2020,178757.0,35061.0,213818.0,0.19613777362564822,VENTURA
06113,2020,40055.0,4192.0,44247.0,0.10465609786543503,YOLO
06115,2020,52468.0,8500.0,60968.0,0.16200350689944348,YUBA
06001,2021,458875.0,71220.0,530095.0,0.1552056660310542,ALAMEDA
06005,2021,22161.0,1731.0,23892.0,0.07811019358332205,AMADOR
06007,2021,68866.0,25387.0,94253.0,0.36864345250196034,BUTTE
06009,2021,9930.0,835.0,10765.0,0.08408862034239678,CALAVERAS
06011,2021,4359.0,516.0,4875.0,0.11837577426015142,COLUSA
06013,2021,285033.0,44534.0,329567.0,0.15624155799503917,CONTRA COSTA
06015,2021,13440.0,1431.0,14871.0,0.10647321428571428,DEL NORTE
06017,2021,39064.0,4938.0,44002.0,0.1264079459348761,EL DORADO
06019,2021,257450.0,60048.0,317498.0,0.23324140609827151,FRESNO
06021,2021,5165.0,169.0,5334.0,0.03272023233301065,GLENN
06023,2021,47236.0,6230.0,53466.0,0.13189093064611737,HUMBOLDT
06025,2021,67136.0,7347.0,74483.0,0.10943458055290753,IMPERIAL
06027,2021,8416.0,618.0,9034.0,0.07343155893536121,INYO
06029,2021,297047.0,45516.0,342563.0,0.15322827700666897,KERN
06031,2021,80442.0,6949.0,87391.0,0.08638522165038164,KINGS
06033,2021,34622.0,2251.0,36873.0,0.065016463520305,LAKE
06035,2021,9633.0,608.0,10241.0,0.0631163708086785,LASSEN
06037,2021,2590102.0,518856.0,3108958.0,0.20032261277741187,LOS ANGELES
06039,2021,102214.0,8669.0,110883.0,0.08481225663803393,MADERA
06041,2021,64843.0,9494.0,74337.0,0.14641518745277055,MARIN
06043,2021,5610.0,280.0,5890.0,0.049910873440285206,MARIPOSA
06045,2021,46569.0,3748.0,50317.0,0.08048272455925616,MENDOCINO
06047,2021,74974.0,9128.0,84102.0,0.12174887294262011,MERCED
06049,2021,5214.0,219.0,5433.0,0.04200230149597238,MODOC
06051,2021,9416.0,453.0,9869.0,0.04810960067969414,MONO
06053,2021,131829.0,25319.0,157148.0,0.1920594102966722,MONTEREY
06055,2021,27182.0,4752.0,31934.0,0.17482157309984547,NAPA
06057,2021,33599.0,4857.0,38456.0,0.14455787374624246,NEVADA
06059,2021,732468.0,151832.0,884300.0,0.20728823648268593,ORANGE
06061,2021,202594.0,31761.0,234355.0,0.15677167142166107,PLACER
06063,2021,9459.0,482.0,9941.0,0.050956760756951054,PLUMAS
06065,2021,700918.0,127842.0,828760.0,0.18239223418431258,RIVERSIDE
06067,2021,481516.0,83474.0,564990.0,0.17335664858488606,SACRAMENTO
06069,2021,19915.0,1557.0,21472.0,0.07818227466733618,SAN BENITO
06071,2021,696651.0,120879.0,817530.0,0.1735144283148951,SAN BERNARDINO
06073,2021,813212.0,170452.0,983664.0,0.20960339985145324,SAN DIEGO
06075,2021,187539.0,44986.0,232525.0,0.239875439241971,SAN FRANCISCO
06077,2021,317892.0,42689.0,360581.0,0.13428774552363695,SAN JOAQUIN
06079,2021,84392.0,11017.0,95409.0,0.13054554934116977,SAN LUIS OBISPO
06081,2021,151396.0,21711.0,173107.0,0.14340537398610267,SAN MATEO
06083,2021,126174.0,19754.0,145928.0,0.15656157369981138,SANTA BARBARA
06085,2021,445900.0,86218.0,532118.0,0.19335725498990805,SANTA CLARA
06087,2021,58827.0,10208.0,69035.0,0.17352576198004319,SANTA CRUZ
06089,2021,69495.0,14644.0,84139.0,0.2107201956975322,SHASTA
06093,2021,18775.0,1682.0,20457.0,0.08958721704394142,SISKIYOU
06095,2021,173064.0,17746.0,190810.0,0.10254010077196875,SOLANO
06097,2021,137996.0,20331.0,158327.0,0.1473303574016638,SONOMA
06099,2021,204343.0,36581.0,240924.0,0.17901763211854577,STANISLAUS
06103,2021,26508.0,2509.0,29017.0,0.09465067149539762,TEHAMA
06105,2021,4385.0,132.0,4517.0,0.03010262257696693,TRINITY
06107,2021,109967.0,20932.0,130899.0,0.19034801349495759,TULARE
06109,2021,29579.0,3240.0,32819.0,0.10953717164204334,TUOLUMNE
06111,2021,202452.0,39329.0,241781.0,0.19426333155513406,VENTURA
06113,2021,46665.0,4630.0,51295.0,0.099217829208186,YOLO
06115,2021,55341.0,9324.0,64665.0,0.1684826801105871,YUBA
06001,2022,525950.0,74506.0,600456.0,0.14165985359825078,ALAMEDA
06005,2022,24996.0,1820.0,26816.0,0.07281164986397824,AMADOR
06007,2022,76030.0,23519.0,99549.0,0.3093384190451138,BUTTE
06009,2022,10190.0,727.0,10917.0,0.07134445534838077,CALAVERAS
06011,2022,5133.0,441.0,5574.0,0.08591466978375219,COLUSA
06013,2022,329560.0,47386.0,376946.0,0.1437856535987377,CONTRA COSTA
06015,2022,16746.0,1565.0,18311.0,0.09345515346948526,DEL NORTE
06017,2022,44162.0,4915.0,49077.0,0.11129477831619945,EL DORADO
06019,2022,296483.0,63499.0,359982.0,0.21417416850207263,FRESNO
06021,2022,6404.0,220.0,6624.0,0.034353529044347283,GLENN
06023,2022,53712.0,6339.0,60051.0,0.1180183199285076,HUMBOLDT
06025,2022,76958.0,7387.0,84345.0,0.09598742171054342,IMPERIAL
06027,2022,9969.0,563.0,10532.0,0.05647507272544889,INYO
06029,2022,302646.0,42396.0,345042.0,0.14008445510596537,KERN
06031,2022,92128.0,5965.0,98093.0,0.06474687391455367,KINGS
06033,2022,39002.0,2087.0,41089.0,0.05351007640633813,LAKE
06035,2022,10145.0,604.0,10749.0,0.05953671759487432,LASSEN
06037,2022,2906065.0,530435.0,3436500.0,0.1825268877330686,LOS ANGELES
06039,2022,109391.0,9181.0,118572.0,0.08392829391814684,MADERA
06041,2022,72673.0,10535.0,83208.0,0.14496442970566786,MARIN
06043,2022,6498.0,207.0,6705.0,0.03185595567867036,MARIPOSA
06045,2022,52762.0,3503.0,56265.0,0.06639247943595769,MENDOCINO
06047,2022,84128.0,8755.0,92883.0,0.10406761125903385,MERCED
06049,2022,6136.0,220.0,6356.0,0.03585397653194263,MODOC
06051,2022,11228.0,428.0,11656.0,0.03811898824367652,MONO
06053,2022,162142.0,27321.0,189463.0,0.16850045022264434,MONTEREY
06055,2022,31444.0,4715.0,36159.0,0.1499491158885638,NAPA
06057,2022,33160.0,4561.0,37721.0,0.13754523522316042,NEVADA
06059,2022,832249.0,157360.0,989609.0,0.1890780283304636,ORANGE
06061,2022,226325.0,33015.0,259340.0,0.14587429581354247,PLACER
06063,2022,10602.0,444.0,11046.0,0.04187889077532541,PLUMAS
06065,2022,806057.0,133856.0,939913.0,0.16606269779928715,RIVERSIDE
06067,2022,509005.0,85039.0,594044.0,0.16706908576536575,SACRAMENTO
06069,2022,21491.0,1796.0,23287.0,0.08356986645572566,SAN BENITO
06071,2022,768900.0,127507.0,896407.0,0.16583040707504226,SAN BERNARDINO
06073,2022,888505.0,173791.0,1062296.0,0.19559934946905194,SAN DIEGO
06075,2022,209709.0,46959.0,256668.0,0.2239245812053846,SAN FRANCISCO
06077,2022,357539.0,42805.0,400344.0,0.11972120523914874,SAN JOAQUIN
06079,2022,97344.0,11540.0,108884.0,0.11854865220249836,SAN LUIS OBISPO
06081,2022,179742.0,22634.0,202376.0,0.12592493685393508,SAN MATEO
06083,2022,139938.0,20431.0,160369.0,0.14600037159313412,SANTA BARBARA
06085,2022,535258.0,91780.0,627038.0,0.17146871228454316,SANTA CLARA
06087,2022,67425.0,10551.0,77976.0,0.1564849833147942,SANTA CRUZ
06089,2022,72118.0,14587.0,86705.0,0.2022657311628165,SHASTA
06093,2022,20063.0,1534.0,21597.0,0.07645915366595225,SISKIYOU
06095,2022,197637.0,17798.0,215435.0,0.0900539878666444,SOLANO
06097,2022,155294.0,22834.0,178128.0,0.1470372326039641,SONOMA
06099,2022,232722.0,35834.0,268556.0,0.15397770730743118,STANISLAUS
06103,2022,28962.0,2263.0,31225.0,0.07813686900075961,TEHAMA
06105,2022,4356.0,82.0,4438.0,0.018824609733700644,TRINITY
06107,2022,128359.0,20547.0,148906.0,0.16007447861077134,TULARE
06109,2022,31058.0,3101.0,34159.0,0.09984545044754975,TUOLUMNE
06111,2022,248440.0,40509.0,288949.0,0.16305345355015297,VENTURA
06113,2022,51478.0,4786.0,56264.0,0.09297175492443374,YOLO
06115,2022,63625.0,7840.0,71465.0,0.12322200392927309,YUBA
06001,2023,559957.0,76142.0,636099.0,0.13597829833362204,ALAMEDA
06005,2023,24918.0,2016.0,26934.0,0.08090536961232844,AMADOR
06007,2023,80772.0,22414.0,103186.0,0.2774971524785817,BUTTE
06009,2023,9997.0,721.0,10718.0,0.07212163649094729,CALAVERAS
06011,2023,4792.0,451.0,5243.0,0.0941151919866444,COLUSA
06013,2023,341425.0,45827.0,387252.0,0.13422274291572087,CONTRA COSTA
06015,2023,17032.0,1530.0,18562.0,0.0898309065288868,DEL NORTE
06017,2023,46763.0,4531.0,51294.0,0.09689284263199538,EL DORADO
06019,2023,307394.0,66536.0,373930.0,0.21645185006864154,FRESNO
06021,2023,6152.0,146.0,6298.0,0.023732119635890767,GLENN
06023,2023,54160.0,6235.0,60395.0,0.1151218611521418,HUMBOLDT
06025,2023,72415.0,6775.0,79190.0,0.0935579645101153,IMPERIAL
06027,2023,10495.0,578.0,11073.0,0.05507384468794664,INYO
06029,2023,325091.0,41605.0,366696.0,0.12797955034128905,KERN
06031,2023,94386.0,5726.0,100112.0,0.06066577670417223,KINGS
06033,2023,38851.0,2247.0,41098.0,0.057836349128722556,LAKE
06035,2023,10230.0,568.0,10798.0,0.055522971652003913,LASSEN
06037,2023,3032255.0,542694.0,3574949.0,0.17897373406919934,LOS ANGELES
06039,2023,81536.0,6104.0,87640.0,0.07486263736263736,MADERA
06041,2023,78503.0,11861.0,90364.0,0.15108976727004064,MARIN
06043,2023,6744.0,230.0,6974.0,0.034104389086595494,MARIPOSA
06045,2023,52540.0,3670.0,56210.0,0.0698515416825276,MENDOCINO
06047,2023,89983.0,8763.0,98746.0,0.09738506162275097,MERCED
06049,2023,5747.0,207.0,5954.0,0.036018792413433094,MODOC
06051,2023,10799.0,392.0,11191.0,0.036299657375682935,MONO
06053,2023,167790.0,28099.0,195889.0,0.1674652839859348,MONTEREY
06055,2023,33376.0,4826.0,38202.0,0.14459491850431447,NAPA
06057,2023,37094.0,4748.0,41842.0,0.12799913732679138,NEVADA
06059,2023,854579.0,167230.0,1021809.0,0.19568699909546103,ORANGE
06061,2023,237438.0,36245.0,273683.0,0.1526503760981814,PLACER
06063,2023,10618.0,411.0,11029.0,0.03870785458655114,PLUMAS
06065,2023,812508.0,138746.0,951254.0,0.17076262633721762,RIVERSIDE
06067,2023,547887.0,90630.0,638517.0,0.16541732145497157,SACRAMENTO
06069,2023,22750.0,1350.0,24100.0,0.05934065934065934,SAN BENITO
06071,2023,809533.0,136474.0,946007.0,0.1685836154918947,SAN BERNARDINO
06073,2023,920487.0,177268.0,1097755.0,0.19258066653847367,SAN DIEGO
06075,2023,217768.0,49072.0,266840.0,0.22534072958377724,SAN FRANCISCO
06077,2023,375860.0,43874.0,419734.0,0.11672963337412867,SAN JOAQUIN
06079,2023,98498.0,12353.0,110851.0,0.12541371398404028,SAN LUIS OBISPO
06081,2023,193949.0,24157.0,218106.0,0.1245533619662901,SAN MATEO
06083,2023,147504.0,20910.0,168414.0,0.14175886755613407,SANTA BARBARA
06085,2023,565174.0,95695.0,660869.0,0.16931953699214755,SANTA CLARA
06087,2023,69815.0,10935.0,80750.0,0.15662823175535343,SANTA CRUZ
06089,2023,72555.0,14870.0,87425.0,0.20494797050513403,SHASTA
06093,2023,20724.0,1559.0,22283.0,0.07522679019494306,SISKIYOU
06095,2023,199766.0,18626.0,218392.0,0.09323908973498994,SOLANO
06097,2023,165848.0,22828.0,188676.0,0.1376441078577975,SONOMA
06099,2023,223936.0,38720.0,262656.0,0.17290654472706488,STANISLAUS
06103,2023,29405.0,2264.0,31669.0,0.07699370855296718,TEHAMA
06105,2023,4547.0,75.0,4622.0,0.016494391906751706,TRINITY
06107,2023,135177.0,19109.0,154286.0,0.1413628058027623,TULARE
06109,2023,31354.0,3175.0,34529.0,0.10126299674682657,TUOLUMNE
06111,2023,259767.0,41083.0,300850.0,0.15815326812104694,VENTURA
06113,2023,57659.0,5511.0,63170.0,0.09557918104719125,YOLO
06115,2023,60131.0,8270.0,68401.0,0.13753305283464437,YUBA
06001,2024,581740.0,76629.0,658369.0,0.13172379413483687,ALAMEDA
06005,2024,24984.0,2034.0,27018.0,0.0814121037463977,AMADOR
06007,2024,87770.0,23765.0,111535.0,0.27076449812008657,BUTTE
06009,2024,10535.0,866.0,11401.0,0.08220218319886094,CALAVERAS
06011,2024,5138.0,390.0,5528.0,0.0759050214091086,COLUSA
06013,2024,357660.0,48882.0,406542.0,0.13667169937929877,CONTRA COSTA
06015,2024,18078.0,1579.0,19657.0,0.08734373271379578,DEL NORTE
06017,2024,47483.0,4932.0,52415.0,0.10386875302739929,EL DORADO
06019,2024,323756.0,68594.0,392350.0,0.21186943253561324,FRESNO
06021,2024,5977.0,129.0,6106.0,0.02158273381294964,GLENN
06023,2024,56833.0,6746.0,63579.0,0.1186986433938029,HUMBOLDT
06025,2024,74502.0,6962.0,81464.0,0.09344715578105285,IMPERIAL
06027,2024,10758.0,632.0,11390.0,0.05874697899237777,INYO
06029,2024,338973.0,44524.0,383497.0,0.13134969451844247,KERN
06031,2024,94697.0,5667.0,100364.0,0.05984350085007973,KINGS
06033,2024,40804.0,2451.0,43255.0,0.06006764042740908,LAKE
06035,2024,10994.0,490.0,11484.0,0.04456976532654175,LASSEN
06037,2024,3136505.0,566144.0,3702649.0,0.1805015455100502,LOS ANGELES
06039,2024,89495.0,6256.0,95751.0,0.0699033465556735,MADERA
06041,2024,81401.0,12515.0,93916.0,0.15374503998722375,MARIN
06043,2024,6923.0,261.0,7184.0,0.03770041889354326,MARIPOSA
06045,2024,55897.0,3582.0,59479.0,0.06408215109934344,MENDOCINO
06047,2024,92224.0,9316.0,101540.0,0.10101492019430951,MERCED
06049,2024,6096.0,229.0,6325.0,0.03756561679790026,MODOC
06051,2024,10537.0,390.0,10927.0,0.03701243238113315,MONO
06053,2024,171071.0,28039.0,199110.0,0.16390270706314922,MONTEREY
06055,2024,34948.0,4940.0,39888.0,0.14135286711685932,NAPA
06057,2024,37875.0,4843.0,42718.0,0.12786798679867986,NEVADA
06059,2024,890729.0,175405.0,1066134.0,0.19692296983706603,ORANGE
06061,2024,243215.0,37605.0,280820.0,0.1546162860020969,PLACER
06063,2024,10801.0,326.0,11127.0,0.030182390519396352,PLUMAS
06065,2024,852122.0,142739.0,994861.0,0.16751005137761962,RIVERSIDE
06067,2024,573883.0,96305.0,670188.0,0.16781295142041147,SACRAMENTO
06069,2024,24692.0,1472.0,26164.0,0.05961445002429937,SAN BENITO
06071,2024,846933.0,141768.0,988701.0,0.16738986436943654,SAN BERNARDINO
06073,2024,1017419.0,187875.0,1205294.0,0.18465843472551624,SAN DIEGO
06075,2024,223609.0,48981.0,272590.0,0.219047533864916,SAN FRANCISCO
06077,2024,390718.0,44697.0,435415.0,0.11439708434215982,SAN JOAQUIN
06079,2024,104293.0,12088.0,116381.0,0.11590423134822088,SAN LUIS OBISPO
06081,2024,199389.0,24350.0,223739.0,0.12212308602781498,SAN MATEO
06083,2024,157515.0,22186.0,179701.0,0.14085007777037106,SANTA BARBARA
06085,2024,580415.0,99996.0,680411.0,0.17228362464788124,SANTA CLARA
06087,2024,75123.0,11735.0,86858.0,0.1562104814770443,SANTA CRUZ
06089,2024,74334.0,16201.0,90535.0,0.21794871794871795,SHASTA
06093,2024,21706.0,1478.0,23184.0,0.06809177186031512,SISKIYOU
06095,2024,202356.0,19279.0,221635.0,0.09527268773844116,SOLANO
06097,2024,173551.0,23077.0,196628.0,0.13296955938023983,SONOMA
06099,2024,222398.0,40114.0,262512.0,0.1803703270712866,STANISLAUS
06101,2024,0.0,1.0,1.0,,SUTTER
06103,2024,30183.0,2382.0,32565.0,0.07891859656097804,TEHAMA
06105,2024,5400.0,101.0,5501.0,0.018703703703703705,TRINITY
06107,2024,142279.0,20185.0,162464.0,0.1418691444274981,TULARE
06109,2024,32756.0,3458.0,36214.0,0.10556844547563805,TUOLUMNE
06111,2024,269878.0,43470.0,313348.0,0.16107278103439332,VENTURA
06113,2024,64508.0,5506.0,70014.0,0.0853537545730762,YOLO
06115,2024,63598.0,8579.0,72177.0,0.13489417906223466,YUBA
